batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear
base,derived_duration_midpoint_age,83,Weekday,NA,-0.40205971576723015,6.594509649018171,6.996569364785401,3.09622496662547
base,derived_duration_midpoint_age,83,Weekend,NA,0.06905728640081862,7.357547314239607,7.2884900278387885,3.713302300320213
base,derived_duration_midpoint_age,84,Weekday,NA,-0.4150067539030244,6.589362857112479,7.004369611015504,3.0871780516047274
base,derived_duration_midpoint_age,84,Weekend,NA,0.05214073269911806,7.3425622125994385,7.290421479900321,3.697351472649278
base,derived_duration_midpoint_age,85,Weekday,NA,-0.42852271960847427,6.584250927727907,7.012773647336381,3.0778641040597163
base,derived_duration_midpoint_age,85,Weekend,NA,0.0345636113873597,7.327253009749525,7.292689398362166,3.6809083105684426
dst,derived_duration_midpoint_age,18,Weekday,DST,-1.1195456675926592,6.337687154746969,7.457232822339628,2.6090707435771545
dst,derived_duration_midpoint_age,18,Weekday,NoDST,-1.2280924175521135,6.433620868626636,7.661713286178749,2.602764225537261
dst,derived_duration_midpoint_age,18,Weekend,DST,-0.598962495294414,7.001324309414725,7.600286804709139,3.2011809070601553
dst,derived_duration_midpoint_age,18,Weekend,NoDST,-0.6438022382990203,6.996123520668688,7.639925758967708,3.1761606411848335
dst,derived_duration_midpoint_age,19,Weekday,DST,-1.0786354431178655,6.362258010538451,7.440893453656316,2.6418112837102923
dst,derived_duration_midpoint_age,19,Weekday,NoDST,-1.18718219307732,6.458191724418118,7.645373917495437,2.6355047656703987
dst,derived_duration_midpoint_age,19,Weekend,DST,-0.5561151466124507,7.038494608221641,7.594609754834091,3.241189730804595
dst,derived_duration_midpoint_age,19,Weekend,NoDST,-0.6009548896170569,7.033293819475603,7.6342487090926605,3.2161694649292736
dst,derived_duration_midpoint_age,20,Weekday,DST,-1.038685748912903,6.38613110998102,7.424816858893923,2.673722680534058
dst,derived_duration_midpoint_age,20,Weekday,NoDST,-1.1472324988723577,6.482064823860687,7.629297322733044,2.667416162494165
dst,derived_duration_midpoint_age,20,Weekend,DST,-0.5143201214323038,7.074628857130903,7.588948978563207,3.2801543678492995
dst,derived_duration_midpoint_age,20,Weekend,NoDST,-0.55915986443691,7.069428068384865,7.628587932821775,3.2551341019739777
dst,derived_duration_midpoint_age,21,Weekday,DST,-0.999696584977772,6.4093064530746755,7.409003038052448,2.704804934048452
dst,derived_duration_midpoint_age,21,Weekday,NoDST,-1.1082433349372265,6.5052401669543425,7.613483501891569,2.698498416008558
dst,derived_duration_midpoint_age,21,Weekend,DST,-0.4735774197539731,7.1097270561425105,7.583304475896484,3.318074818194269
dst,derived_duration_midpoint_age,21,Weekend,NoDST,-0.5184171627585793,7.104526267396473,7.622943430155052,3.2930545523189467
dst,derived_duration_midpoint_age,22,Weekday,DST,-0.961667951312472,6.431784039819419,7.393451991131891,2.7350580442534733
dst,derived_duration_midpoint_age,22,Weekday,NoDST,-1.0702147012719263,6.527717753699086,7.597932454971012,2.7287515262135797
dst,derived_duration_midpoint_age,22,Weekend,DST,-0.4338870415774588,7.143789205256462,7.577676246833922,3.354951081839502
dst,derived_duration_midpoint_age,22,Weekend,NoDST,-0.4787267845820651,7.138588416510425,7.61731520109249,3.32993081596418
dst,derived_duration_midpoint_age,23,Weekday,DST,-0.9245998479170032,6.45356387021525,7.378163718132253,2.764482011149123
dst,derived_duration_midpoint_age,23,Weekday,NoDST,-1.0331465978764578,6.549497584094917,7.582644181971375,2.7581754931092295
dst,derived_duration_midpoint_age,23,Weekend,DST,-0.395248986902761,7.176815304472761,7.572064291375522,3.390783158785
dst,derived_duration_midpoint_age,23,Weekend,NoDST,-0.4400887299073673,7.1716145157267235,7.611703245634091,3.3657628929096783
dst,derived_duration_midpoint_age,24,Weekday,DST,-0.8884922747913659,6.474645944262167,7.363138219053533,2.7930768347354005
dst,derived_duration_midpoint_age,24,Weekday,NoDST,-0.9970390247508204,6.570579658141834,7.567618682892654,2.786770316695507
dst,derived_duration_midpoint_age,24,Weekend,DST,-0.35766325572987945,7.208805353791403,7.566468609521283,3.425571049030762
dst,derived_duration_midpoint_age,24,Weekend,NoDST,-0.4025029987344858,7.2036045650453655,7.606107563779851,3.4005507831554396
dst,derived_duration_midpoint_age,25,Weekday,DST,-0.8533452319355599,6.495030261960172,7.348375493895731,2.8208425150123055
dst,derived_duration_midpoint_age,25,Weekday,NoDST,-0.9618919818950142,6.590963975839839,7.552855957734852,2.814535996972412
dst,derived_duration_midpoint_age,25,Weekend,DST,-0.3211298480588144,7.239759353212392,7.560889201271206,3.459314752576789
dst,derived_duration_midpoint_age,25,Weekend,NoDST,-0.3659695910634207,7.234558564466354,7.600528155529776,3.434294486701467
dst,derived_duration_midpoint_age,26,Weekday,DST,-0.8191587193495852,6.514716823309263,7.333875542658848,2.847779051979839
dst,derived_duration_midpoint_age,26,Weekday,NoDST,-0.9277054693090396,6.61065053718893,7.5383560064979696,2.841472533939945
dst,derived_duration_midpoint_age,26,Weekend,DST,-0.2856487638895658,7.269677302735725,7.555326066625291,3.4920142694230796
dst,derived_duration_midpoint_age,26,Weekend,NoDST,-0.3304885068941721,7.264476513989687,7.594965020883859,3.4669940035477573
dst,derived_duration_midpoint_age,27,Weekday,DST,-0.7859327370334417,6.533705628309444,7.319638365342886,2.8738864456380013
dst,derived_duration_midpoint_age,27,Weekday,NoDST,-0.894479486992896,6.629639342189111,7.524118829182007,2.867579927598108
dst,derived_duration_midpoint_age,27,Weekend,DST,-0.2512200032221334,7.298559202361404,7.549779205583538,3.5236695995696357
dst,derived_duration_midpoint_age,27,Weekend,NoDST,-0.2960597462267397,7.293358413615366,7.589418159842106,3.4986493336943134
dst,derived_duration_midpoint_age,28,Weekday,DST,-0.7536672849871294,6.55199667696071,7.305663961947839,2.89916469598679
dst,derived_duration_midpoint_age,28,Weekday,NoDST,-0.8622140349465838,6.647930390840377,7.510144425786961,2.8928581779468967
dst,derived_duration_midpoint_age,28,Weekend,DST,-0.21784356605651747,7.326405052089428,7.544248618145946,3.5542807430164554
dst,derived_duration_midpoint_age,28,Weekend,NoDST,-0.2626833090611238,7.3212042633433905,7.583887572404514,3.529260477141133
dst,derived_duration_midpoint_age,29,Weekday,DST,-0.7223623632106485,6.569589969263063,7.291952332473712,2.9236138030262073
dst,derived_duration_midpoint_age,29,Weekday,NoDST,-0.8309091131701029,6.66552368314273,7.496432796312833,2.9173072849863138
dst,derived_duration_midpoint_age,29,Weekend,DST,-0.1855194523927179,7.353214851919797,7.5387343043125155,3.58384769976354
dst,derived_duration_midpoint_age,29,Weekend,NoDST,-0.23035919539732416,7.34801406317376,7.578373258571084,3.5588274338882178
dst,derived_duration_midpoint_age,30,Weekday,DST,-0.6920179717039989,6.586485505216503,7.278503476920502,2.947233766756252
dst,derived_duration_midpoint_age,30,Weekday,NoDST,-0.8005647216634533,6.68241921909617,7.482983940759623,2.940927248716358
dst,derived_duration_midpoint_age,30,Weekend,DST,-0.15424766223073477,7.378988601852512,7.533236264083246,3.612370469810888
dst,derived_duration_midpoint_age,30,Weekend,NoDST,-0.19908740523534105,7.373787813106474,7.572875218341815,3.5873502039355665
dst,derived_duration_midpoint_age,31,Weekday,DST,-0.6626341104671805,6.6026832848210315,7.265317395288212,2.9700245871769257
dst,derived_duration_midpoint_age,31,Weekday,NoDST,-0.7711808604266348,6.6986169987006985,7.469797859127333,2.963718069137032
dst,derived_duration_midpoint_age,31,Weekend,DST,-0.12402819557056788,7.403726301887572,7.527754497458139,3.639849053158502
dst,derived_duration_midpoint_age,31,Weekend,NoDST,-0.1688679385751742,7.398525513141534,7.5673934517167085,3.61482878728318
dst,derived_duration_midpoint_age,32,Weekday,DST,-0.6342107795001934,6.618183308076646,7.25239408757684,2.9919862642882267
dst,derived_duration_midpoint_age,32,Weekday,NoDST,-0.7427575294596478,6.714117021956313,7.456874551415961,2.9856797462483327
dst,derived_duration_midpoint_age,32,Weekend,DST,-0.09486105241221753,7.427427952024976,7.5222890044371935,3.666283449806379
dst,derived_duration_midpoint_age,32,Weekend,NoDST,-0.1397007954168238,7.422227163278938,7.561927958695762,3.641263183931057
dst,derived_duration_midpoint_age,33,Weekday,DST,-0.6067479788030377,6.632985574983349,7.239733553786387,3.0131187980901557
dst,derived_duration_midpoint_age,33,Weekday,NoDST,-0.715294728762492,6.728919288863016,7.444214017625508,3.006812280050262
dst,derived_duration_midpoint_age,33,Weekend,DST,-0.06674623275568348,7.450093552264727,7.516839785020411,3.691673659754522
dst,derived_duration_midpoint_age,33,Weekend,NoDST,-0.11158597576028978,7.4448927635186894,7.55647873927898,3.6666533938792
dst,derived_duration_midpoint_age,34,Weekday,DST,-0.5802457083757132,6.647090085541137,7.227335793916851,3.033422188582712
dst,derived_duration_midpoint_age,34,Weekday,NoDST,-0.6887924583351676,6.743023799420804,7.431816257755972,3.0271156705428184
dst,derived_duration_midpoint_age,34,Weekend,DST,-0.03968373660096581,7.471723102606822,7.511406839207788,3.716019683002928
dst,derived_duration_midpoint_age,34,Weekend,NoDST,-0.0845234796055721,7.466522313860784,7.551045793466356,3.690999417127606
dst,derived_duration_midpoint_age,35,Weekday,DST,-0.55470396821822,6.660496839750014,7.215200807968234,3.0528964357658968
dst,derived_duration_midpoint_age,35,Weekday,NoDST,-0.6632507181776743,6.756430553629681,7.419681271807355,3.046589917726003
dst,derived_duration_midpoint_age,35,Weekend,DST,-0.01367356394806453,7.492316603051263,7.505990166999328,3.7393215195515994
dst,derived_duration_midpoint_age,35,Weekend,NoDST,-0.05851330695267083,7.487115814305225,7.545629121257896,3.714301253676277
dst,derived_duration_midpoint_age,36,Weekday,DST,-0.5301227583305581,6.673205837609978,7.203328595940536,3.0715415396397097
dst,derived_duration_midpoint_age,36,Weekday,NoDST,-0.6386695082900125,6.769139551489645,7.407809059779657,3.065235021599816
dst,derived_duration_midpoint_age,36,Weekend,DST,0.01128428520302031,7.511874053598049,7.500589768395029,3.7615791694005343
dst,derived_duration_midpoint_age,36,Weekend,NoDST,-0.033555457801586,7.506673264852012,7.540228722653597,3.736558903525213
dst,derived_duration_midpoint_age,37,Weekday,DST,-0.5065020787127275,6.685217079121029,7.191719157833756,3.0893575002041507
dst,derived_duration_midpoint_age,37,Weekday,NoDST,-0.6150488286721818,6.781150793000696,7.396199621672878,3.083050982164257
dst,derived_duration_midpoint_age,37,Weekend,DST,0.03518981085228884,7.53039545424718,7.495205643394891,3.782792632549734
dst,derived_duration_midpoint_age,37,Weekend,NoDST,-0.00964993215231747,7.525194665501142,7.53484459765346,3.757772366674412
dst,derived_duration_midpoint_age,38,Weekday,DST,-0.48384192936472814,6.696530564283166,7.180372493647894,3.106344317459219
dst,derived_duration_midpoint_age,38,Weekday,NoDST,-0.5923886793241825,6.792464278162833,7.384852957487015,3.1000377994193253
dst,derived_duration_midpoint_age,38,Weekend,DST,0.05804301299974094,7.547880804998657,7.489837791998916,3.802961908999199
dst,derived_duration_midpoint_age,38,Weekend,NoDST,0.01320326999513462,7.5426800162526195,7.529476746257485,3.777941643123877
dst,derived_duration_midpoint_age,39,Weekday,DST,-0.46214231028656005,6.7071462930963905,7.169288603382951,3.1225019914049152
dst,derived_duration_midpoint_age,39,Weekday,NoDST,-0.5706890602460144,6.8030800069760575,7.373769067222072,3.1161954733650212
dst,derived_duration_midpoint_age,39,Weekend,DST,0.0798438916453767,7.564330105852478,7.484486214207101,3.822086998748927
dst,derived_duration_midpoint_age,39,Weekend,NoDST,0.03500414864077039,7.55912931710644,7.52412516846567,3.797066732873605
dst,derived_duration_midpoint_age,40,Weekday,DST,-0.4414032214782233,6.717064265560703,7.158467487038926,3.1378305220412397
dst,derived_duration_midpoint_age,40,Weekday,NoDST,-0.5499499714376777,6.81299797944037,7.362947950878048,3.131524004001346
dst,derived_duration_midpoint_age,40,Weekend,DST,0.10059244678919609,7.579743356808645,7.47915091001945,3.840167901798921
dst,derived_duration_midpoint_age,40,Weekend,NoDST,0.05575270378458977,7.574542568062608,7.518789864278018,3.8151476359235983
dst,derived_duration_midpoint_age,41,Weekday,DST,-0.4216246629397178,6.726284481676102,7.14790914461582,3.152329909368192
dst,derived_duration_midpoint_age,41,Weekday,NoDST,-0.5301714128991721,6.822218195555769,7.352389608454941,3.1460233913282982
