batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear,duration_direct_estimate,duration_direct_minus_derived,duration_adjusted_estimate,duration_adjusted_minus_derived,midpoint_direct_estimate,midpoint_direct_minus_derived,midpoint_adjusted_estimate,midpoint_adjusted_minus_derived
base,derived_duration_midpoint_age,31,Weekend,NA,-0.04611971013990885,7.782858503421687,7.828978213561595,3.868369396640889,7.878813690476345,0.04983547691474932,7.759125735805063,-0.06985247775653214,3.868863885522439,4.944888815501258e-4,3.674695341680096,-0.19367405496079293
base,derived_duration_midpoint_age,32,Weekday,NA,-0.5386770389461781,6.962787572886496,7.501464611832674,3.2120552669701588,7.542530993036864,0.04106638120418982,7.59768678008748,0.09622216825480656,3.203962325420579,-0.00809294154957918,3.1231433591960873,-0.08891190777407232
base,derived_duration_midpoint_age,32,Weekend,NA,-0.01239281849790696,7.778786184242935,7.791179002740842,3.883196682872514,7.834069981367868,0.0428909786270264,7.711531127593943,-0.07964787514689853,3.883728090923237,5.314080507226038e-4,3.7039314653988167,-0.17926521747369684
base,derived_duration_midpoint_age,33,Weekday,NA,-0.5095458716826557,6.956357850525509,7.465903722208165,3.223405989421427,7.498061295400729,0.0321575731925634,7.551124027920818,0.08522030571265304,3.2158184008808743,-0.0075875885405523,3.149317000674655,-0.07408898874677305
base,derived_duration_midpoint_age,33,Weekend,NA,0.01971027933921336,7.774911715354026,7.755201436014813,3.89731099734662,7.79150178248197,0.03630034646715696,7.666271496234034,-0.08892993978077879,3.897871413901864,5.604165552437479e-4,3.731746995328409,-0.1655640020182112
base,derived_duration_midpoint_age,34,Weekday,NA,-0.4821045564768561,6.950114285853437,7.432218842330293,3.2340048646882904,7.456025285903368,0.02380644357307471,7.507163328115403,0.07494448578510937,3.2269096430723447,-0.00709522161594478,3.1739419010487024,-0.06006296363958796
base,derived_duration_midpoint_age,34,Weekend,NA,0.05004605060327422,7.771252585428518,7.721206534825243,3.910649318015896,7.751301394715171,0.03009485988992821,7.623553238430431,-0.09765329639481202,3.911230133159918,5.808151440227505e-4,3.758016360255091,-0.15263295776080454
base,derived_duration_midpoint_age,35,Weekday,NA,-0.45649033403310263,6.944071997597523,7.400562331630626,3.2437908317822104,7.416620615618881,0.01605828398825526,7.466016005382834,0.06545367375220845,3.2371739363464505,-0.00661689543576038,3.1968922798873156,-0.04689855189489478
base,derived_duration_midpoint_age,35,Weekend,NA,0.0784709625260976,7.767826283139976,7.6893553206138785,3.923148622833037,7.713661118963999,0.02430579835012025,7.583582750888234,-0.10577256972564442,3.923740527399,5.919045659616984e-4,3.78261398896508,-0.14053463386795784
base,derived_duration_midpoint_age,36,Weekday,NA,-0.4328404450557191,6.938246104485011,7.37108654954073,3.252702829714646,7.380044935621359,0.0089583860806286,7.427893384434713,0.0568068348939823,3.24654916505465,-0.00615366465999578,3.218042356759583,-0.03466047295506414
base,derived_duration_midpoint_age,36,Weekend,NA,0.10484148233950512,7.76465029716196,7.659808814822456,3.934745889750733,7.678773256124971,0.01896444130251495,7.546566430312541,-0.11324238450991508,3.935338875320704,5.929855699715603e-4,3.805414310244595,-0.12933157950613783
base,derived_duration_midpoint_age,37,Weekday,NA,-0.41129213024902905,6.932651725243143,7.343943855492172,3.260679797497057,7.346495896984897,0.00255204149272536,7.393006789982638,0.0490629344904665,3.2549732135484017,-0.00570658394865475,3.2372663512345907,-0.02341344626246666
base,derived_duration_midpoint_age,37,Weekend,NA,0.12901407727531874,7.761742116168033,7.632728038892715,3.945378096721676,7.64683010709461,0.01410206820189508,7.512710673408449,-0.12001736548426578,3.945961455626629,5.833589049526466e-4,3.826291752879852,-0.1190863438418237
base,derived_duration_midpoint_age,38,Weekday,NA,-0.39198263031735586,6.927303978599163,7.319286608916519,3.267660674140904,7.316171150783591,-0.00311545813292823,7.361567546738209,0.0422809378216904,3.2623839661791663,-0.00527670796173751,3.254438482881427,-0.01322219125947654
base,derived_duration_midpoint_age,38,Weekend,NA,0.1508452145653605,7.759119228831759,7.6082740142663985,3.95498222169856,7.618023972769442,0.00974995850304338,7.482221876881057,-0.12605213738534182,3.955544547018372,5.623253198123734e-4,3.845120745657072,-0.10986147604148756
base,derived_duration_midpoint_age,39,Weekday,NA,-0.3750491859650232,6.922217983280312,7.297267169245336,3.2735843986576447,7.289268348091533,-0.00799882115380246,7.333786979413025,0.03651981016768957,3.2687193072984018,-0.00486509135924251,3.2694329712691776,-0.00415142738846796
base,derived_duration_midpoint_age,39,Weekend,NA,0.17019136144145222,7.756799123826696,7.586607762385244,3.963495242634074,7.592547154045988,0.00593939166074442,7.4553064374354605,-0.1313013249497832,3.96402442819753,5.291855634563802e-4,3.861775717362472,-0.10171952527160144
base,derived_duration_midpoint_age,40,Weekday,NA,-0.3606290378963544,6.917408858013836,7.278037895910191,3.278389910058741,7.265985139982821,-0.0120527559273702,7.309876412718688,0.03183851680849692,3.2739171212575684,-0.00447278880117352,3.2821240359669313,0.00373412590819022
base,derived_duration_midpoint_age,40,Weekend,NA,0.186908985135416,7.754799289826409,7.5678903046909936,3.970854137480913,7.570591951820769,0.0027016471297756,7.43217075177676,-0.13571955291423343,3.971337377865703,4.832403847903066e-4,3.876131096782271,-0.0947230406986428
base,derived_duration_midpoint_age,41,Weekday,NA,-0.34885942681567367,6.912891721526977,7.261751148342651,3.2820161473556517,7.246519177531547,-0.0152319708111035,7.290047171366796,0.02829602302414535,3.2779152924081236,-0.00410085494752721,3.292385896543774,0.01036974918812205
base,derived_duration_midpoint_age,41,Weekend,NA,0.20085455287907308,7.753137215504461,7.552282662625388,3.9769958841917674,7.552350666990312,6.800436492326867e-5,7.413021216610053,-0.1392614460153352,3.977419674724486,4.237905327180158e-4,3.888061312702686,-0.0889345714890819
base,derived_duration_midpoint_age,42,Weekday,NA,-0.3398775934273038,6.908681692546978,7.248559285974282,3.284402049559837,7.231068111811803,-0.0174911741624788,7.274510580068947,0.02595129409466512,3.280651705101528,-0.00375034445830912,3.300092772568793,0.01569072300895513
base,derived_duration_midpoint_age,42,Weekend,NA,0.21188453190424608,7.751830389534412,7.539945857630165,3.9818574607193287,7.538015600451131,-0.00193025717903427,7.398064228640437,-0.14188162898972845,3.982207597475477,3.501367561487001e-4,3.897440793909936,-0.08441666680939264
base,derived_duration_midpoint_age,43,Weekday,NA,-0.33382077843556857,6.904793889801082,7.238614668236651,3.285486555682757,7.219829593897688,-0.01878507433896281,7.263477963536743,0.02486329530009179,3.2820642436892404,-0.00342231199351594,3.305118883611077,0.01963232792832059
base,derived_duration_midpoint_age,43,Weekend,NA,0.21985538944275665,7.750896300589825,7.531040911147068,3.9853758450162906,7.527779053099757,-0.00326185804731071,7.387506184573008,-0.1435347265740603,3.9856374248202746,2.6157980398444636e-4,3.904143969190238,-0.0812318758260524
base,derived_duration_midpoint_age,44,Weekday,NA,-0.3308262225447919,6.901243432016532,7.2320696545613234,3.2852086047358697,7.213001274863294,-0.019068379698029322,7.257160646481783,0.02509099192045916,3.282090792522719,-0.00311781221315143,3.3073384492397113,0.0221298445038407
base,derived_duration_midpoint_age,44,Weekend,NA,0.2246235927264264,7.750352437344261,7.525728844617834,3.987488015035344,7.52183332583271,-0.00389551878512417,7.381553481112867,-0.14417536350496718,3.987645435460475,1.5742042513089416e-4,3.908045267329812,-0.0794427477055315
base,derived_duration_midpoint_age,45,Weekday,NA,-0.3309787306015556,6.89803123578151,7.229009966383066,3.283526252589977,7.210697973471306,-0.01831199291175966,7.255682637577349,0.02667267119428373,3.280688482401972,-0.00283777018800535,3.3066718707561056,0.02314561816612936
base,derived_duration_midpoint_age,45,Weekend,NA,0.22609792960415545,7.750197636726628,7.524099707122472,3.988147783165392,7.520288427523715,-0.00381127959875726,7.380326262223735,-0.1437734448987369,3.988185150462489,3.736729709657993e-5,3.9090631119378063,-0.07908467122758545
base,derived_duration_midpoint_age,46,Weekday,NA,-0.33398712410067816,6.895056383403684,7.229043507504362,3.2805346296515028,7.212440571979501,-0.01660293552486091,7.258541859109212,0.02949835160485037,3.277952447862352,-0.00258218178915115,3.3033706885572496,0.02283605890574591
base,derived_duration_midpoint_age,46,Weekend,NA,0.22456234496093797,7.750296996164411,7.525734651203473,3.9874296705626744,7.522664304599039,-0.00307034660443417,7.38332620969101,-0.14240844151246357,3.9873337246501066,-9.594591256778529e-5,3.907431384817409,-0.07999828574526546
base,derived_duration_midpoint_age,47,Weekday,NA,-0.3393961236166478,6.892173510810112,7.23156963442676,3.276388693596732,7.21749072434043,-0.01407891008632944,7.2649629729862815,0.03339333855952198,3.2740380562656752,-0.00235063733105711,3.2978309713286516,0.02144227773191964
base,derived_duration_midpoint_age,47,Weekend,NA,0.22046452395006105,7.750457241417395,7.5299927174673345,3.985460882683728,7.528223366042857,-0.00176935142447742,7.389785072569885,-0.1402076448974494,3.985222273782562,-2.3860890116544908e-4,3.903521652006292,-0.08193923067743647
base,derived_duration_midpoint_age,48,Weekday,NA,-0.3467497657226483,6.889237068667576,7.235986834390224,3.2712436514724637,7.22510900399778,-0.01087783039244438,7.274169502120476,0.03818266773025236,3.2691009260347,-0.00214272543776417,3.2904493901749756,0.01920573870251196
base,derived_duration_midpoint_age,48,Weekend,NA,0.2142528342228552,7.75048485494206,7.536232020719205,3.982368844582458,7.536226947378294,-5.0733409109327e-6,7.398933474788778,-0.13729854593042745,3.981982138537691,-3.867060447664272e-4,3.897706053434075,-0.08466279114838215
base,derived_duration_midpoint_age,49,Weekday,NA,-0.35559208699186284,6.886101507642857,7.24169359463472,3.265254710325497,7.234555984395229,-0.00713761023949111,7.285384969423715,0.04369137478899532,3.263296675592187,-0.00195803473330968,3.281622616200888,0.01636790587539138
base,derived_duration_midpoint_age,49,Weekend,NA,0.206375643430652,7.750186319194884,7.543810675764232,3.978280981312768,7.545936384128472,0.00212570836423964,7.410002040276102,-0.13380863548812982,3.977744659593331,-5.363217194371828e-4,3.890356729030372,-0.08792425228239509
base,derived_duration_midpoint_age,50,Weekday,NA,-0.3654671239974744,6.882621278402735,7.248088402400209,3.2585770772026303,7.245092238976468,-0.00299616342374164,7.297832897807916,0.04974449540770642,3.256780923360895,-0.00179615384173459,3.271747320511053,0.01317024330842286
base,derived_duration_midpoint_age,50,Weekend,NA,0.1972813192247829,7.7493681166323425,7.55208679740756,3.9733247179285622,7.556613011816518,0.00452621440895839,7.422221392960277,-0.12986540444728245,3.972641177627321,-6.835403012424024e-4,3.881845818724804,-0.09147889920375896
base,derived_duration_midpoint_age,51,Weekday,NA,-0.3759189133126666,6.878650831613992,7.254569744926659,3.2513659591506627,7.255978341185178,0.00140859625851863,7.310736810184997,0.0561670652583377,3.2497092877635834,-0.00165667138707981,3.261220174210136,0.00985421505947314
base,derived_duration_midpoint_age,51,Weekend,NA,0.18741822925657897,7.747836729710913,7.560418500454334,3.9676274794837463,7.567518165965553,0.00709966551121876,7.434822156769717,-0.12559634368461747,3.966803033317497,-8.244461662485492e-4,3.872545462446984,-0.09508201703676278
base,derived_duration_midpoint_age,52,Weekday,NA,-0.3864914915106228,6.874044617943411,7.2605361094540335,3.243776563216394,7.266474864465044,0.0059387550110105904,7.323320229466877,0.06278412001284384,3.242237387223011,-0.00153917599338271,3.2504378484028007,0.00666128518640718
base,derived_duration_midpoint_age,52,Weekend,NA,0.17723474117737112,7.74539864088708,7.568163899709709,3.9613166910322257,7.5779131820987,0.00974928238899153,7.4470349556328355,-0.12112894407687325,3.9603615673416943,-9.55123690530968e-4,3.8628278001265337,-0.09848889090569202
base,derived_duration_midpoint_age,53,Weekday,NA,-0.3967288951645261,6.86865708805777,7.265385983222296,3.235964096446622,7.27584238225975,0.01045639903745421,7.334806678565477,0.0694206953431813,3.234520840161938,-0.00144325628468422,3.2397970141937136,0.00383291774709171
base,derived_duration_midpoint_age,53,Weekend,NA,0.1671792226384909,7.741860332617314,7.574681109978823,3.9545197776279024,7.587059395739087,0.01237828576026345,7.458090413478053,-0.11659069650077036,3.953448120377755,-0.00107165725014724,3.853064971693066,-0.10145480593483568
base,derived_duration_midpoint_age,54,Weekday,NA,-0.4061751608475597,6.8623426926238515,7.268517853471411,3.2280837658881456,7.283341468012984,0.01482361454157299,7.344419680392713,0.0759018269213021,3.226715265003124,-0.00136850088502171,3.229694342687538,0.00161057679939347
base,derived_duration_midpoint_age,54,Weekend,NA,0.15770004129126963,7.7370282873580996,7.57932824606683,3.947364164324685,7.594218142409838,0.01488989634300796,7.467219154233784,-0.11210909183304628,3.946194033103514,-0.00117013122117093,3.843629117076201,-0.1037350472484846
base,derived_duration_midpoint_age,55,Weekday,NA,-0.414374325132907,6.8549558823084356,7.269330207441342,3.2202907785877644,7.288232695168426,0.01890248772708336,7.351382757860505,0.0820525504191627,3.218976280169327,-0.00131449841843789,3.2205265049889413,2.3572640117741628e-4
base,derived_duration_midpoint_age,55,Weekend,NA,0.14924556478703851,7.730708987565909,7.581463422778871,3.939977276176474,7.598650757634073,0.01718733485520207,7.473651801828445,-0.10781162095042608,3.938730646196808,-0.00124662997966495,3.834892376205555,-0.10508489997091884
base,derived_duration_midpoint_age,56,Weekday,NA,-0.4208770136073217,6.8463534967293755,7.267230510336697,3.2127382415610266,7.289787570447888,0.02255706011119151,7.354930877458855,0.08770036712215834,3.2114574073752555,-0.00128083418577062,3.2126845035912237,-5.3737969803790975e-5
base,derived_duration_midpoint_age,56,Weekend,NA,0.14225776693811673,7.722712117980092,7.580454351041976,3.9324849424591046,7.59962955018557,0.01917519914359466,7.476630348938751,-0.10382400210322462,3.931187643201409,-0.00129729925769517,3.827221646325413,-0.10526329613369256
base,derived_duration_midpoint_age,57,Weekday,NA,-0.42545821120515154,6.836473720534063,7.261931931739215,3.205507754664456,7.287649884393936,0.02571795265472065,7.354688665478264,0.09275673373904868,3.204240774333228,-0.00126698033122707,3.20636632181518,8.585671507237436e-4
base,derived_duration_midpoint_age,57,Weekend,NA,0.13696090800471056,7.712956402741286,7.575995494736575,3.9249586553729983,7.596800473744215,0.02080497900764033,7.475783900048747,-0.1002115946878286,3.9236382813821025,-0.00132037399089668,3.8208053085109586,-0.1041533468620397
base,derived_duration_midpoint_age,58,Weekday,NA,-0.4281671912287246,6.82535418595537,7.253521377184095,3.1985934973633228,7.281918559562649,0.02839718237855404,7.350757123060075,0.09723574587598004,3.197321226702869,-0.00127227066045421,3.201533969244006,0.00294047188068269
base,derived_duration_midpoint_age,58,Weekend,NA,0.1333130846325535,7.701493871064106,7.568180786431553,3.91740347784833,7.590266277985259,0.02208549155370676,7.471214819468712,-0.09696596696284045,3.9160868345976287,-0.00131664325070168,3.815613500607461,-0.10178997724086968
base,derived_duration_midpoint_age,59,Weekday,NA,-0.4290699283494353,6.813038580571639,7.242108508921074,3.191984326111102,7.272720231416007,0.03061172249493271,7.343266257724047,0.10115774880297312,3.190688295555415,-0.00129603055568594,3.1981350870627403,0.00615076095163757
base,derived_duration_midpoint_age,59,Weekend,NA,0.1312561868130829,7.688384669084986,7.557128482271903,3.9098204279490343,7.580157526809397,0.02302904453749388,7.463054288214063,-0.09407419405784,3.9085333763196273,-0.00128705162940789,3.8116030716694342,-0.0982173562795996
base,derived_duration_midpoint_age,60,Weekday,NA,-0.4282323972386766,6.7995705919612135,7.227802989199891,3.1856690973612687,7.260181535415991,0.03237854621610037,7.332346076989947,0.1045430877900566,3.184331511962108,-0.00133758539915973,3.1961173164564216,0.01044821909515292
base,derived_duration_midpoint_age,60,Weekend,NA,0.13073210453773745,7.673688942940355,7.542956838402617,3.902210523739046,7.566604784117332,0.02364794571471495,7.451433487300215,-0.09152335110240184,3.9009779800197353,-0.00123254371931125,3.8087308707513894,-0.09347965298765716
base,derived_duration_midpoint_age,61,Weekday,NA,-0.4257205725678432,6.784993907702439,7.210714480270282,3.179636667567298,7.244429107024579,0.03371462675429715,7.318126588377534,0.1074121081072521,3.1782404069941834,-0.00139626057311481,3.195428298610087,0.01579163104278969
base,derived_duration_midpoint_age,61,Weekend,NA,0.13168272779795434,7.657466838766648,7.525784110968694,3.894574783282301,7.549738613809762,0.02395450284106814,7.436483597742583,-0.08930051322611021,3.89342071916959,-0.00115406411271123,3.806953746907839,-0.08762103637446117
base,derived_duration_midpoint_age,62,Weekday,NA,-0.4216004290083285,6.769352215373654,7.190952644381982,3.1738758931826623,7.225589581703752,0.03463693732177031,7.300737799406569,0.1097851550245874,3.1724045117228825,-0.00147138145977976,3.196015674708776,0.02213978152611417
base,derived_duration_midpoint_age,62,Weekend,NA,0.1340499465851718,7.639778502700291,7.505728556115119,3.886914224642731,7.529689579787388,0.02396102367226937,7.418335800556585,-0.08739275555853343,3.8858616672408313,-0.00105255740190024,3.806228549193296,-0.08068567544943583
base,derived_duration_midpoint_age,63,Weekday,NA,-0.4159379412315262,6.7526892025532055,7.1686271437847315,3.1683756306608397,7.20378959491549,0.03516245113075822,7.2803097175968174,0.1116825738120859,3.1668133572194423,-0.00156227344139736,3.197827085937526,0.02945145527668558
base,derived_duration_midpoint_age,63,Weekend,NA,0.137775650890828,7.620684080877722,7.482908429986894,3.879229865884275,7.5065882459509075,0.02367981596401325,7.397121276757636,-0.08578715322925845,3.878300897705096,-9.289681791795346e-4,3.8065121266622737,-0.07271773922200175
base,derived_duration_midpoint_age,64,Weekday,NA,-0.4087990839088305,6.735048556819438,7.143847640728268,3.1631247364553032,7.179155782121772,0.03530814139350458,7.256972350468038,0.11312470973977008,3.1614564745551013,-0.00166826190020152,3.2008101734813756,0.03768543702607196
base,derived_duration_midpoint_age,64,Weekend,NA,0.14280173070636035,7.600243719435368,7.457441988729007,3.871522725070864,7.480565176201026,0.02312318747201836,7.372971207361149,-0.08447078136785802,3.8707384840340207,-7.842410368432695e-4,3.8077613283692826,-0.06376139670158132
base,derived_duration_midpoint_age,65,Weekday,NA,-0.4002498317116353,6.716473965750691,7.116723797462326,3.1581120670195277,7.151814778784581,0.03509098132225485,7.230855705539995,0.1141319080776686,3.1563233948010985,-0.00178867221842971,3.204912578525363,0.04680051150583608
base,derived_duration_midpoint_age,65,Weekend,NA,0.1490700760232068,7.578517564509662,7.429447488486455,3.8637938202664346,7.45175093443844,0.02230344595198463,7.346016773382543,-0.08343071510391198,3.863174499699245,-6.193205671891633e-4,3.809933003368837,-0.05386081689759692
base,derived_duration_midpoint_age,66,Weekday,NA,-0.39035615931133416,6.697009116925312,7.087365276236646,3.153326478806989,7.121893220365892,0.03452794412924565,7.202089790332448,0.1147245140958022,3.151403649028673,-0.00192282977831581,3.2100819422545257,0.05675546344753712
base,derived_duration_midpoint_age,66,Weekend,NA,0.15652257683280552,7.55556576223704,7.399043185404235,3.856044169534923,7.420276084563849,0.02123289915961379,7.316389155837233,-0.08265402956700196,3.8556090181724065,-4.3515136251670583e-4,3.812984000715449,-0.04306016881947272
base,derived_duration_midpoint_age,67,Weekday,NA,-0.379184041379321,6.676697697921643,7.055881739300964,3.148756828271161,7.089517742327687,0.03363600302672331,7.170804612365162,0.1149228730641978,3.146686768309063,-0.0020700599620973,3.2162659058539034,0.06750907758274138
base,derived_duration_midpoint_age,67,Weekend,NA,0.1651011231265943,7.531448458753932,7.366347335627338,3.848274790940263,7.386271190477952,0.01992385485061465,7.284219535740634,-0.08212779988670338,3.848042112925142,-2.3267801512005803e-4,3.816871169463632,-0.03140362147663111
base,derived_duration_midpoint_age,68,Weekday,NA,-0.3667994525869899,6.655583396318026,7.022382848905016,3.144391971865518,7.054814980131948,0.03243213122693245,7.137130179157896,0.11474733025287964,3.1421622837135073,-0.00222968815200985,3.2234121105085327,0.07902013864301516
base,derived_duration_midpoint_age,68,Weekend,NA,0.17474760489601077,7.506225800196766,7.331478195300756,3.840486702546389,7.349866816081453,0.01838862078069691,7.249639094108161,-0.0818391011925943,3.840473857429093,-1.2845117296933496e-5,3.821551358667898,-0.01893534387849094
base,derived_duration_midpoint_age,69,Weekday,NA,-0.35326836760573427,6.633709899692806,6.98697826729854,3.140220766043536,7.017911569240652,0.03093330194211141,7.101196498230413,0.11421823093187287,3.137819726313245,-0.00240103973029093,3.2314681974034527,0.09124743135991764
base,derived_duration_midpoint_age,69,Weekend,NA,0.18540391213249335,7.479957932701977,7.294554020569484,3.8326809224172353,7.311193525275045,0.01663950470556141,7.212779011955231,-0.0817750086142528,3.832904325155892,2.2340273865673055e-4,3.8269814173827585,-0.00569950503447636
