batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear,duration_direct_estimate,duration_direct_minus_derived,duration_adjusted_estimate,duration_adjusted_minus_derived,midpoint_direct_estimate,midpoint_direct_minus_derived,midpoint_adjusted_estimate,midpoint_adjusted_minus_derived
base,derived_duration_midpoint_age,33,Weekend,NA,0.0726612686621585,7.693573353824854,7.620912085162695,3.883117311243506,7.677434879525937,0.05652279436324203,7.549862967788724,-0.07104911737397135,3.9207685510213257,0.03765123977781925,3.803362795748734,-0.07975451549477164
base,derived_duration_midpoint_age,34,Weekday,NA,-0.46459111994149,6.889409040770239,7.354000160711729,3.212408960414374,7.3379036056469396,-0.01609655506478979,7.416767074259295,0.06276691354756547,3.1988560653685902,-0.01355289504578394,3.2005472064319216,-0.01186175398245303
base,derived_duration_midpoint_age,34,Weekend,NA,0.0887730954633476,7.694793312671869,7.606020217208521,3.891783204067608,7.662693128571923,0.05667291136340147,7.53355887658232,-0.07246134062620158,3.926095387501199,0.03431218343358999,3.813843432877434,-0.0779397711901737
base,derived_duration_midpoint_age,35,Weekday,NA,-0.4496607071641571,6.882553985329622,7.332214692493779,3.2164466390827324,7.320485376334751,-0.01172931615902861,7.398165927713403,0.06595123521962343,3.202808933046256,-0.01363770603647651,3.210602120605657,-0.00584451847707612
base,derived_duration_midpoint_age,35,Weekend,NA,0.104224354654479,7.69568917030914,7.5914648156546605,3.8999567624818097,7.648265532501215,0.05680071684655452,7.517695641945121,-0.07376917370953961,3.9309889648350023,0.03103220235319348,3.8237832315594353,-0.07617353092237344
base,derived_duration_midpoint_age,36,Weekday,NA,-0.4352992219564799,6.8757337924101245,7.311033014366604,3.220217285226822,7.303546753498381,-0.00748626086822312,7.380124644317538,0.06909162995093432,3.206494118021969,-0.01372316720485322,3.2202233342571547,6.049030332633265e-6
base,derived_duration_midpoint_age,36,Weekend,NA,0.1190150462355526,7.696260926736667,7.577245880501114,3.90763798648611,7.634152091313813,0.05690621081269853,7.502273263877131,-0.07497261662398369,3.935449283022739,0.02781129653662972,3.833182191794735,-0.07445579469137442
base,derived_duration_midpoint_age,37,Weekday,NA,-0.4215066643184584,6.8689484620117485,7.290455126330206,3.223720898846645,7.287087737137831,-0.00336738919237511,7.362643224071701,0.0721880977414946,3.209911620295727,-0.01380927855091762,3.229410847386414,0.00568994853976967
base,derived_duration_midpoint_age,37,Weekend,NA,0.13314517020656835,7.696508581954451,7.563363411747883,3.9148268760805096,7.62035280500972,0.05698939326183705,7.487291742378348,-0.07607166936953469,3.9394763420644057,0.02464946598389517,3.842040313583336,-0.07278656249717486
base,derived_duration_midpoint_age,38,Weekday,NA,-0.40828303425009255,6.862197994134493,7.2704810283845855,3.2269574799422003,7.271108327253101,6.272988685154246e-4,7.345721666975891,0.07524063859130514,3.213061439867533,-0.01389604007466793,3.2381646599934353,0.011207180051235
base,derived_duration_midpoint_age,38,Weekend,NA,0.1466147265675263,7.696432135962491,7.549817409394964,3.921523431265008,7.606867673588932,0.05705026419396741,7.472751077448772,-0.07706633194619172,3.943070141960005,0.02154671069499691,3.8503575969252353,-0.07116583433977297
base,derived_duration_midpoint_age,39,Weekday,NA,-0.3956283317513823,6.855482388778359,7.251110720529741,3.2299270285134885,7.25560852384419,0.00449780331444849,7.329359973030106,0.07824925250036419,3.2159435767373843,-0.01398345177610416,3.2464847720782184,0.01655774356473038
base,derived_duration_midpoint_age,39,Weekend,NA,0.1594237153184265,7.696031588760787,7.536607873442361,3.927727652039607,7.593696697051451,0.05708882360908962,7.458651269088402,-0.07795660435395924,3.946230682709534,0.01850303066992609,3.8581340418204344,-0.06959361021917232
base,derived_duration_midpoint_age,40,Weekday,NA,-0.3835425568223277,6.848801645943346,7.232344202765674,3.2326295445605093,7.240588326911097,0.00824412414542319,7.313558142234348,0.08121393946867439,3.2185580309052826,-0.01407151365522629,3.254371183640763,0.02174163908025406
base,derived_duration_midpoint_age,40,Weekend,NA,0.17157213645926894,7.69530694034934,7.523734803890071,3.9334395384043046,7.580839875397276,0.05710507150720456,7.444992317297239,-0.0787424865928319,3.948957964312995,0.01551842590868979,3.8653696482689344,-0.06806989013536935
base,derived_duration_midpoint_age,41,Weekday,NA,-0.3720257094629288,6.842155765629454,7.214181475092383,3.235065028083263,7.226047736453824,0.01186626136144131,7.298316174588618,0.08413469949623487,3.2209048023712272,-0.01416022571203612,3.26182389468107,0.02675886659780602
base,derived_duration_midpoint_age,41,Weekend,NA,0.18305998999005352,7.694258190728151,7.5111982007380975,3.9386590903591023,7.568297208626408,0.05709900788831046,7.431774222075284,-0.07942397866281325,3.951251986770388,0.01259289641128447,3.8720644162707334,-0.06659467408836939
base,derived_duration_midpoint_age,42,Weekday,NA,-0.36107778967318555,6.835544747836683,7.196622537509868,3.2372334790817487,7.211986752472371,0.01536421496250284,7.283634070092914,0.08701153258304561,3.222983891135218,-0.01424958794653008,3.268842905199138,0.03160942611738981
base,derived_duration_midpoint_age,42,Weekend,NA,0.19388727591078028,7.692885339897217,7.498998063986436,3.943386307903998,7.556068696738848,0.05707063275241175,7.418996983422535,-0.08000108056390065,3.9531127500817114,0.00972644217771367,3.878218345825832,-0.06516796207816533
base,derived_duration_midpoint_age,43,Weekday,NA,-0.3506987974530979,6.828968592565032,7.17966739001813,3.2391348975559673,7.198405374966738,0.01873798494860779,7.269511828747237,0.08984443872910663,3.224795297197256,-0.01433960035871173,3.2754282151949683,0.03629331763900012
base,derived_duration_midpoint_age,43,Weekend,NA,0.20405399422144935,7.6911883878565375,7.487134393635088,3.947621191038994,7.544154339734594,0.05701994609950578,7.406660601338994,-0.08047379229609408,3.9545402542469663,0.00691906320797386,3.8838314369342313,-0.06378975410476251
base,derived_duration_midpoint_age,44,Weekday,NA,-0.34088873280266596,6.822427299814503,7.163316032617169,3.2407692835059185,7.185303603936922,0.02198757131975259,7.255949450551586,0.09263341793441617,3.2263390205573397,-0.01443026294857929,3.2815798246685604,0.04081054116264226
base,derived_duration_midpoint_age,44,Weekend,NA,0.2135601449220605,7.6891673346061165,7.475607189684056,3.951363739764088,7.532554137613646,0.05694694792958987,7.394765075824659,-0.0808421138593971,3.955534499266152,0.00417075950206324,3.88890368959593,-0.06246005016815914
base,derived_duration_midpoint_age,45,Weekday,NA,-0.3316475957218897,6.815920869585094,7.147568465306984,3.242136636931602,7.172681439382927,0.02511297407594348,7.2429469355059615,0.09537847019897772,3.2276150612154697,-0.01452157571613277,3.287297733619914,0.04516109668831092
base,derived_duration_midpoint_age,45,Weekend,NA,0.2224057280126139,7.686822180145951,7.464416452133337,3.9546139540792824,7.521268090376005,0.05685163824266848,7.383310406879531,-0.08110604525380616,3.9560954851392696,0.00148153105998716,3.893435103810928,-0.06117885026835523
base,derived_duration_midpoint_age,46,Weekday,NA,-0.32297538621076904,6.809449301876806,7.132424688087575,3.2432369578330182,7.160538881304752,0.02811419321717689,7.230504283610364,0.09807959552278955,3.2286234191716465,-0.01461353866137216,3.2925819420490297,0.04934498421601141
base,derived_duration_midpoint_age,46,Weekend,NA,0.2305907434931096,7.684152924476042,7.4535621809829316,3.9573718339845754,7.510296198021671,0.05673401703873981,7.372296594503609,-0.08126558647932214,3.9562232118663183,-0.00114862211825617,3.8974256795792264,-0.059946154405349
base,derived_duration_midpoint_age,47,Weekday,NA,-0.31487210426930407,6.80301259668964,7.117884700958943,3.2440702462101676,7.1488759297023945,0.03099122874345106,7.218621494864793,0.10073679390584989,3.2293640944258697,-0.01470615178429746,3.2974324499559073,0.05336220374574019
base,derived_duration_midpoint_age,47,Weekend,NA,0.23811519136354736,7.681159567596389,7.443044376232841,3.959637379479968,7.499638460550644,0.05659408431780299,7.361723638696895,-0.08132073753594593,3.955917679447298,-0.0037197000326703,3.900875416900824,-0.05876196257914401
base,derived_duration_midpoint_age,48,Weekday,NA,-0.3073377498974947,6.796610754023595,7.10394850392109,3.24463650206305,7.1376925845758565,0.03374408065476686,7.207298569269249,0.1033500653481596,3.229837086978139,-0.01479941508491045,3.3018492573405465,0.05721275527749725
base,derived_duration_midpoint_age,48,Weekend,NA,0.24497907162392743,7.677842109506994,7.432863037883067,3.961410590565461,7.489294877962923,0.05643184007985624,7.351591539459388,-0.08127149842367842,3.95517888788221,-0.00623170268325168,3.903784315775722,-0.05762627478973847
base,derived_duration_midpoint_age,49,Weekday,NA,-0.300372323095341,6.79024377387867,7.090616096974011,3.2449357253916644,7.126988845925139,0.03637274895112785,7.196535506823732,0.10591940984972135,3.2300423968284555,-0.01489332856320935,3.305832364202948,0.0608966388112826
base,derived_duration_midpoint_age,49,Weekend,NA,0.2511823842742496,7.674200550207853,7.423018165933604,3.962691467241051,7.479265450258509,0.05624728432490578,7.341900296791088,-0.08111786914251518,3.954006837171053,-0.00868463006999853,3.90615237620392,-0.05653909103713239
base,derived_duration_midpoint_age,50,Weekday,NA,-0.293975823862843,6.783911656254865,7.077887480117709,3.244967916196011,7.116764713750241,0.03887723363253226,7.186332307528241,0.10844482741053252,3.2299800239768177,-0.01498789221919416,3.309381770543111,0.06441385434709979
base,derived_duration_midpoint_age,50,Weekend,NA,0.25672512931451413,7.670234889698969,7.413509760384455,3.9634800095067417,7.469550177437403,0.05604041705294804,7.332649910691995,-0.08085984969246063,3.952401527313826,-0.01107848219291618,3.907979598185417,-0.05550041132132577
base,derived_duration_midpoint_age,51,Weekday,NA,-0.2881482522000006,6.777614401152182,7.065762653352183,3.244733074476091,7.107020188051161,0.04125753469897741,7.176688971382778,0.11092631803059484,3.2296499684232267,-0.01508310605286489,3.3124974763610355,0.06776440188494348
base,derived_duration_midpoint_age,51,Weekend,NA,0.2616073067447209,7.665945127980342,7.404337821235621,3.9637762173625313,7.460149059499602,0.05581123826398126,7.323840381162108,-0.080497440073513,3.950362958310533,-0.01341325905199752,3.909265981720214,-0.05451023564231683
base,derived_duration_midpoint_age,52,Weekday,NA,-0.2828896081068139,6.77135200857062,7.054241616677434,3.244231200231903,7.097755268827901,0.04351365215046687,7.167605498387341,0.1133638817099074,3.229052230167682,-0.01517897006422153,3.315179481656722,0.07094828142481902
base,derived_duration_midpoint_age,52,Weekend,NA,0.2658289165648697,7.661331265051971,7.395502348487102,3.9635800908084207,7.451062096445108,0.05555974795800633,7.315471708201429,-0.0800306402856732,3.947891130161169,-0.01568896064725145,3.910011526808311,-0.05356856400010912
base,derived_duration_midpoint_age,53,Weekday,NA,-0.27819989158328284,6.765124478510179,7.043324370093462,3.2434622934634483,7.088969956080461,0.04564558598699886,7.159081888541929,0.1157575184484676,3.2281868092101837,-0.01527548425326408,3.3174277864301707,0.07396549296672283
base,derived_duration_midpoint_age,53,Weekend,NA,0.26938995877496075,7.656393300913856,7.387003342138895,3.962891629844408,7.442289288273922,0.0552859461350268,7.307543891809956,-0.07945945032893942,3.944986042865736,-0.01790558697867261,3.910216233449708,-0.05267539639470087
base,derived_duration_midpoint_age,54,Weekday,NA,-0.27407910262940743,6.758931810970858,7.033010913600266,3.2424263541707252,7.080664249808839,0.04765333620857337,7.151118141846546,0.11810722824628073,3.227053705550732,-0.01537264861999254,3.3192423906813806,0.07681603651065494
base,derived_duration_midpoint_age,54,Weekend,NA,0.272290433374994,7.651131235565996,7.378840802191003,3.961710834470495,7.433830634986042,0.0549898327950391,7.30005693198769,-0.07878387020331257,3.941647696424236,-0.02006313804625925,3.9098801016444047,-0.0518307328260903
base,derived_duration_midpoint_age,55,Weekday,NA,-0.2705272412451877,6.752774005952659,7.023301247197847,3.241123382353736,7.072838150013037,0.04953690281518952,7.1437142583011894,0.12041301110334236,3.2256529191893266,-0.01547046316440869,3.320623294410353,0.0794999120566171
base,derived_duration_midpoint_age,55,Weekend,NA,0.27453034036496954,7.645545069008395,7.371014728643425,3.960037704686682,7.425686136581468,0.05467140793804237,7.293010828734632,-0.07800389990879353,3.9378760908366663,-0.02216161385001669,3.9090031313924,-0.05103457329428096
base,derived_duration_midpoint_age,56,Weekday,NA,-0.2675443074306236,6.746651063455581,7.014195370886204,3.2395533780124786,7.065491656693054,0.05129628580684997,7.1368702379058595,0.12267486701965512,3.223984450125968,-0.01556892788651076,3.3215704976170866,0.08201711960460756
base,derived_duration_midpoint_age,56,Weekend,NA,0.27610967974488715,7.63963480124105,7.3635251214961635,3.9578722404929687,7.417855793060203,0.05433067156403926,7.28640558205078,-0.07711953944538319,3.9336712261030273,-0.02420101438994137,3.907585322693697,-0.05028691779927108
base,derived_duration_midpoint_age,57,Weekday,NA,-0.2651303011857151,6.740562983479624,7.005693284665339,3.2377163411469545,7.058624769848891,0.05293148518355206,7.130586080660556,0.1248927959952164,3.2220482983606553,-0.01566804278629874,3.3220840003015826,0.08436765915462807
base,derived_duration_midpoint_age,57,Weekend,NA,0.27702845151474714,7.633400432263961,7.356371980749214,3.955214441889354,7.410339604422243,0.05396762367302887,7.280241191936135,-0.07613078881307889,3.929033102223321,-0.02618133966603331,3.9056266755482927,-0.04958776634106066
base,derived_duration_midpoint_age,58,Weekday,NA,-0.2632852225104623,6.734509766024787,6.997794988535249,3.2356122717571623,7.0522374894805475,0.05444250094529845,7.124861786565278,0.12706679803002885,3.219844463893389,-0.01576780786377263,3.32216380246384,0.08655153070667865
base,derived_duration_midpoint_age,58,Weekend,NA,0.27728665567454913,7.626841962077127,7.349555306402578,3.952064308875838,7.403137570667589,0.05358226426501122,7.274517658390697,-0.07503764801188062,3.923961719197545,-0.02810258967829249,3.903127189956189,-0.04893711891964969
base,derived_duration_midpoint_age,59,Weekday,NA,-0.2620090714048652,6.728491411091071,6.9905004824959365,3.233241169843103,7.046329815588022,0.0558293330920856,7.119697355620028,0.12919687312409156,3.2173729467241694,-0.01586822311893421,3.3218099041038593,0.08856873426075573
base,derived_duration_midpoint_age,59,Weekend,NA,0.2768842922242935,7.619959390680551,7.343075098456257,3.948421841452422,7.396249691796243,0.05317459333998542,7.269234981414466,-0.07384011704179105,3.918457077025701,-0.02996476442672246,3.900086865917384,-0.04833497553503818
base,derived_duration_midpoint_age,60,Weekday,NA,-0.2613018478689237,6.722507918678477,6.983809766547401,3.230603035404777,7.040901748171317,0.05709198162391615,7.115092787824804,0.13128302127740366,3.2146337468529964,-0.01596928855177992,3.3210223052216405,0.09041926981686288
base,derived_duration_midpoint_age,60,Weekend,NA,0.27582136116398,7.612752718074231,7.336931356910251,3.9442870396191054,7.389675967808203,0.05274461089795235,7.264393161007442,-0.07253819590280841,3.912519175707788,-0.03176786391131792,3.8965057034318793,-0.04778133618722613
base,derived_duration_midpoint_age,61,Weekday,NA,-0.26116355190263785,6.7165592887870025,6.9777228406896405,3.227697868442182,7.035953287230431,0.05823044654079012,7.1110480831796075,0.1333252424899669,3.2116268642798698,-0.01607100416231333,3.319801005817183,0.09210313737500186
base,derived_duration_midpoint_age,61,Weekend,NA,0.2740978624936087,7.605221944258166,7.331124081764558,3.939659903375888,7.38341639870347,0.05229231693891201,7.259992197169625,-0.07113188459493269,3.9061480152438057,-0.03351188813208239,3.8923837024996746,-0.04727620087621354
base,derived_duration_midpoint_age,62,Weekday,NA,-0.2615941835060077,6.710645521416649,6.972239704922656,3.2245256689553203,7.031484432765364,0.05924472784270751,7.107563241684437,0.13532353676178044,3.208352299004789,-0.01617336995053087,3.318146005890488,0.09362033693516736
base,derived_duration_midpoint_age,62,Weekend,NA,0.2717137962131797,7.597367069232357,7.325653273019177,3.934540432722768,7.377470984482043,0.05181771146286618,7.256032089901013,-0.0696211831181639,3.899343595633756,-0.03519683708901233,3.887720863120769,-0.04681956960199862
base,derived_duration_midpoint_age,63,Weekday,NA,-0.2625937426790332,6.704766616567417,6.96736035924645,3.2210864369441916,7.027495184776116,0.06013482552966653,7.104638263339293,0.13727790409284335,3.204810051027755,-0.01627638591643609,3.3160573054415545,0.09497086849736291
base,derived_duration_midpoint_age,63,Weekend,NA,0.2686691623226927,7.589188092996807,7.320518930674114,3.9289286276597495,7.371839725143924,0.05132079446981041,7.25251283920161,-0.0680060914725038,3.892105916877637,-0.03682271078211308,3.882517185295164,-0.04641144236458494
base,derived_duration_midpoint_age,64,Weekday,NA,-0.2641622294217143,6.698922574239307,6.963084803661022,3.2173801724087965,7.023985543262689,0.0609007396016672,7.102273148144176,0.13918834448315476,3.201000120348768,-0.01638005206002901,3.3135349044703832,0.09615473206158676
base,derived_duration_midpoint_age,64,Weekend,NA,0.264963960822148,7.580685015551512,7.315721054729364,3.92282448818683,7.366522620689112,0.05080156595974738,7.249434445071414,-0.06628660965794975,3.884434978975448,-0.03838950921138107,3.8767726690228583,-0.04605181916397072
base,derived_duration_midpoint_age,65,Weekday,NA,-0.2662996437340511,6.6931133944323165,6.9594130381663675,3.2134068753491327,7.02095550822508,0.06154247005871216,7.100467896099087,0.1410548579327191,3.196922506967826,-0.01648436838130607,3.3105788029769734,0.09717192762784066
base,derived_duration_midpoint_age,65,Weekend,NA,0.26059819171154563,7.571857836896473,7.311259645184927,3.91622801430401,7.361519671117605,0.05026002593267797,7.246796907510425,-0.06446273767450261,3.876330781927192,-0.03989723237681808,3.870487314303853,-0.04574070000015595
base,derived_duration_midpoint_age,66,Weekday,NA,-0.26900598561604355,6.687339077146447,6.956345062762491,3.209166545765202,7.018405079663291,0.06206001690079965,7.099222507204024,0.14287744444153283,3.1925772108849317,-0.01658933488027081,3.3071890009613254,0.09802245519612283
base,derived_duration_midpoint_age,66,Weekend,NA,0.25557185499088536,7.56270655703169,7.307134702040805,3.909139206011288,7.356830876429407,0.04969617438860219,7.244600226518643,-0.06253447552216151,3.867793325732866,-0.04134588027842234,3.863661121138147,-0.04547808487314064
base,derived_duration_midpoint_age,67,Weekday,NA,-0.27228125506769163,6.681599622381699,6.953880877449391,3.204659183657004,7.01633425757732,0.06245338012792878,7.098536981458986,0.14465610400959503,3.187964232100084,-0.01669495155691969,3.3033654984234393,0.0987063147664351
base,derived_duration_midpoint_age,67,Weekend,NA,0.24988495066016728,7.553231175957165,7.303346225296997,3.901558063308666,7.352456236624513,0.04911001132751558,7.242844402096066,-0.06050182320093178,3.858822610392473,-0.04273545291619385,3.8562940895257407,-0.045263973782924793
base,derived_duration_midpoint_age,68,Weekday,NA,-0.2761254520889954,6.675895030138071,6.952020482227066,3.1998847890245377,7.0147430419671695,0.0627225597401031,7.098411318863976,0.14639083663690933,3.183083570613282,-0.01680121841125625,3.299108295363315,0.0992235063387774
base,derived_duration_midpoint_age,68,Weekend,NA,0.24353747871939152,7.543431693672894,7.299894214953503,3.893484586196143,7.348395751702928,0.04850153674942525,7.241529434242697,-0.05836478071080631,3.849418635906009,-0.04406595029013438,3.8483862194666343,-0.0450983667295084
base,derived_duration_midpoint_age,69,Weekday,NA,-0.2805385766799548,6.670225300415565,6.950763877095519,3.1948433618678047,7.013631432832838,0.06286755573731906,7.098845519418993,0.14808164232347387,3.177935226424527,-0.01690813544327696,3.2944173917809527,0.099574029913148
base,derived_duration_midpoint_age,69,Weekend,NA,0.23652943916855784,7.53330811017888,7.296778671010323,3.8849187746737193,7.344649421664648,0.04787075065432589,7.240655322958536,-0.05612334805178687,3.839581402273478,-0.04533737240024038,3.839937510960828,-0.04498126371289146
