batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
base,18,Weekday,NA,Derived from Onset+Offset,8.111469409447356,All | Weekday | AllDST
base,67,Weekday,NA,Derived from Onset+Offset,7.055881739300964,All | Weekday | AllDST
base,68,Weekday,NA,Derived from Onset+Offset,7.022382848905016,All | Weekday | AllDST
base,69,Weekday,NA,Derived from Onset+Offset,6.98697826729854,All | Weekday | AllDST
base,70,Weekday,NA,Derived from Onset+Offset,6.949777656731275,All | Weekday | AllDST
base,71,Weekday,NA,Derived from Onset+Offset,6.910890679452957,All | Weekday | AllDST
base,72,Weekday,NA,Derived from Onset+Offset,6.870426997713324,All | Weekday | AllDST
base,73,Weekday,NA,Derived from Onset+Offset,6.82849627376211,All | Weekday | AllDST
base,74,Weekday,NA,Derived from Onset+Offset,6.785208169849058,All | Weekday | AllDST
base,75,Weekday,NA,Derived from Onset+Offset,6.7406723482239,All | Weekday | AllDST
base,76,Weekday,NA,Derived from Onset+Offset,6.694998471136377,All | Weekday | AllDST
base,77,Weekday,NA,Derived from Onset+Offset,6.648296200836225,All | Weekday | AllDST
base,78,Weekday,NA,Derived from Onset+Offset,6.600675199573182,All | Weekday | AllDST
base,79,Weekday,NA,Derived from Onset+Offset,6.552245129596984,All | Weekday | AllDST
base,80,Weekday,NA,Derived from Onset+Offset,6.503115653157369,All | Weekday | AllDST
base,81,Weekday,NA,Derived from Onset+Offset,6.453396432504073,All | Weekday | AllDST
base,82,Weekday,NA,Derived from Onset+Offset,6.403197129886836,All | Weekday | AllDST
base,83,Weekday,NA,Derived from Onset+Offset,6.352627407555394,All | Weekday | AllDST
base,84,Weekday,NA,Derived from Onset+Offset,6.301796927759484,All | Weekday | AllDST
base,85,Weekday,NA,Derived from Onset+Offset,6.250815352748842,All | Weekday | AllDST
base,18,Weekday,NA,Direct Duration Model,8.310598448923443,All | Weekday | AllDST
base,19,Weekday,NA,Direct Duration Model,8.252329588066114,All | Weekday | AllDST
base,20,Weekday,NA,Direct Duration Model,8.194060727208786,All | Weekday | AllDST
base,21,Weekday,NA,Direct Duration Model,8.135792877002629,All | Weekday | AllDST
base,22,Weekday,NA,Direct Duration Model,8.077597580730181,All | Weekday | AllDST
base,23,Weekday,NA,Direct Duration Model,8.01966181078147,All | Weekday | AllDST
base,24,Weekday,NA,Direct Duration Model,7.96218321823059,All | Weekday | AllDST
base,25,Weekday,NA,Direct Duration Model,7.905359454151639,All | Weekday | AllDST
base,26,Weekday,NA,Direct Duration Model,7.849388169618708,All | Weekday | AllDST
base,27,Weekday,NA,Direct Duration Model,7.794467015705894,All | Weekday | AllDST
base,28,Weekday,NA,Direct Duration Model,7.740793643487289,All | Weekday | AllDST
base,29,Weekday,NA,Direct Duration Model,7.688565704036988,All | Weekday | AllDST
base,30,Weekday,NA,Direct Duration Model,7.637980848429088,All | Weekday | AllDST
base,31,Weekday,NA,Direct Duration Model,7.589236727737683,All | Weekday | AllDST
base,32,Weekday,NA,Direct Duration Model,7.542530993036864,All | Weekday | AllDST
base,33,Weekday,NA,Direct Duration Model,7.498061295400729,All | Weekday | AllDST
base,34,Weekday,NA,Direct Duration Model,7.456025285903368,All | Weekday | AllDST
base,35,Weekday,NA,Direct Duration Model,7.416620615618881,All | Weekday | AllDST
base,36,Weekday,NA,Direct Duration Model,7.380044935621359,All | Weekday | AllDST
base,37,Weekday,NA,Direct Duration Model,7.346495896984897,All | Weekday | AllDST
base,38,Weekday,NA,Direct Duration Model,7.316171150783591,All | Weekday | AllDST
base,39,Weekday,NA,Direct Duration Model,7.289268348091533,All | Weekday | AllDST
base,40,Weekday,NA,Direct Duration Model,7.265985139982821,All | Weekday | AllDST
base,41,Weekday,NA,Direct Duration Model,7.246519177531547,All | Weekday | AllDST
base,42,Weekday,NA,Direct Duration Model,7.231068111811803,All | Weekday | AllDST
base,43,Weekday,NA,Direct Duration Model,7.219829593897688,All | Weekday | AllDST
base,44,Weekday,NA,Direct Duration Model,7.213001274863294,All | Weekday | AllDST
base,45,Weekday,NA,Direct Duration Model,7.210697973471306,All | Weekday | AllDST
base,46,Weekday,NA,Direct Duration Model,7.212440571979501,All | Weekday | AllDST
base,47,Weekday,NA,Direct Duration Model,7.21749072434043,All | Weekday | AllDST
base,48,Weekday,NA,Direct Duration Model,7.22510900399778,All | Weekday | AllDST
base,49,Weekday,NA,Direct Duration Model,7.234555984395229,All | Weekday | AllDST
base,50,Weekday,NA,Direct Duration Model,7.245092238976468,All | Weekday | AllDST
base,51,Weekday,NA,Direct Duration Model,7.255978341185178,All | Weekday | AllDST
base,52,Weekday,NA,Direct Duration Model,7.266474864465044,All | Weekday | AllDST
base,53,Weekday,NA,Direct Duration Model,7.27584238225975,All | Weekday | AllDST
base,54,Weekday,NA,Direct Duration Model,7.283341468012984,All | Weekday | AllDST
base,55,Weekday,NA,Direct Duration Model,7.288232695168426,All | Weekday | AllDST
base,56,Weekday,NA,Direct Duration Model,7.289787570447888,All | Weekday | AllDST
base,57,Weekday,NA,Direct Duration Model,7.287649884393936,All | Weekday | AllDST
base,58,Weekday,NA,Direct Duration Model,7.281918559562649,All | Weekday | AllDST
base,59,Weekday,NA,Direct Duration Model,7.272720231416007,All | Weekday | AllDST
base,60,Weekday,NA,Direct Duration Model,7.260181535415991,All | Weekday | AllDST
base,61,Weekday,NA,Direct Duration Model,7.244429107024579,All | Weekday | AllDST
base,62,Weekday,NA,Direct Duration Model,7.225589581703752,All | Weekday | AllDST
base,63,Weekday,NA,Direct Duration Model,7.20378959491549,All | Weekday | AllDST
base,64,Weekday,NA,Direct Duration Model,7.179155782121772,All | Weekday | AllDST
base,65,Weekday,NA,Direct Duration Model,7.151814778784581,All | Weekday | AllDST
base,66,Weekday,NA,Direct Duration Model,7.121893220365892,All | Weekday | AllDST
base,67,Weekday,NA,Direct Duration Model,7.089517742327687,All | Weekday | AllDST
base,68,Weekday,NA,Direct Duration Model,7.054814980131948,All | Weekday | AllDST
base,69,Weekday,NA,Direct Duration Model,7.017911569240652,All | Weekday | AllDST
base,70,Weekday,NA,Direct Duration Model,6.978934145115778,All | Weekday | AllDST
base,71,Weekday,NA,Direct Duration Model,6.938009343219311,All | Weekday | AllDST
base,72,Weekday,NA,Direct Duration Model,6.895263799013225,All | Weekday | AllDST
base,73,Weekday,NA,Direct Duration Model,6.850824147959505,All | Weekday | AllDST
base,74,Weekday,NA,Direct Duration Model,6.804817025520128,All | Weekday | AllDST
base,75,Weekday,NA,Direct Duration Model,6.757369067157074,All | Weekday | AllDST
base,76,Weekday,NA,Direct Duration Model,6.708606908332324,All | Weekday | AllDST
base,77,Weekday,NA,Direct Duration Model,6.658657184507854,All | Weekday | AllDST
base,78,Weekday,NA,Direct Duration Model,6.607646531145651,All | Weekday | AllDST
base,79,Weekday,NA,Direct Duration Model,6.555701583707688,All | Weekday | AllDST
base,80,Weekday,NA,Direct Duration Model,6.50294897765595,All | Weekday | AllDST
base,81,Weekday,NA,Direct Duration Model,6.449515348452413,All | Weekday | AllDST
base,82,Weekday,NA,Direct Duration Model,6.395527331559059,All | Weekday | AllDST
base,83,Weekday,NA,Direct Duration Model,6.3411115624378676,All | Weekday | AllDST
base,84,Weekday,NA,Direct Duration Model,6.286394676550818,All | Weekday | AllDST
base,85,Weekday,NA,Direct Duration Model,6.231503309359892,All | Weekday | AllDST
base,18,Weekday,NA,Duration Model Adjusted for Midpoint,8.40512221470196,All | Weekday | AllDST
base,19,Weekday,NA,Duration Model Adjusted for Midpoint,8.3438056636936,All | Weekday | AllDST
base,20,Weekday,NA,Duration Model Adjusted for Midpoint,8.282489112685237,All | Weekday | AllDST
base,21,Weekday,NA,Duration Model Adjusted for Midpoint,8.221173642245594,All | Weekday | AllDST
base,22,Weekday,NA,Duration Model Adjusted for Midpoint,8.159935745070788,All | Weekday | AllDST
base,23,Weekday,NA,Duration Model Adjusted for Midpoint,8.098975328429631,All | Weekday | AllDST
base,24,Weekday,NA,Duration Model Adjusted for Midpoint,8.038503717033727,All | Weekday | AllDST
base,25,Weekday,NA,Duration Model Adjusted for Midpoint,7.9787322355946735,All | Weekday | AllDST
base,26,Weekday,NA,Duration Model Adjusted for Midpoint,7.91987220882407,All | Weekday | AllDST
base,27,Weekday,NA,Duration Model Adjusted for Midpoint,7.862134961433516,All | Weekday | AllDST
base,28,Weekday,NA,Duration Model Adjusted for Midpoint,7.805731818134611,All | Weekday | AllDST
base,29,Weekday,NA,Duration Model Adjusted for Midpoint,7.750874103638956,All | Weekday | AllDST
base,30,Weekday,NA,Duration Model Adjusted for Midpoint,7.697773142658149,All | Weekday | AllDST
base,31,Weekday,NA,Duration Model Adjusted for Midpoint,7.646640259903791,All | Weekday | AllDST
base,32,Weekday,NA,Duration Model Adjusted for Midpoint,7.59768678008748,All | Weekday | AllDST
base,33,Weekday,NA,Duration Model Adjusted for Midpoint,7.551124027920818,All | Weekday | AllDST
base,34,Weekday,NA,Duration Model Adjusted for Midpoint,7.507163328115403,All | Weekday | AllDST
base,35,Weekday,NA,Duration Model Adjusted for Midpoint,7.466016005382834,All | Weekday | AllDST
base,36,Weekday,NA,Duration Model Adjusted for Midpoint,7.427893384434713,All | Weekday | AllDST
base,37,Weekday,NA,Duration Model Adjusted for Midpoint,7.393006789982638,All | Weekday | AllDST
base,38,Weekday,NA,Duration Model Adjusted for Midpoint,7.361567546738209,All | Weekday | AllDST
base,39,Weekday,NA,Duration Model Adjusted for Midpoint,7.333786979413025,All | Weekday | AllDST
base,40,Weekday,NA,Duration Model Adjusted for Midpoint,7.309876412718688,All | Weekday | AllDST
base,41,Weekday,NA,Duration Model Adjusted for Midpoint,7.290047171366796,All | Weekday | AllDST
base,42,Weekday,NA,Duration Model Adjusted for Midpoint,7.274510580068947,All | Weekday | AllDST
base,43,Weekday,NA,Duration Model Adjusted for Midpoint,7.263477963536743,All | Weekday | AllDST
base,44,Weekday,NA,Duration Model Adjusted for Midpoint,7.257160646481783,All | Weekday | AllDST
base,45,Weekday,NA,Duration Model Adjusted for Midpoint,7.255682637577349,All | Weekday | AllDST
base,46,Weekday,NA,Duration Model Adjusted for Midpoint,7.258541859109212,All | Weekday | AllDST
base,47,Weekday,NA,Duration Model Adjusted for Midpoint,7.2649629729862815,All | Weekday | AllDST
base,48,Weekday,NA,Duration Model Adjusted for Midpoint,7.274169502120476,All | Weekday | AllDST
base,49,Weekday,NA,Duration Model Adjusted for Midpoint,7.285384969423715,All | Weekday | AllDST
base,50,Weekday,NA,Duration Model Adjusted for Midpoint,7.297832897807916,All | Weekday | AllDST
base,51,Weekday,NA,Duration Model Adjusted for Midpoint,7.310736810184997,All | Weekday | AllDST
base,52,Weekday,NA,Duration Model Adjusted for Midpoint,7.323320229466877,All | Weekday | AllDST
base,53,Weekday,NA,Duration Model Adjusted for Midpoint,7.334806678565477,All | Weekday | AllDST
base,54,Weekday,NA,Duration Model Adjusted for Midpoint,7.344419680392713,All | Weekday | AllDST
base,55,Weekday,NA,Duration Model Adjusted for Midpoint,7.351382757860505,All | Weekday | AllDST
base,56,Weekday,NA,Duration Model Adjusted for Midpoint,7.354930877458855,All | Weekday | AllDST
base,57,Weekday,NA,Duration Model Adjusted for Midpoint,7.354688665478264,All | Weekday | AllDST
base,58,Weekday,NA,Duration Model Adjusted for Midpoint,7.350757123060075,All | Weekday | AllDST
base,59,Weekday,NA,Duration Model Adjusted for Midpoint,7.343266257724047,All | Weekday | AllDST
base,60,Weekday,NA,Duration Model Adjusted for Midpoint,7.332346076989947,All | Weekday | AllDST
base,61,Weekday,NA,Duration Model Adjusted for Midpoint,7.318126588377534,All | Weekday | AllDST
base,62,Weekday,NA,Duration Model Adjusted for Midpoint,7.300737799406569,All | Weekday | AllDST
base,63,Weekday,NA,Duration Model Adjusted for Midpoint,7.2803097175968174,All | Weekday | AllDST
base,64,Weekday,NA,Duration Model Adjusted for Midpoint,7.256972350468038,All | Weekday | AllDST
base,65,Weekday,NA,Duration Model Adjusted for Midpoint,7.230855705539995,All | Weekday | AllDST
base,66,Weekday,NA,Duration Model Adjusted for Midpoint,7.202089790332448,All | Weekday | AllDST
base,67,Weekday,NA,Duration Model Adjusted for Midpoint,7.170804612365162,All | Weekday | AllDST
base,68,Weekday,NA,Duration Model Adjusted for Midpoint,7.137130179157896,All | Weekday | AllDST
base,69,Weekday,NA,Duration Model Adjusted for Midpoint,7.101196498230413,All | Weekday | AllDST
base,70,Weekday,NA,Duration Model Adjusted for Midpoint,7.063133577102476,All | Weekday | AllDST
base,71,Weekday,NA,Duration Model Adjusted for Midpoint,7.023071423293845,All | Weekday | AllDST
base,72,Weekday,NA,Duration Model Adjusted for Midpoint,6.981140044324285,All | Weekday | AllDST
base,73,Weekday,NA,Duration Model Adjusted for Midpoint,6.937469447713555,All | Weekday | AllDST
base,74,Weekday,NA,Duration Model Adjusted for Midpoint,6.892189640981418,All | Weekday | AllDST
base,75,Weekday,NA,Duration Model Adjusted for Midpoint,6.845430631647637,All | Weekday | AllDST
base,76,Weekday,NA,Duration Model Adjusted for Midpoint,6.797322427231972,All | Weekday | AllDST
base,77,Weekday,NA,Duration Model Adjusted for Midpoint,6.747995035254187,All | Weekday | AllDST
base,78,Weekday,NA,Duration Model Adjusted for Midpoint,6.697578463234041,All | Weekday | AllDST
base,79,Weekday,NA,Duration Model Adjusted for Midpoint,6.6462027186913,All | Weekday | AllDST
base,80,Weekday,NA,Duration Model Adjusted for Midpoint,6.593997809145723,All | Weekday | AllDST
base,81,Weekday,NA,Duration Model Adjusted for Midpoint,6.541093742117073,All | Weekday | AllDST
base,82,Weekday,NA,Duration Model Adjusted for Midpoint,6.487620525125112,All | Weekday | AllDST
base,83,Weekday,NA,Duration Model Adjusted for Midpoint,6.433708165689603,All | Weekday | AllDST
base,84,Weekday,NA,Duration Model Adjusted for Midpoint,6.379486671330305,All | Weekday | AllDST
base,85,Weekday,NA,Duration Model Adjusted for Midpoint,6.325086049566981,All | Weekday | AllDST
base,18,Weekend,NA,Derived from Onset+Offset,8.413393417603979,All | Weekend | AllDST
base,19,Weekend,NA,Derived from Onset+Offset,8.366174013883818,All | Weekend | AllDST
base,20,Weekend,NA,Derived from Onset+Offset,8.318954610163658,All | Weekend | AllDST
base,21,Weekend,NA,Derived from Onset+Offset,8.271736029796012,All | Weekend | AllDST
base,22,Weekend,NA,Derived from Onset+Offset,8.224576557323745,All | Weekend | AllDST
base,23,Weekend,NA,Derived from Onset+Offset,8.177628514528799,All | Weekend | AllDST
base,24,Weekend,NA,Derived from Onset+Offset,8.131052922852914,All | Weekend | AllDST
base,25,Weekend,NA,Derived from Onset+Offset,8.08501080373783,All | Weekend | AllDST
base,26,Weekend,NA,Derived from Onset+Offset,8.03966317862529,All | Weekend | AllDST
base,27,Weekend,NA,Derived from Onset+Offset,7.995171068957027,All | Weekend | AllDST
base,28,Weekend,NA,Derived from Onset+Offset,7.951695496174787,All | Weekend | AllDST
base,29,Weekend,NA,Derived from Onset+Offset,7.909397481720309,All | Weekend | AllDST
base,30,Weekend,NA,Derived from Onset+Offset,7.86843804703533,All | Weekend | AllDST
base,31,Weekend,NA,Derived from Onset+Offset,7.828978213561595,All | Weekend | AllDST
base,32,Weekend,NA,Derived from Onset+Offset,7.791179002740842,All | Weekend | AllDST
base,33,Weekend,NA,Derived from Onset+Offset,7.755201436014813,All | Weekend | AllDST
base,34,Weekend,NA,Derived from Onset+Offset,7.721206534825243,All | Weekend | AllDST
base,35,Weekend,NA,Derived from Onset+Offset,7.6893553206138785,All | Weekend | AllDST
base,36,Weekend,NA,Derived from Onset+Offset,7.659808814822456,All | Weekend | AllDST
base,37,Weekend,NA,Derived from Onset+Offset,7.632728038892715,All | Weekend | AllDST
base,38,Weekend,NA,Derived from Onset+Offset,7.6082740142663985,All | Weekend | AllDST
base,39,Weekend,NA,Derived from Onset+Offset,7.586607762385244,All | Weekend | AllDST
base,40,Weekend,NA,Derived from Onset+Offset,7.5678903046909936,All | Weekend | AllDST
base,41,Weekend,NA,Derived from Onset+Offset,7.552282662625388,All | Weekend | AllDST
base,42,Weekend,NA,Derived from Onset+Offset,7.539945857630165,All | Weekend | AllDST
base,43,Weekend,NA,Derived from Onset+Offset,7.531040911147068,All | Weekend | AllDST
base,44,Weekend,NA,Derived from Onset+Offset,7.525728844617834,All | Weekend | AllDST
base,45,Weekend,NA,Derived from Onset+Offset,7.524099707122472,All | Weekend | AllDST
base,46,Weekend,NA,Derived from Onset+Offset,7.525734651203473,All | Weekend | AllDST
base,47,Weekend,NA,Derived from Onset+Offset,7.5299927174673345,All | Weekend | AllDST
base,48,Weekend,NA,Derived from Onset+Offset,7.536232020719205,All | Weekend | AllDST
base,49,Weekend,NA,Derived from Onset+Offset,7.543810675764232,All | Weekend | AllDST
base,50,Weekend,NA,Derived from Onset+Offset,7.55208679740756,All | Weekend | AllDST
base,51,Weekend,NA,Derived from Onset+Offset,7.560418500454334,All | Weekend | AllDST
base,52,Weekend,NA,Derived from Onset+Offset,7.568163899709709,All | Weekend | AllDST
base,53,Weekend,NA,Derived from Onset+Offset,7.574681109978823,All | Weekend | AllDST
base,54,Weekend,NA,Derived from Onset+Offset,7.57932824606683,All | Weekend | AllDST
base,55,Weekend,NA,Derived from Onset+Offset,7.581463422778871,All | Weekend | AllDST
base,56,Weekend,NA,Derived from Onset+Offset,7.580454351041976,All | Weekend | AllDST
base,57,Weekend,NA,Derived from Onset+Offset,7.575995494736575,All | Weekend | AllDST
base,58,Weekend,NA,Derived from Onset+Offset,7.568180786431553,All | Weekend | AllDST
base,59,Weekend,NA,Derived from Onset+Offset,7.557128482271903,All | Weekend | AllDST
base,60,Weekend,NA,Derived from Onset+Offset,7.542956838402617,All | Weekend | AllDST
base,61,Weekend,NA,Derived from Onset+Offset,7.525784110968694,All | Weekend | AllDST
base,62,Weekend,NA,Derived from Onset+Offset,7.505728556115119,All | Weekend | AllDST
base,63,Weekend,NA,Derived from Onset+Offset,7.482908429986894,All | Weekend | AllDST
base,64,Weekend,NA,Derived from Onset+Offset,7.457441988729007,All | Weekend | AllDST
base,65,Weekend,NA,Derived from Onset+Offset,7.429447488486455,All | Weekend | AllDST
base,66,Weekend,NA,Derived from Onset+Offset,7.399043185404235,All | Weekend | AllDST
base,67,Weekend,NA,Derived from Onset+Offset,7.366347335627338,All | Weekend | AllDST
base,68,Weekend,NA,Derived from Onset+Offset,7.331478195300756,All | Weekend | AllDST
base,69,Weekend,NA,Derived from Onset+Offset,7.294554020569484,All | Weekend | AllDST
base,70,Weekend,NA,Derived from Onset+Offset,7.255693067578514,All | Weekend | AllDST
base,71,Weekend,NA,Derived from Onset+Offset,7.215013592472847,All | Weekend | AllDST
base,72,Weekend,NA,Derived from Onset+Offset,7.172633851397471,All | Weekend | AllDST
base,73,Weekend,NA,Derived from Onset+Offset,7.128672100497382,All | Weekend | AllDST
base,74,Weekend,NA,Derived from Onset+Offset,7.083246595917571,All | Weekend | AllDST
base,75,Weekend,NA,Derived from Onset+Offset,7.0364755938030354,All | Weekend | AllDST
base,76,Weekend,NA,Derived from Onset+Offset,6.988477350298769,All | Weekend | AllDST
base,77,Weekend,NA,Derived from Onset+Offset,6.939370121549764,All | Weekend | AllDST
base,78,Weekend,NA,Derived from Onset+Offset,6.8892721637010155,All | Weekend | AllDST
base,79,Weekend,NA,Derived from Onset+Offset,6.838301732897517,All | Weekend | AllDST
base,80,Weekend,NA,Derived from Onset+Offset,6.7865770852842635,All | Weekend | AllDST
base,81,Weekend,NA,Derived from Onset+Offset,6.734216477006247,All | Weekend | AllDST
base,82,Weekend,NA,Derived from Onset+Offset,6.681338164208462,All | Weekend | AllDST
base,83,Weekend,NA,Derived from Onset+Offset,6.628060403035902,All | Weekend | AllDST
base,84,Weekend,NA,Derived from Onset+Offset,6.574501449633565,All | Weekend | AllDST
base,85,Weekend,NA,Derived from Onset+Offset,6.520779560146436,All | Weekend | AllDST
base,18,Weekend,NA,Direct Duration Model,8.571578169189804,All | Weekend | AllDST
base,19,Weekend,NA,Direct Duration Model,8.515584333884503,All | Weekend | AllDST
base,20,Weekend,NA,Direct Duration Model,8.459590498579205,All | Weekend | AllDST
base,21,Weekend,NA,Direct Duration Model,8.403597646567963,All | Weekend | AllDST
base,22,Weekend,NA,Direct Duration Model,8.347675384542443,All | Weekend | AllDST
base,23,Weekend,NA,Direct Duration Model,8.292005623774276,All | Weekend | AllDST
base,24,Weekend,NA,Direct Duration Model,8.236780665159984,All | Weekend | AllDST
base,25,Weekend,NA,Direct Duration Model,8.18219280959609,All | Weekend | AllDST
base,26,Weekend,NA,Direct Duration Model,8.128434357979113,All | Weekend | AllDST
base,27,Weekend,NA,Direct Duration Model,8.075697611205584,All | Weekend | AllDST
base,28,Weekend,NA,Direct Duration Model,8.02417487017202,All | Weekend | AllDST
base,29,Weekend,NA,Direct Duration Model,7.974058435774942,All | Weekend | AllDST
base,30,Weekend,NA,Direct Duration Model,7.925540608910876,All | Weekend | AllDST
base,31,Weekend,NA,Direct Duration Model,7.878813690476345,All | Weekend | AllDST
base,32,Weekend,NA,Direct Duration Model,7.834069981367868,All | Weekend | AllDST
base,33,Weekend,NA,Direct Duration Model,7.79150178248197,All | Weekend | AllDST
base,34,Weekend,NA,Direct Duration Model,7.751301394715171,All | Weekend | AllDST
base,35,Weekend,NA,Direct Duration Model,7.713661118963999,All | Weekend | AllDST
base,36,Weekend,NA,Direct Duration Model,7.678773256124971,All | Weekend | AllDST
base,37,Weekend,NA,Direct Duration Model,7.64683010709461,All | Weekend | AllDST
base,38,Weekend,NA,Direct Duration Model,7.618023972769442,All | Weekend | AllDST
base,39,Weekend,NA,Direct Duration Model,7.592547154045988,All | Weekend | AllDST
base,40,Weekend,NA,Direct Duration Model,7.570591951820769,All | Weekend | AllDST
base,41,Weekend,NA,Direct Duration Model,7.552350666990312,All | Weekend | AllDST
base,42,Weekend,NA,Direct Duration Model,7.538015600451131,All | Weekend | AllDST
base,43,Weekend,NA,Direct Duration Model,7.527779053099757,All | Weekend | AllDST
base,44,Weekend,NA,Direct Duration Model,7.52183332583271,All | Weekend | AllDST
base,45,Weekend,NA,Direct Duration Model,7.520288427523715,All | Weekend | AllDST
base,46,Weekend,NA,Direct Duration Model,7.522664304599039,All | Weekend | AllDST
base,47,Weekend,NA,Direct Duration Model,7.528223366042857,All | Weekend | AllDST
base,48,Weekend,NA,Direct Duration Model,7.536226947378294,All | Weekend | AllDST
base,49,Weekend,NA,Direct Duration Model,7.545936384128472,All | Weekend | AllDST
base,50,Weekend,NA,Direct Duration Model,7.556613011816518,All | Weekend | AllDST
base,51,Weekend,NA,Direct Duration Model,7.567518165965553,All | Weekend | AllDST
base,52,Weekend,NA,Direct Duration Model,7.5779131820987,All | Weekend | AllDST
base,53,Weekend,NA,Direct Duration Model,7.587059395739087,All | Weekend | AllDST
base,54,Weekend,NA,Direct Duration Model,7.594218142409838,All | Weekend | AllDST
base,55,Weekend,NA,Direct Duration Model,7.598650757634073,All | Weekend | AllDST
base,56,Weekend,NA,Direct Duration Model,7.59962955018557,All | Weekend | AllDST
base,57,Weekend,NA,Direct Duration Model,7.596800473744215,All | Weekend | AllDST
base,58,Weekend,NA,Direct Duration Model,7.590266277985259,All | Weekend | AllDST
base,59,Weekend,NA,Direct Duration Model,7.580157526809397,All | Weekend | AllDST
base,60,Weekend,NA,Direct Duration Model,7.566604784117332,All | Weekend | AllDST
