batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
base,18,Weekday,NA,Derived from Onset+Offset,3.0081979324349293,All | Weekday | AllDST
base,64,Weekday,NA,Derived from Onset+Offset,3.1631247364553032,All | Weekday | AllDST
base,65,Weekday,NA,Derived from Onset+Offset,3.1581120670195277,All | Weekday | AllDST
base,66,Weekday,NA,Derived from Onset+Offset,3.153326478806989,All | Weekday | AllDST
base,67,Weekday,NA,Derived from Onset+Offset,3.148756828271161,All | Weekday | AllDST
base,68,Weekday,NA,Derived from Onset+Offset,3.144391971865518,All | Weekday | AllDST
base,69,Weekday,NA,Derived from Onset+Offset,3.140220766043536,All | Weekday | AllDST
base,70,Weekday,NA,Derived from Onset+Offset,3.136232067258689,All | Weekday | AllDST
base,71,Weekday,NA,Derived from Onset+Offset,3.132414731964453,All | Weekday | AllDST
base,72,Weekday,NA,Derived from Onset+Offset,3.128757616614301,All | Weekday | AllDST
base,73,Weekday,NA,Derived from Onset+Offset,3.125249577661709,All | Weekday | AllDST
base,74,Weekday,NA,Derived from Onset+Offset,3.121879471560152,All | Weekday | AllDST
base,75,Weekday,NA,Derived from Onset+Offset,3.1186361547631036,All | Weekday | AllDST
base,76,Weekday,NA,Derived from Onset+Offset,3.1155084837240397,All | Weekday | AllDST
base,77,Weekday,NA,Derived from Onset+Offset,3.112485314896435,All | Weekday | AllDST
base,78,Weekday,NA,Derived from Onset+Offset,3.109555504733765,All | Weekday | AllDST
base,79,Weekday,NA,Derived from Onset+Offset,3.1067079096895025,All | Weekday | AllDST
base,80,Weekday,NA,Derived from Onset+Offset,3.103931386217124,All | Weekday | AllDST
base,81,Weekday,NA,Derived from Onset+Offset,3.101214790770103,All | Weekday | AllDST
base,82,Weekday,NA,Derived from Onset+Offset,3.098546979801915,All | Weekday | AllDST
base,83,Weekday,NA,Derived from Onset+Offset,3.095916809766036,All | Weekday | AllDST
base,84,Weekday,NA,Derived from Onset+Offset,3.093313137115939,All | Weekday | AllDST
base,85,Weekday,NA,Derived from Onset+Offset,3.090724818305099,All | Weekday | AllDST
base,18,Weekday,NA,Direct Midpoint Model,2.9922537096194115,All | Weekday | AllDST
base,19,Weekday,NA,Direct Midpoint Model,3.00844643731766,All | Weekday | AllDST
base,20,Weekday,NA,Direct Midpoint Model,3.024639165015909,All | Weekday | AllDST
base,21,Weekday,NA,Direct Midpoint Model,3.040831575097603,All | Weekday | AllDST
base,22,Weekday,NA,Direct Midpoint Model,3.0570011837112707,All | Weekday | AllDST
base,23,Weekday,NA,Direct Midpoint Model,3.073089231190063,All | Weekday | AllDST
base,24,Weekday,NA,Direct Midpoint Model,3.08903360188544,All | Weekday | AllDST
base,25,Weekday,NA,Direct Midpoint Model,3.10477218014886,All | Weekday | AllDST
base,26,Weekday,NA,Direct Midpoint Model,3.120242850331782,All | Weekday | AllDST
base,27,Weekday,NA,Direct Midpoint Model,3.135383496785666,All | Weekday | AllDST
base,28,Weekday,NA,Direct Midpoint Model,3.150132003861971,All | Weekday | AllDST
base,29,Weekday,NA,Direct Midpoint Model,3.164426255912155,All | Weekday | AllDST
base,30,Weekday,NA,Direct Midpoint Model,3.1782041372876786,All | Weekday | AllDST
base,31,Weekday,NA,Direct Midpoint Model,3.1914035323400003,All | Weekday | AllDST
base,32,Weekday,NA,Direct Midpoint Model,3.203962325420579,All | Weekday | AllDST
base,33,Weekday,NA,Direct Midpoint Model,3.2158184008808743,All | Weekday | AllDST
base,34,Weekday,NA,Direct Midpoint Model,3.2269096430723447,All | Weekday | AllDST
base,35,Weekday,NA,Direct Midpoint Model,3.2371739363464505,All | Weekday | AllDST
base,36,Weekday,NA,Direct Midpoint Model,3.24654916505465,All | Weekday | AllDST
base,37,Weekday,NA,Direct Midpoint Model,3.2549732135484017,All | Weekday | AllDST
base,38,Weekday,NA,Direct Midpoint Model,3.2623839661791663,All | Weekday | AllDST
base,39,Weekday,NA,Direct Midpoint Model,3.2687193072984018,All | Weekday | AllDST
base,40,Weekday,NA,Direct Midpoint Model,3.2739171212575684,All | Weekday | AllDST
base,41,Weekday,NA,Direct Midpoint Model,3.2779152924081236,All | Weekday | AllDST
base,42,Weekday,NA,Direct Midpoint Model,3.280651705101528,All | Weekday | AllDST
base,43,Weekday,NA,Direct Midpoint Model,3.2820642436892404,All | Weekday | AllDST
base,44,Weekday,NA,Direct Midpoint Model,3.282090792522719,All | Weekday | AllDST
base,45,Weekday,NA,Direct Midpoint Model,3.280688482401972,All | Weekday | AllDST
base,46,Weekday,NA,Direct Midpoint Model,3.277952447862352,All | Weekday | AllDST
base,47,Weekday,NA,Direct Midpoint Model,3.2740380562656752,All | Weekday | AllDST
base,48,Weekday,NA,Direct Midpoint Model,3.2691009260347,All | Weekday | AllDST
base,49,Weekday,NA,Direct Midpoint Model,3.263296675592187,All | Weekday | AllDST
base,50,Weekday,NA,Direct Midpoint Model,3.256780923360895,All | Weekday | AllDST
base,51,Weekday,NA,Direct Midpoint Model,3.2497092877635834,All | Weekday | AllDST
base,52,Weekday,NA,Direct Midpoint Model,3.242237387223011,All | Weekday | AllDST
base,53,Weekday,NA,Direct Midpoint Model,3.234520840161938,All | Weekday | AllDST
base,54,Weekday,NA,Direct Midpoint Model,3.226715265003124,All | Weekday | AllDST
base,55,Weekday,NA,Direct Midpoint Model,3.218976280169327,All | Weekday | AllDST
base,56,Weekday,NA,Direct Midpoint Model,3.2114574073752555,All | Weekday | AllDST
base,57,Weekday,NA,Direct Midpoint Model,3.204240774333228,All | Weekday | AllDST
base,58,Weekday,NA,Direct Midpoint Model,3.197321226702869,All | Weekday | AllDST
base,59,Weekday,NA,Direct Midpoint Model,3.190688295555415,All | Weekday | AllDST
base,60,Weekday,NA,Direct Midpoint Model,3.184331511962108,All | Weekday | AllDST
base,61,Weekday,NA,Direct Midpoint Model,3.1782404069941834,All | Weekday | AllDST
base,62,Weekday,NA,Direct Midpoint Model,3.1724045117228825,All | Weekday | AllDST
base,63,Weekday,NA,Direct Midpoint Model,3.1668133572194423,All | Weekday | AllDST
base,64,Weekday,NA,Direct Midpoint Model,3.1614564745551013,All | Weekday | AllDST
base,65,Weekday,NA,Direct Midpoint Model,3.1563233948010985,All | Weekday | AllDST
base,66,Weekday,NA,Direct Midpoint Model,3.151403649028673,All | Weekday | AllDST
base,67,Weekday,NA,Direct Midpoint Model,3.146686768309063,All | Weekday | AllDST
base,68,Weekday,NA,Direct Midpoint Model,3.1421622837135073,All | Weekday | AllDST
base,69,Weekday,NA,Direct Midpoint Model,3.137819726313245,All | Weekday | AllDST
base,70,Weekday,NA,Direct Midpoint Model,3.1336486271795128,All | Weekday | AllDST
base,71,Weekday,NA,Direct Midpoint Model,3.129638517383551,All | Weekday | AllDST
base,72,Weekday,NA,Direct Midpoint Model,3.125778927996598,All | Weekday | AllDST
base,73,Weekday,NA,Direct Midpoint Model,3.122059390089892,All | Weekday | AllDST
base,74,Weekday,NA,Direct Midpoint Model,3.118469434734672,All | Weekday | AllDST
base,75,Weekday,NA,Direct Midpoint Model,3.1149985930021766,All | Weekday | AllDST
base,76,Weekday,NA,Direct Midpoint Model,3.111636395963645,All | Weekday | AllDST
base,77,Weekday,NA,Direct Midpoint Model,3.108372374690314,All | Weekday | AllDST
base,78,Weekday,NA,Direct Midpoint Model,3.105196060253423,All | Weekday | AllDST
base,79,Weekday,NA,Direct Midpoint Model,3.1020969837242123,All | Weekday | AllDST
base,80,Weekday,NA,Direct Midpoint Model,3.099064676173918,All | Weekday | AllDST
base,81,Weekday,NA,Direct Midpoint Model,3.0960886686737807,All | Weekday | AllDST
base,82,Weekday,NA,Direct Midpoint Model,3.093158492295038,All | Weekday | AllDST
base,83,Weekday,NA,Direct Midpoint Model,3.0902636781089288,All | Weekday | AllDST
base,84,Weekday,NA,Direct Midpoint Model,3.087393757186691,All | Weekday | AllDST
base,85,Weekday,NA,Direct Midpoint Model,3.0845382605995644,All | Weekday | AllDST
base,18,Weekday,NA,Midpoint Model Adjusted for Duration,2.6641249366212874,All | Weekday | AllDST
base,19,Weekday,NA,Midpoint Model Adjusted for Duration,2.6990800365571386,All | Weekday | AllDST
base,20,Weekday,NA,Midpoint Model Adjusted for Duration,2.7340351364929902,All | Weekday | AllDST
base,21,Weekday,NA,Midpoint Model Adjusted for Duration,2.768989593274532,All | Weekday | AllDST
base,22,Weekday,NA,Midpoint Model Adjusted for Duration,2.803897878462583,All | Weekday | AllDST
base,23,Weekday,NA,Midpoint Model Adjusted for Duration,2.8386410072861543,All | Weekday | AllDST
base,24,Weekday,NA,Midpoint Model Adjusted for Duration,2.873093199314333,All | Weekday | AllDST
base,25,Weekday,NA,Midpoint Model Adjusted for Duration,2.9071286741162057,All | Weekday | AllDST
base,26,Weekday,NA,Midpoint Model Adjusted for Duration,2.9406216512608605,All | Weekday | AllDST
base,27,Weekday,NA,Midpoint Model Adjusted for Duration,2.973446350317384,All | Weekday | AllDST
base,28,Weekday,NA,Midpoint Model Adjusted for Duration,3.005476990854864,All | Weekday | AllDST
base,29,Weekday,NA,Midpoint Model Adjusted for Duration,3.0365877924423867,All | Weekday | AllDST
base,30,Weekday,NA,Midpoint Model Adjusted for Duration,3.0666529746490405,All | Weekday | AllDST
base,31,Weekday,NA,Midpoint Model Adjusted for Duration,3.0955467570439112,All | Weekday | AllDST
base,32,Weekday,NA,Midpoint Model Adjusted for Duration,3.1231433591960873,All | Weekday | AllDST
base,33,Weekday,NA,Midpoint Model Adjusted for Duration,3.149317000674655,All | Weekday | AllDST
base,34,Weekday,NA,Midpoint Model Adjusted for Duration,3.1739419010487024,All | Weekday | AllDST
base,35,Weekday,NA,Midpoint Model Adjusted for Duration,3.1968922798873156,All | Weekday | AllDST
base,36,Weekday,NA,Midpoint Model Adjusted for Duration,3.218042356759583,All | Weekday | AllDST
base,37,Weekday,NA,Midpoint Model Adjusted for Duration,3.2372663512345907,All | Weekday | AllDST
base,38,Weekday,NA,Midpoint Model Adjusted for Duration,3.254438482881427,All | Weekday | AllDST
base,39,Weekday,NA,Midpoint Model Adjusted for Duration,3.2694329712691776,All | Weekday | AllDST
base,40,Weekday,NA,Midpoint Model Adjusted for Duration,3.2821240359669313,All | Weekday | AllDST
base,41,Weekday,NA,Midpoint Model Adjusted for Duration,3.292385896543774,All | Weekday | AllDST
base,42,Weekday,NA,Midpoint Model Adjusted for Duration,3.300092772568793,All | Weekday | AllDST
base,43,Weekday,NA,Midpoint Model Adjusted for Duration,3.305118883611077,All | Weekday | AllDST
base,44,Weekday,NA,Midpoint Model Adjusted for Duration,3.3073384492397113,All | Weekday | AllDST
base,45,Weekday,NA,Midpoint Model Adjusted for Duration,3.3066718707561056,All | Weekday | AllDST
base,46,Weekday,NA,Midpoint Model Adjusted for Duration,3.3033706885572496,All | Weekday | AllDST
base,47,Weekday,NA,Midpoint Model Adjusted for Duration,3.2978309713286516,All | Weekday | AllDST
base,48,Weekday,NA,Midpoint Model Adjusted for Duration,3.2904493901749756,All | Weekday | AllDST
base,49,Weekday,NA,Midpoint Model Adjusted for Duration,3.281622616200888,All | Weekday | AllDST
base,50,Weekday,NA,Midpoint Model Adjusted for Duration,3.271747320511053,All | Weekday | AllDST
base,51,Weekday,NA,Midpoint Model Adjusted for Duration,3.261220174210136,All | Weekday | AllDST
base,52,Weekday,NA,Midpoint Model Adjusted for Duration,3.2504378484028007,All | Weekday | AllDST
base,53,Weekday,NA,Midpoint Model Adjusted for Duration,3.2397970141937136,All | Weekday | AllDST
base,54,Weekday,NA,Midpoint Model Adjusted for Duration,3.229694342687538,All | Weekday | AllDST
base,55,Weekday,NA,Midpoint Model Adjusted for Duration,3.2205265049889413,All | Weekday | AllDST
base,56,Weekday,NA,Midpoint Model Adjusted for Duration,3.2126845035912237,All | Weekday | AllDST
base,57,Weekday,NA,Midpoint Model Adjusted for Duration,3.20636632181518,All | Weekday | AllDST
base,58,Weekday,NA,Midpoint Model Adjusted for Duration,3.201533969244006,All | Weekday | AllDST
base,59,Weekday,NA,Midpoint Model Adjusted for Duration,3.1981350870627403,All | Weekday | AllDST
base,60,Weekday,NA,Midpoint Model Adjusted for Duration,3.1961173164564216,All | Weekday | AllDST
base,61,Weekday,NA,Midpoint Model Adjusted for Duration,3.195428298610087,All | Weekday | AllDST
base,62,Weekday,NA,Midpoint Model Adjusted for Duration,3.196015674708776,All | Weekday | AllDST
base,63,Weekday,NA,Midpoint Model Adjusted for Duration,3.197827085937526,All | Weekday | AllDST
base,64,Weekday,NA,Midpoint Model Adjusted for Duration,3.2008101734813756,All | Weekday | AllDST
base,65,Weekday,NA,Midpoint Model Adjusted for Duration,3.204912578525363,All | Weekday | AllDST
base,66,Weekday,NA,Midpoint Model Adjusted for Duration,3.2100819422545257,All | Weekday | AllDST
base,67,Weekday,NA,Midpoint Model Adjusted for Duration,3.2162659058539034,All | Weekday | AllDST
base,68,Weekday,NA,Midpoint Model Adjusted for Duration,3.2234121105085327,All | Weekday | AllDST
base,69,Weekday,NA,Midpoint Model Adjusted for Duration,3.2314681974034527,All | Weekday | AllDST
base,70,Weekday,NA,Midpoint Model Adjusted for Duration,3.240381807723702,All | Weekday | AllDST
base,71,Weekday,NA,Midpoint Model Adjusted for Duration,3.2501005826543174,All | Weekday | AllDST
base,72,Weekday,NA,Midpoint Model Adjusted for Duration,3.260572163380339,All | Weekday | AllDST
base,73,Weekday,NA,Midpoint Model Adjusted for Duration,3.2717441910868037,All | Weekday | AllDST
base,74,Weekday,NA,Midpoint Model Adjusted for Duration,3.2835643069587497,All | Weekday | AllDST
base,75,Weekday,NA,Midpoint Model Adjusted for Duration,3.295980152181216,All | Weekday | AllDST
base,76,Weekday,NA,Midpoint Model Adjusted for Duration,3.3089393679392405,All | Weekday | AllDST
base,77,Weekday,NA,Midpoint Model Adjusted for Duration,3.3223895954178615,All | Weekday | AllDST
base,78,Weekday,NA,Midpoint Model Adjusted for Duration,3.336278475802117,All | Weekday | AllDST
base,79,Weekday,NA,Midpoint Model Adjusted for Duration,3.3505536502770448,All | Weekday | AllDST
base,80,Weekday,NA,Midpoint Model Adjusted for Duration,3.365162760027684,All | Weekday | AllDST
base,81,Weekday,NA,Midpoint Model Adjusted for Duration,3.380053446239073,All | Weekday | AllDST
base,82,Weekday,NA,Midpoint Model Adjusted for Duration,3.3951733500962487,All | Weekday | AllDST
base,83,Weekday,NA,Midpoint Model Adjusted for Duration,3.4104701127842505,All | Weekday | AllDST
base,84,Weekday,NA,Midpoint Model Adjusted for Duration,3.4258913754881157,All | Weekday | AllDST
base,85,Weekday,NA,Midpoint Model Adjusted for Duration,3.441384779392884,All | Weekday | AllDST
base,18,Weekend,NA,Derived from Onset+Offset,3.639205517382518,All | Weekend | AllDST
base,19,Weekend,NA,Derived from Onset+Offset,3.6577197650283577,All | Weekend | AllDST
base,20,Weekend,NA,Derived from Onset+Offset,3.6762340126741977,All | Weekend | AllDST
base,21,Weekend,NA,Derived from Onset+Offset,3.694747938068784,All | Weekend | AllDST
base,22,Weekend,NA,Derived from Onset+Offset,3.7132387292736713,All | Weekend | AllDST
base,23,Weekend,NA,Derived from Onset+Offset,3.7316467691941178,All | Weekend | AllDST
base,24,Weekend,NA,Derived from Onset+Offset,3.749909035782817,All | Weekend | AllDST
base,25,Weekend,NA,Derived from Onset+Offset,3.76796250699246,All | Weekend | AllDST
base,26,Weekend,NA,Derived from Onset+Offset,3.785744160775739,All | Weekend | AllDST
base,27,Weekend,NA,Derived from Onset+Offset,3.803190975085345,All | Weekend | AllDST
base,28,Weekend,NA,Derived from Onset+Offset,3.820239927873972,All | Weekend | AllDST
base,29,Weekend,NA,Derived from Onset+Offset,3.83682799709431,All | Weekend | AllDST
base,30,Weekend,NA,Derived from Onset+Offset,3.8528921606990503,All | Weekend | AllDST
base,31,Weekend,NA,Derived from Onset+Offset,3.868369396640889,All | Weekend | AllDST
base,32,Weekend,NA,Derived from Onset+Offset,3.883196682872514,All | Weekend | AllDST
base,33,Weekend,NA,Derived from Onset+Offset,3.89731099734662,All | Weekend | AllDST
base,34,Weekend,NA,Derived from Onset+Offset,3.910649318015896,All | Weekend | AllDST
base,35,Weekend,NA,Derived from Onset+Offset,3.923148622833037,All | Weekend | AllDST
base,36,Weekend,NA,Derived from Onset+Offset,3.934745889750733,All | Weekend | AllDST
base,37,Weekend,NA,Derived from Onset+Offset,3.945378096721676,All | Weekend | AllDST
base,38,Weekend,NA,Derived from Onset+Offset,3.95498222169856,All | Weekend | AllDST
base,39,Weekend,NA,Derived from Onset+Offset,3.963495242634074,All | Weekend | AllDST
base,40,Weekend,NA,Derived from Onset+Offset,3.970854137480913,All | Weekend | AllDST
base,41,Weekend,NA,Derived from Onset+Offset,3.9769958841917674,All | Weekend | AllDST
base,42,Weekend,NA,Derived from Onset+Offset,3.9818574607193287,All | Weekend | AllDST
base,43,Weekend,NA,Derived from Onset+Offset,3.9853758450162906,All | Weekend | AllDST
base,44,Weekend,NA,Derived from Onset+Offset,3.987488015035344,All | Weekend | AllDST
base,45,Weekend,NA,Derived from Onset+Offset,3.988147783165392,All | Weekend | AllDST
base,46,Weekend,NA,Derived from Onset+Offset,3.9874296705626744,All | Weekend | AllDST
base,47,Weekend,NA,Derived from Onset+Offset,3.985460882683728,All | Weekend | AllDST
base,48,Weekend,NA,Derived from Onset+Offset,3.982368844582458,All | Weekend | AllDST
base,49,Weekend,NA,Derived from Onset+Offset,3.978280981312768,All | Weekend | AllDST
base,50,Weekend,NA,Derived from Onset+Offset,3.9733247179285622,All | Weekend | AllDST
base,51,Weekend,NA,Derived from Onset+Offset,3.9676274794837463,All | Weekend | AllDST
base,52,Weekend,NA,Derived from Onset+Offset,3.9613166910322257,All | Weekend | AllDST
base,53,Weekend,NA,Derived from Onset+Offset,3.9545197776279024,All | Weekend | AllDST
base,54,Weekend,NA,Derived from Onset+Offset,3.947364164324685,All | Weekend | AllDST
base,55,Weekend,NA,Derived from Onset+Offset,3.939977276176474,All | Weekend | AllDST
base,56,Weekend,NA,Derived from Onset+Offset,3.9324849424591046,All | Weekend | AllDST
base,57,Weekend,NA,Derived from Onset+Offset,3.9249586553729983,All | Weekend | AllDST
base,58,Weekend,NA,Derived from Onset+Offset,3.91740347784833,All | Weekend | AllDST
base,59,Weekend,NA,Derived from Onset+Offset,3.9098204279490343,All | Weekend | AllDST
base,60,Weekend,NA,Derived from Onset+Offset,3.902210523739046,All | Weekend | AllDST
base,61,Weekend,NA,Derived from Onset+Offset,3.894574783282301,All | Weekend | AllDST
base,62,Weekend,NA,Derived from Onset+Offset,3.886914224642731,All | Weekend | AllDST
base,63,Weekend,NA,Derived from Onset+Offset,3.879229865884275,All | Weekend | AllDST
base,64,Weekend,NA,Derived from Onset+Offset,3.871522725070864,All | Weekend | AllDST
base,65,Weekend,NA,Derived from Onset+Offset,3.8637938202664346,All | Weekend | AllDST
base,66,Weekend,NA,Derived from Onset+Offset,3.856044169534923,All | Weekend | AllDST
base,67,Weekend,NA,Derived from Onset+Offset,3.848274790940263,All | Weekend | AllDST
base,68,Weekend,NA,Derived from Onset+Offset,3.840486702546389,All | Weekend | AllDST
base,69,Weekend,NA,Derived from Onset+Offset,3.8326809224172353,All | Weekend | AllDST
base,70,Weekend,NA,Derived from Onset+Offset,3.824858468616737,All | Weekend | AllDST
base,71,Weekend,NA,Derived from Onset+Offset,3.817020359208831,All | Weekend | AllDST
base,72,Weekend,NA,Derived from Onset+Offset,3.8091676122574505,All | Weekend | AllDST
base,73,Weekend,NA,Derived from Onset+Offset,3.8013012458265303,All | Weekend | AllDST
base,74,Weekend,NA,Derived from Onset+Offset,3.7934222779800058,All | Weekend | AllDST
base,75,Weekend,NA,Derived from Onset+Offset,3.785531726781811,All | Weekend | AllDST
base,76,Weekend,NA,Derived from Onset+Offset,3.777630610295882,All | Weekend | AllDST
base,77,Weekend,NA,Derived from Onset+Offset,3.7697199465861537,All | Weekend | AllDST
base,78,Weekend,NA,Derived from Onset+Offset,3.7618007537165594,All | Weekend | AllDST
base,79,Weekend,NA,Derived from Onset+Offset,3.753874049751035,All | Weekend | AllDST
base,80,Weekend,NA,Derived from Onset+Offset,3.745940852753516,All | Weekend | AllDST
base,81,Weekend,NA,Derived from Onset+Offset,3.738002180787937,All | Weekend | AllDST
base,82,Weekend,NA,Derived from Onset+Offset,3.7300590519182313,All | Weekend | AllDST
base,83,Weekend,NA,Derived from Onset+Offset,3.722112484208335,All | Weekend | AllDST
base,84,Weekend,NA,Derived from Onset+Offset,3.714163495722184,All | Weekend | AllDST
base,85,Weekend,NA,Derived from Onset+Offset,3.70621310452371,All | Weekend | AllDST
base,18,Weekend,NA,Direct Midpoint Model,3.63881608504489,All | Weekend | AllDST
base,19,Weekend,NA,Direct Midpoint Model,3.657408159953404,All | Weekend | AllDST
base,20,Weekend,NA,Direct Midpoint Model,3.6760002348619185,All | Weekend | AllDST
base,21,Weekend,NA,Direct Midpoint Model,3.6945919839436936,All | Weekend | AllDST
base,22,Weekend,NA,Direct Midpoint Model,3.7131603421540498,All | Weekend | AllDST
base,23,Weekend,NA,Direct Midpoint Model,3.731645030926261,All | Weekend | AllDST
base,24,Weekend,NA,Direct Midpoint Model,3.749982328961924,All | Weekend | AllDST
base,25,Weekend,NA,Direct Midpoint Model,3.7681085149626385,All | Weekend | AllDST
base,26,Weekend,NA,Direct Midpoint Model,3.785959867629999,All | Weekend | AllDST
base,27,Weekend,NA,Direct Midpoint Model,3.8034726656656073,All | Weekend | AllDST
base,28,Weekend,NA,Direct Midpoint Model,3.8205831877710574,All | Weekend | AllDST
base,29,Weekend,NA,Direct Midpoint Model,3.8372277126479473,All | Weekend | AllDST
base,30,Weekend,NA,Direct Midpoint Model,3.8533425189978754,All | Weekend | AllDST
base,31,Weekend,NA,Direct Midpoint Model,3.868863885522439,All | Weekend | AllDST
base,32,Weekend,NA,Direct Midpoint Model,3.883728090923237,All | Weekend | AllDST
base,33,Weekend,NA,Direct Midpoint Model,3.897871413901864,All | Weekend | AllDST
base,34,Weekend,NA,Direct Midpoint Model,3.911230133159918,All | Weekend | AllDST
base,35,Weekend,NA,Direct Midpoint Model,3.923740527399,All | Weekend | AllDST
base,36,Weekend,NA,Direct Midpoint Model,3.935338875320704,All | Weekend | AllDST
base,37,Weekend,NA,Direct Midpoint Model,3.945961455626629,All | Weekend | AllDST
base,38,Weekend,NA,Direct Midpoint Model,3.955544547018372,All | Weekend | AllDST
base,39,Weekend,NA,Direct Midpoint Model,3.96402442819753,All | Weekend | AllDST
base,40,Weekend,NA,Direct Midpoint Model,3.971337377865703,All | Weekend | AllDST
base,41,Weekend,NA,Direct Midpoint Model,3.977419674724486,All | Weekend | AllDST
base,42,Weekend,NA,Direct Midpoint Model,3.982207597475477,All | Weekend | AllDST
base,43,Weekend,NA,Direct Midpoint Model,3.9856374248202746,All | Weekend | AllDST
base,44,Weekend,NA,Direct Midpoint Model,3.987645435460475,All | Weekend | AllDST
base,45,Weekend,NA,Direct Midpoint Model,3.988185150462489,All | Weekend | AllDST
base,46,Weekend,NA,Direct Midpoint Model,3.9873337246501066,All | Weekend | AllDST
base,47,Weekend,NA,Direct Midpoint Model,3.985222273782562,All | Weekend | AllDST
base,48,Weekend,NA,Direct Midpoint Model,3.981982138537691,All | Weekend | AllDST
base,49,Weekend,NA,Direct Midpoint Model,3.977744659593331,All | Weekend | AllDST
base,50,Weekend,NA,Direct Midpoint Model,3.972641177627321,All | Weekend | AllDST
base,51,Weekend,NA,Direct Midpoint Model,3.966803033317497,All | Weekend | AllDST
base,52,Weekend,NA,Direct Midpoint Model,3.9603615673416943,All | Weekend | AllDST
