outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,26,NA,NA,6.9714032491712725,5.943789412000358,7.999017086342187
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,26,NA,NA,7.083968319840883,5.97468111646739,8.193255523214377
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,27,NA,NA,6.960841766709078,6.024009434550678,7.897674098867478
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,27,NA,NA,7.0734068373786885,6.051564133911921,8.095249540845456
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,28,NA,NA,6.950503150193389,6.100086546949643,7.800919753437134
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,28,NA,NA,7.063068220862999,6.123996139137969,8.00214030258803
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,29,NA,NA,6.9404227020283935,6.171260468564309,7.709584935492478
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,29,NA,NA,7.052987772698004,6.191254130297462,7.914721415098546
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,30,NA,NA,6.930635724618279,6.236683949121415,7.624587500115142
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,30,NA,NA,7.0432007952878894,6.25258001682144,7.833821573754339
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,31,NA,NA,6.921177520367233,6.295421524299326,7.54693351643514
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,31,NA,NA,7.033742591036844,6.307204579939076,7.760280602134611
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,32,NA,NA,6.912083391679443,6.346481472102701,7.477685311256184
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,32,NA,NA,7.024648462349053,6.354402536035109,7.694894388662997
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,33,NA,NA,6.9033886409590925,6.388899695645695,7.41787758627249
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,33,NA,NA,7.015953711628703,6.393580984549454,7.638326438707953
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,34,NA,NA,6.895128570610372,6.421896326916973,7.368360814303771
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,34,NA,NA,7.007693641279983,6.424396283135086,7.590990999424879
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,35,NA,NA,6.887338483037466,6.445118697677129,7.329558268397802
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,35,NA,NA,6.999903553707076,6.4468916772118305,7.552915430202322
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,36,NA,NA,6.880053680644565,6.458887709161121,7.301219652128009
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,36,NA,NA,6.9926187513141755,6.461595675783138,7.523641826845213
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,37,NA,NA,6.8733094658358524,6.464336829416099,7.282282102255606
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,37,NA,NA,6.985874536505463,6.4695473408881865,7.50220173212274
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,38,NA,NA,6.867141141015517,6.463316269969675,7.270966012061359
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,38,NA,NA,6.979706211685127,6.472207328351214,7.487205095019041
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,39,NA,NA,6.861584008587745,6.458100495480401,7.26506752169509
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,39,NA,NA,6.974149079257356,6.471291842866051,7.477006315648661
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,40,NA,NA,6.856673370956725,6.451033242035518,7.262313499877932
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,40,NA,NA,6.969238441626335,6.468576886715248,7.469899996537422
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,41,NA,NA,6.852444530526643,6.44425224601257,7.260636815040717
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,41,NA,NA,6.965009601196254,6.465728015144572,7.464291187247936
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,42,NA,NA,6.848932789701685,6.439546649114559,7.258318930288811
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,42,NA,NA,6.961497860371296,6.464187158544222,7.458808562198369
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,43,NA,NA,6.846173450886039,6.438299987765852,7.254046914006226
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,43,NA,NA,6.95873852155565,6.46509535413197,7.4523816889793295
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,44,NA,NA,6.844201816483892,6.441477934729778,7.246925698238006
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,44,NA,NA,6.956766887153503,6.469243694086828,7.444290080220178
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,45,NA,NA,6.843031184944873,6.449485818506122,7.236576551383624
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,45,NA,NA,6.955596255614483,6.476925616727739,7.434266894501228
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,46,NA,NA,6.842517078705338,6.461428780257977,7.223605377152699
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,46,NA,NA,6.955082149374949,6.487340629225876,7.422823669524021
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,47,NA,NA,6.842446157607434,6.475682976432959,7.209209338781908
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,47,NA,NA,6.955011228277044,6.4990851583747595,7.410937298179329
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,48,NA,NA,6.842604794461979,6.4903755919864174,7.19483399693754
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,48,NA,NA,6.955169865131589,6.510587206106985,7.3997525241561934
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,49,NA,NA,6.842779362079794,6.503519142391134,7.1820395817684535
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,49,NA,NA,6.9553444327494045,6.520259993204163,7.390428872294646
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,50,NA,NA,6.842756233271699,6.513210950541891,7.172301516001507
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,50,NA,NA,6.95532130394131,6.526679797517452,7.383962810365168
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,51,NA,NA,6.842321780848516,6.51791222861167,7.1667313330853615
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,51,NA,NA,6.954886851518126,6.52877718916626,7.380996513869992
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,52,NA,NA,6.841262377621064,6.516742776291781,7.1657819789503465
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,52,NA,NA,6.953827448290674,6.525996381346521,7.381658515234828
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,53,NA,NA,6.839364396400163,6.509662533624378,7.169066259175948
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,53,NA,NA,6.951929467069774,6.518368957404371,7.385489976735177
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,54,NA,NA,6.8364142099966365,6.49743202492088,7.175396395072393
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,54,NA,NA,6.948979280666247,6.506470677936006,7.391487883396488
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,55,NA,NA,6.832198191221301,6.481377624306105,7.183018758136497
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,55,NA,NA,6.944763261890912,6.491283133666138,7.398243390115685
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,56,NA,NA,6.82650608866995,6.463083518220735,7.189928659119165
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,56,NA,NA,6.93907115933956,6.474008784856255,7.404133533822866
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,57,NA,NA,6.819242598176755,6.4439319715435905,7.19455322480992
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,57,NA,NA,6.931807668846366,6.455734811537378,7.4078805261553535
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,58,NA,NA,6.8104529432194125,6.4247619227630866,7.1961439636757385
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,58,NA,NA,6.923018013889023,6.437150227980286,7.40888579979776
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,59,NA,NA,6.800190903978385,6.406043583029599,7.194338224927171
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,59,NA,NA,6.912755974647996,6.418661755881352,7.406850193414639
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,60,NA,NA,6.788510260634142,6.387979960079866,7.189040561188419
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,60,NA,NA,6.901075331303753,6.4004606205216215,7.401690042085884
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,61,NA,NA,6.7754647933671475,6.370565179064254,7.180364407670041
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,61,NA,NA,6.888029864036758,6.382563407216075,7.393496320857441
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,62,NA,NA,6.761108282357869,6.3536270083946524,7.168589556321085
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,62,NA,NA,6.873673353027479,6.3648450788201405,7.382501627234818
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,63,NA,NA,6.745494507786772,6.336851902405781,7.154137113167763
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,63,NA,NA,6.858059578456382,6.347061252641463,7.369057904271301
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,64,NA,NA,6.7286772498343215,6.319795462447131,7.137559037221512
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,64,NA,NA,6.841242320503932,6.328860996779413,7.353623644228451
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,65,NA,NA,6.710710288680984,6.301899419038318,7.119521158323649
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,65,NA,NA,6.823275359350594,6.309803823147255,7.336746895553934
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,66,NA,NA,6.691647404507227,6.28250237507698,7.100792433937475
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,66,NA,NA,6.804212475176838,6.289371283147906,7.31905366720577
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,67,NA,NA,6.671542377493515,6.260863462969656,7.082221292017374
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,67,NA,NA,6.784107448163126,6.266985781875736,7.301229114450516
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,68,NA,NA,6.6504489878203135,6.236197464978287,7.06470051066234
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,68,NA,NA,6.763014058489924,6.242033801192285,7.283994315787563
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,69,NA,NA,6.628421015668092,6.207729583576773,7.049112447759411
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,69,NA,NA,6.740986086337703,6.213899123255126,7.26807304942028
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,70,NA,NA,6.605512241217312,6.1747561956006924,7.0362682868339315
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,70,NA,NA,6.718077311886923,6.181998827544642,7.254155796229203
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,71,NA,NA,6.581776444648441,6.13671289051436,7.026839998782522
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,71,NA,NA,6.694341515318052,6.14582554946251,7.242857481173594
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,72,NA,NA,6.557267406141947,6.093222600153288,7.021312212130606
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,72,NA,NA,6.669832476811558,6.104982544987844,7.234682408635272
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,73,NA,NA,6.532038905878294,6.044120781196396,7.019957030560192
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,73,NA,NA,6.644603976547905,6.059211397427484,7.229996555668325
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,74,NA,NA,6.506144724037949,5.989446540355117,7.02284290772078
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,74,NA,NA,6.618709794707559,6.008402724021514,7.229016865393604
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,75,NA,NA,6.479638640801377,5.929410051186383,7.029867230416371
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,75,NA,NA,6.5922037114709875,5.952591672024571,7.231815750917404
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,76,NA,NA,6.452574436349044,5.864345584617572,7.040803288080516
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,76,NA,NA,6.565139507018655,5.8919392808258895,7.23833973321142
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,77,NA,NA,6.425005890861418,5.794666446229545,7.055345335493291
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,77,NA,NA,6.537570961531029,5.826707112168715,7.248434810893342
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,78,NA,NA,6.396986784518964,5.720825109184089,7.073148459853838
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,78,NA,NA,6.509551855188574,5.757227821718276,7.261875888658873
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,79,NA,NA,6.3685708975021464,5.643286634625422,7.093855160378871
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,79,NA,NA,6.481135968171757,5.683880443498102,7.2783914928454125
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,80,NA,NA,6.339812009991433,5.562509606141335,7.117114413841531
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,80,NA,NA,6.452377080661043,5.6070680024698865,7.2976861588522
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,81,NA,NA,6.31076390216729,5.478936946721047,7.142590857613532
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,81,NA,NA,6.4233289728369005,5.527202301667716,7.319455644006085
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,82,NA,NA,6.281480354210182,5.3929917162860574,7.169968992134307
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,82,NA,NA,6.394045424879793,5.444693814016585,7.343397035743001
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,83,NA,NA,6.252015146300576,5.305074916099957,7.198955376501195
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,83,NA,NA,6.364580216970187,5.359943518964382,7.369216914975992
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,84,NA,NA,6.222422058618937,5.215567108150546,7.229277009087328
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,84,NA,NA,6.334987129288548,5.27334036674857,7.396633891828525
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,85,NA,NA,6.192754871345733,5.124830001395752,7.260679741295714
offset,ClockTime,dst,REML,offset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,85,NA,NA,6.305319942015344,5.185259415080744,7.425380468949943
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,18,NA,NA,-1.0615319667350127,-2.5252295145122705,0.4021655810422453
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,18,NA,NA,-0.8699465658245962,-2.3851763501852163,0.6452832185360238
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,19,NA,NA,-1.027366854235325,-2.407469484051944,0.35273577558129454
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,19,NA,NA,-0.8357814533249084,-2.268552736713038,0.5969898300632206
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,20,NA,NA,-0.9932017417356374,-2.2901086099163543,0.30370512644507963
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,20,NA,NA,-0.8016163408252208,-2.1524520813829127,0.549219399732471
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,21,NA,NA,-0.9590372098534125,-2.1732309371806897,0.2551565174738649
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,21,NA,NA,-0.7674518089429959,-2.036977607847948,0.5020739899619565
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,22,NA,NA,-0.92491436008862,-2.05707885876382,0.20725013858658017
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,NoDST,22,NA,NA,-0.7333289591782035,-1.9223921578073937,0.45573423945098646
onset,ClockTime,dst,REML,onset_poly_interact_04_dst_REML.rds,primary,age_x_dst,NA,NA,NA,NA,DST,23,NA,NA,-0.8909406077765794,-1.942138564855498,0.16025734930233937
