batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
base,18,Weekday,NA,Derived from Onset+Offset,3.111489678420293,All | Weekday | AllDST
base,20,Weekday,NA,Midpoint Model Adjusted for Duration,3.0142398531646135,All | Weekday | AllDST
base,21,Weekday,NA,Midpoint Model Adjusted for Duration,3.0303665746496837,All | Weekday | AllDST
base,22,Weekday,NA,Midpoint Model Adjusted for Duration,3.046059595612516,All | Weekday | AllDST
base,23,Weekday,NA,Midpoint Model Adjusted for Duration,3.06131891605311,All | Weekday | AllDST
base,24,Weekday,NA,Midpoint Model Adjusted for Duration,3.076144535971465,All | Weekday | AllDST
base,25,Weekday,NA,Midpoint Model Adjusted for Duration,3.0905364553675825,All | Weekday | AllDST
base,26,Weekday,NA,Midpoint Model Adjusted for Duration,3.1044946742414616,All | Weekday | AllDST
base,27,Weekday,NA,Midpoint Model Adjusted for Duration,3.118019192593103,All | Weekday | AllDST
base,28,Weekday,NA,Midpoint Model Adjusted for Duration,3.131110010422506,All | Weekday | AllDST
base,29,Weekday,NA,Midpoint Model Adjusted for Duration,3.143767127729671,All | Weekday | AllDST
base,30,Weekday,NA,Midpoint Model Adjusted for Duration,3.155990544514597,All | Weekday | AllDST
base,31,Weekday,NA,Midpoint Model Adjusted for Duration,3.1677802607772856,All | Weekday | AllDST
base,32,Weekday,NA,Midpoint Model Adjusted for Duration,3.1791362765177356,All | Weekday | AllDST
base,33,Weekday,NA,Midpoint Model Adjusted for Duration,3.190058591735948,All | Weekday | AllDST
base,34,Weekday,NA,Midpoint Model Adjusted for Duration,3.2005472064319216,All | Weekday | AllDST
base,35,Weekday,NA,Midpoint Model Adjusted for Duration,3.210602120605657,All | Weekday | AllDST
base,36,Weekday,NA,Midpoint Model Adjusted for Duration,3.2202233342571547,All | Weekday | AllDST
base,37,Weekday,NA,Midpoint Model Adjusted for Duration,3.229410847386414,All | Weekday | AllDST
base,38,Weekday,NA,Midpoint Model Adjusted for Duration,3.2381646599934353,All | Weekday | AllDST
base,39,Weekday,NA,Midpoint Model Adjusted for Duration,3.2464847720782184,All | Weekday | AllDST
base,40,Weekday,NA,Midpoint Model Adjusted for Duration,3.254371183640763,All | Weekday | AllDST
base,41,Weekday,NA,Midpoint Model Adjusted for Duration,3.26182389468107,All | Weekday | AllDST
base,42,Weekday,NA,Midpoint Model Adjusted for Duration,3.268842905199138,All | Weekday | AllDST
base,43,Weekday,NA,Midpoint Model Adjusted for Duration,3.2754282151949683,All | Weekday | AllDST
base,44,Weekday,NA,Midpoint Model Adjusted for Duration,3.2815798246685604,All | Weekday | AllDST
base,45,Weekday,NA,Midpoint Model Adjusted for Duration,3.287297733619914,All | Weekday | AllDST
base,46,Weekday,NA,Midpoint Model Adjusted for Duration,3.2925819420490297,All | Weekday | AllDST
base,47,Weekday,NA,Midpoint Model Adjusted for Duration,3.2974324499559073,All | Weekday | AllDST
base,48,Weekday,NA,Midpoint Model Adjusted for Duration,3.3018492573405465,All | Weekday | AllDST
base,49,Weekday,NA,Midpoint Model Adjusted for Duration,3.305832364202948,All | Weekday | AllDST
base,50,Weekday,NA,Midpoint Model Adjusted for Duration,3.309381770543111,All | Weekday | AllDST
base,51,Weekday,NA,Midpoint Model Adjusted for Duration,3.3124974763610355,All | Weekday | AllDST
base,52,Weekday,NA,Midpoint Model Adjusted for Duration,3.315179481656722,All | Weekday | AllDST
base,53,Weekday,NA,Midpoint Model Adjusted for Duration,3.3174277864301707,All | Weekday | AllDST
base,54,Weekday,NA,Midpoint Model Adjusted for Duration,3.3192423906813806,All | Weekday | AllDST
base,55,Weekday,NA,Midpoint Model Adjusted for Duration,3.320623294410353,All | Weekday | AllDST
base,56,Weekday,NA,Midpoint Model Adjusted for Duration,3.3215704976170866,All | Weekday | AllDST
base,57,Weekday,NA,Midpoint Model Adjusted for Duration,3.3220840003015826,All | Weekday | AllDST
base,58,Weekday,NA,Midpoint Model Adjusted for Duration,3.32216380246384,All | Weekday | AllDST
base,59,Weekday,NA,Midpoint Model Adjusted for Duration,3.3218099041038593,All | Weekday | AllDST
base,60,Weekday,NA,Midpoint Model Adjusted for Duration,3.3210223052216405,All | Weekday | AllDST
base,61,Weekday,NA,Midpoint Model Adjusted for Duration,3.319801005817183,All | Weekday | AllDST
base,62,Weekday,NA,Midpoint Model Adjusted for Duration,3.318146005890488,All | Weekday | AllDST
base,63,Weekday,NA,Midpoint Model Adjusted for Duration,3.3160573054415545,All | Weekday | AllDST
base,64,Weekday,NA,Midpoint Model Adjusted for Duration,3.3135349044703832,All | Weekday | AllDST
base,65,Weekday,NA,Midpoint Model Adjusted for Duration,3.3105788029769734,All | Weekday | AllDST
base,66,Weekday,NA,Midpoint Model Adjusted for Duration,3.3071890009613254,All | Weekday | AllDST
base,67,Weekday,NA,Midpoint Model Adjusted for Duration,3.3033654984234393,All | Weekday | AllDST
base,68,Weekday,NA,Midpoint Model Adjusted for Duration,3.299108295363315,All | Weekday | AllDST
base,69,Weekday,NA,Midpoint Model Adjusted for Duration,3.2944173917809527,All | Weekday | AllDST
base,70,Weekday,NA,Midpoint Model Adjusted for Duration,3.289292787676352,All | Weekday | AllDST
base,71,Weekday,NA,Midpoint Model Adjusted for Duration,3.283734483049513,All | Weekday | AllDST
base,72,Weekday,NA,Midpoint Model Adjusted for Duration,3.277742477900436,All | Weekday | AllDST
base,73,Weekday,NA,Midpoint Model Adjusted for Duration,3.271316772229121,All | Weekday | AllDST
base,74,Weekday,NA,Midpoint Model Adjusted for Duration,3.264457366035568,All | Weekday | AllDST
base,75,Weekday,NA,Midpoint Model Adjusted for Duration,3.2571642593197763,All | Weekday | AllDST
base,76,Weekday,NA,Midpoint Model Adjusted for Duration,3.249437452081746,All | Weekday | AllDST
base,77,Weekday,NA,Midpoint Model Adjusted for Duration,3.2412769443214784,All | Weekday | AllDST
base,78,Weekday,NA,Midpoint Model Adjusted for Duration,3.232682736038972,All | Weekday | AllDST
base,79,Weekday,NA,Midpoint Model Adjusted for Duration,3.223654827234228,All | Weekday | AllDST
base,80,Weekday,NA,Midpoint Model Adjusted for Duration,3.2141932179072454,All | Weekday | AllDST
base,81,Weekday,NA,Midpoint Model Adjusted for Duration,3.2042979080580247,All | Weekday | AllDST
base,82,Weekday,NA,Midpoint Model Adjusted for Duration,3.193968897686566,All | Weekday | AllDST
base,83,Weekday,NA,Midpoint Model Adjusted for Duration,3.183206186792869,All | Weekday | AllDST
base,84,Weekday,NA,Midpoint Model Adjusted for Duration,3.172009775376934,All | Weekday | AllDST
base,85,Weekday,NA,Midpoint Model Adjusted for Duration,3.1603796634387606,All | Weekday | AllDST
base,18,Weekend,NA,Derived from Onset+Offset,3.694048789693887,All | Weekend | AllDST
base,19,Weekend,NA,Derived from Onset+Offset,3.7100996986665,All | Weekend | AllDST
base,20,Weekend,NA,Derived from Onset+Offset,3.725658273229212,All | Weekend | AllDST
base,21,Weekend,NA,Derived from Onset+Offset,3.740724513382024,All | Weekend | AllDST
base,22,Weekend,NA,Derived from Onset+Offset,3.7552984191249346,All | Weekend | AllDST
base,23,Weekend,NA,Derived from Onset+Offset,3.769379990457944,All | Weekend | AllDST
base,24,Weekend,NA,Derived from Onset+Offset,3.7829692273810536,All | Weekend | AllDST
base,25,Weekend,NA,Derived from Onset+Offset,3.7960661298942626,All | Weekend | AllDST
base,26,Weekend,NA,Derived from Onset+Offset,3.808670697997571,All | Weekend | AllDST
base,27,Weekend,NA,Derived from Onset+Offset,3.820782931690978,All | Weekend | AllDST
base,28,Weekend,NA,Derived from Onset+Offset,3.832402830974485,All | Weekend | AllDST
base,29,Weekend,NA,Derived from Onset+Offset,3.84353039584809,All | Weekend | AllDST
base,30,Weekend,NA,Derived from Onset+Offset,3.8541656263117954,All | Weekend | AllDST
base,31,Weekend,NA,Derived from Onset+Offset,3.864308522365599,All | Weekend | AllDST
base,32,Weekend,NA,Derived from Onset+Offset,3.873959084009503,All | Weekend | AllDST
base,33,Weekend,NA,Derived from Onset+Offset,3.883117311243506,All | Weekend | AllDST
base,34,Weekend,NA,Derived from Onset+Offset,3.891783204067608,All | Weekend | AllDST
base,35,Weekend,NA,Derived from Onset+Offset,3.8999567624818097,All | Weekend | AllDST
base,36,Weekend,NA,Derived from Onset+Offset,3.90763798648611,All | Weekend | AllDST
base,37,Weekend,NA,Derived from Onset+Offset,3.9148268760805096,All | Weekend | AllDST
base,38,Weekend,NA,Derived from Onset+Offset,3.921523431265008,All | Weekend | AllDST
base,39,Weekend,NA,Derived from Onset+Offset,3.927727652039607,All | Weekend | AllDST
base,40,Weekend,NA,Derived from Onset+Offset,3.9334395384043046,All | Weekend | AllDST
base,41,Weekend,NA,Derived from Onset+Offset,3.9386590903591023,All | Weekend | AllDST
base,42,Weekend,NA,Derived from Onset+Offset,3.943386307903998,All | Weekend | AllDST
base,43,Weekend,NA,Derived from Onset+Offset,3.947621191038994,All | Weekend | AllDST
base,44,Weekend,NA,Derived from Onset+Offset,3.951363739764088,All | Weekend | AllDST
base,45,Weekend,NA,Derived from Onset+Offset,3.9546139540792824,All | Weekend | AllDST
base,46,Weekend,NA,Derived from Onset+Offset,3.9573718339845754,All | Weekend | AllDST
base,47,Weekend,NA,Derived from Onset+Offset,3.959637379479968,All | Weekend | AllDST
base,48,Weekend,NA,Derived from Onset+Offset,3.961410590565461,All | Weekend | AllDST
base,49,Weekend,NA,Derived from Onset+Offset,3.962691467241051,All | Weekend | AllDST
base,50,Weekend,NA,Derived from Onset+Offset,3.9634800095067417,All | Weekend | AllDST
base,51,Weekend,NA,Derived from Onset+Offset,3.9637762173625313,All | Weekend | AllDST
base,52,Weekend,NA,Derived from Onset+Offset,3.9635800908084207,All | Weekend | AllDST
base,53,Weekend,NA,Derived from Onset+Offset,3.962891629844408,All | Weekend | AllDST
base,54,Weekend,NA,Derived from Onset+Offset,3.961710834470495,All | Weekend | AllDST
base,55,Weekend,NA,Derived from Onset+Offset,3.960037704686682,All | Weekend | AllDST
base,56,Weekend,NA,Derived from Onset+Offset,3.9578722404929687,All | Weekend | AllDST
base,57,Weekend,NA,Derived from Onset+Offset,3.955214441889354,All | Weekend | AllDST
base,58,Weekend,NA,Derived from Onset+Offset,3.952064308875838,All | Weekend | AllDST
base,59,Weekend,NA,Derived from Onset+Offset,3.948421841452422,All | Weekend | AllDST
base,60,Weekend,NA,Derived from Onset+Offset,3.9442870396191054,All | Weekend | AllDST
base,61,Weekend,NA,Derived from Onset+Offset,3.939659903375888,All | Weekend | AllDST
base,62,Weekend,NA,Derived from Onset+Offset,3.934540432722768,All | Weekend | AllDST
base,63,Weekend,NA,Derived from Onset+Offset,3.9289286276597495,All | Weekend | AllDST
base,64,Weekend,NA,Derived from Onset+Offset,3.92282448818683,All | Weekend | AllDST
base,65,Weekend,NA,Derived from Onset+Offset,3.91622801430401,All | Weekend | AllDST
base,66,Weekend,NA,Derived from Onset+Offset,3.909139206011288,All | Weekend | AllDST
base,67,Weekend,NA,Derived from Onset+Offset,3.901558063308666,All | Weekend | AllDST
base,68,Weekend,NA,Derived from Onset+Offset,3.893484586196143,All | Weekend | AllDST
base,69,Weekend,NA,Derived from Onset+Offset,3.8849187746737193,All | Weekend | AllDST
base,70,Weekend,NA,Derived from Onset+Offset,3.875860628741395,All | Weekend | AllDST
base,71,Weekend,NA,Derived from Onset+Offset,3.86631014839917,All | Weekend | AllDST
base,72,Weekend,NA,Derived from Onset+Offset,3.856267333647045,All | Weekend | AllDST
base,73,Weekend,NA,Derived from Onset+Offset,3.845732184485018,All | Weekend | AllDST
base,74,Weekend,NA,Derived from Onset+Offset,3.8347047009130906,All | Weekend | AllDST
base,75,Weekend,NA,Derived from Onset+Offset,3.8231848829312622,All | Weekend | AllDST
base,76,Weekend,NA,Derived from Onset+Offset,3.8111727305395338,All | Weekend | AllDST
base,77,Weekend,NA,Derived from Onset+Offset,3.798668243737904,All | Weekend | AllDST
base,78,Weekend,NA,Derived from Onset+Offset,3.785671422526374,All | Weekend | AllDST
base,79,Weekend,NA,Derived from Onset+Offset,3.772182266904944,All | Weekend | AllDST
base,80,Weekend,NA,Derived from Onset+Offset,3.758200776873612,All | Weekend | AllDST
base,81,Weekend,NA,Derived from Onset+Offset,3.74372695243238,All | Weekend | AllDST
base,82,Weekend,NA,Derived from Onset+Offset,3.728760793581247,All | Weekend | AllDST
base,83,Weekend,NA,Derived from Onset+Offset,3.713302300320213,All | Weekend | AllDST
base,84,Weekend,NA,Derived from Onset+Offset,3.697351472649278,All | Weekend | AllDST
base,85,Weekend,NA,Derived from Onset+Offset,3.6809083105684426,All | Weekend | AllDST
base,18,Weekend,NA,Direct Midpoint Model,3.78887490629498,All | Weekend | AllDST
base,19,Weekend,NA,Direct Midpoint Model,3.800700629965884,All | Weekend | AllDST
base,20,Weekend,NA,Direct Midpoint Model,3.812093094490721,All | Weekend | AllDST
base,21,Weekend,NA,Direct Midpoint Model,3.823052299869487,All | Weekend | AllDST
base,22,Weekend,NA,Direct Midpoint Model,3.833578246102184,All | Weekend | AllDST
base,23,Weekend,NA,Direct Midpoint Model,3.8436709331888137,All | Weekend | AllDST
base,24,Weekend,NA,Direct Midpoint Model,3.8533303611293737,All | Weekend | AllDST
base,25,Weekend,NA,Direct Midpoint Model,3.862556529923865,All | Weekend | AllDST
base,26,Weekend,NA,Direct Midpoint Model,3.871349439572288,All | Weekend | AllDST
base,27,Weekend,NA,Direct Midpoint Model,3.879709090074642,All | Weekend | AllDST
base,28,Weekend,NA,Direct Midpoint Model,3.887635481430928,All | Weekend | AllDST
base,29,Weekend,NA,Direct Midpoint Model,3.8951286136411447,All | Weekend | AllDST
base,30,Weekend,NA,Direct Midpoint Model,3.902188486705292,All | Weekend | AllDST
base,31,Weekend,NA,Direct Midpoint Model,3.908815100623373,All | Weekend | AllDST
base,32,Weekend,NA,Direct Midpoint Model,3.915008455395383,All | Weekend | AllDST
base,33,Weekend,NA,Direct Midpoint Model,3.9207685510213257,All | Weekend | AllDST
base,34,Weekend,NA,Direct Midpoint Model,3.926095387501199,All | Weekend | AllDST
base,35,Weekend,NA,Direct Midpoint Model,3.9309889648350023,All | Weekend | AllDST
base,36,Weekend,NA,Direct Midpoint Model,3.935449283022739,All | Weekend | AllDST
base,37,Weekend,NA,Direct Midpoint Model,3.9394763420644057,All | Weekend | AllDST
base,38,Weekend,NA,Direct Midpoint Model,3.943070141960005,All | Weekend | AllDST
base,39,Weekend,NA,Direct Midpoint Model,3.946230682709534,All | Weekend | AllDST
base,40,Weekend,NA,Direct Midpoint Model,3.948957964312995,All | Weekend | AllDST
base,41,Weekend,NA,Direct Midpoint Model,3.951251986770388,All | Weekend | AllDST
base,42,Weekend,NA,Direct Midpoint Model,3.9531127500817114,All | Weekend | AllDST
base,43,Weekend,NA,Direct Midpoint Model,3.9545402542469663,All | Weekend | AllDST
base,44,Weekend,NA,Direct Midpoint Model,3.955534499266152,All | Weekend | AllDST
base,45,Weekend,NA,Direct Midpoint Model,3.9560954851392696,All | Weekend | AllDST
base,46,Weekend,NA,Direct Midpoint Model,3.9562232118663183,All | Weekend | AllDST
base,47,Weekend,NA,Direct Midpoint Model,3.955917679447298,All | Weekend | AllDST
base,48,Weekend,NA,Direct Midpoint Model,3.95517888788221,All | Weekend | AllDST
base,49,Weekend,NA,Direct Midpoint Model,3.954006837171053,All | Weekend | AllDST
base,50,Weekend,NA,Direct Midpoint Model,3.952401527313826,All | Weekend | AllDST
base,51,Weekend,NA,Direct Midpoint Model,3.950362958310533,All | Weekend | AllDST
base,52,Weekend,NA,Direct Midpoint Model,3.947891130161169,All | Weekend | AllDST
