batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
base,18,Weekday,NA,Derived from Onset+Offset,7.784683104544555,All | Weekday | AllDST
base,74,Weekday,NA,Derived from Onset+Offset,6.953537702799433,All | Weekday | AllDST
base,75,Weekday,NA,Derived from Onset+Offset,6.955903838212546,All | Weekday | AllDST
base,76,Weekday,NA,Derived from Onset+Offset,6.958873763716435,All | Weekday | AllDST
base,77,Weekday,NA,Derived from Onset+Offset,6.9624474793111,All | Weekday | AllDST
base,78,Weekday,NA,Derived from Onset+Offset,6.9666249849965425,All | Weekday | AllDST
base,79,Weekday,NA,Derived from Onset+Offset,6.9714062807727615,All | Weekday | AllDST
base,80,Weekday,NA,Derived from Onset+Offset,6.976791366639757,All | Weekday | AllDST
base,81,Weekday,NA,Derived from Onset+Offset,6.982780242597529,All | Weekday | AllDST
base,82,Weekday,NA,Derived from Onset+Offset,6.989372908646077,All | Weekday | AllDST
base,83,Weekday,NA,Derived from Onset+Offset,6.996569364785401,All | Weekday | AllDST
base,84,Weekday,NA,Derived from Onset+Offset,7.004369611015504,All | Weekday | AllDST
base,85,Weekday,NA,Derived from Onset+Offset,7.012773647336381,All | Weekday | AllDST
base,18,Weekday,NA,Direct Duration Model,7.681821755353386,All | Weekday | AllDST
base,19,Weekday,NA,Direct Duration Model,7.656729822428089,All | Weekday | AllDST
base,20,Weekday,NA,Direct Duration Model,7.63211749597861,All | Weekday | AllDST
base,21,Weekday,NA,Direct Duration Model,7.60798477600495,All | Weekday | AllDST
base,22,Weekday,NA,Direct Duration Model,7.584331662507111,All | Weekday | AllDST
base,23,Weekday,NA,Direct Duration Model,7.56115815548509,All | Weekday | AllDST
base,24,Weekday,NA,Direct Duration Model,7.538464254938888,All | Weekday | AllDST
base,25,Weekday,NA,Direct Duration Model,7.516249960868507,All | Weekday | AllDST
base,26,Weekday,NA,Direct Duration Model,7.494515273273945,All | Weekday | AllDST
base,27,Weekday,NA,Direct Duration Model,7.473260192155201,All | Weekday | AllDST
base,28,Weekday,NA,Direct Duration Model,7.452484717512276,All | Weekday | AllDST
base,29,Weekday,NA,Direct Duration Model,7.432188849345172,All | Weekday | AllDST
base,30,Weekday,NA,Direct Duration Model,7.412372587653887,All | Weekday | AllDST
base,31,Weekday,NA,Direct Duration Model,7.393035932438421,All | Weekday | AllDST
base,32,Weekday,NA,Direct Duration Model,7.374178883698774,All | Weekday | AllDST
base,33,Weekday,NA,Direct Duration Model,7.355801441434947,All | Weekday | AllDST
base,34,Weekday,NA,Direct Duration Model,7.3379036056469396,All | Weekday | AllDST
base,35,Weekday,NA,Direct Duration Model,7.320485376334751,All | Weekday | AllDST
base,36,Weekday,NA,Direct Duration Model,7.303546753498381,All | Weekday | AllDST
base,37,Weekday,NA,Direct Duration Model,7.287087737137831,All | Weekday | AllDST
base,38,Weekday,NA,Direct Duration Model,7.271108327253101,All | Weekday | AllDST
base,39,Weekday,NA,Direct Duration Model,7.25560852384419,All | Weekday | AllDST
base,40,Weekday,NA,Direct Duration Model,7.240588326911097,All | Weekday | AllDST
base,41,Weekday,NA,Direct Duration Model,7.226047736453824,All | Weekday | AllDST
base,42,Weekday,NA,Direct Duration Model,7.211986752472371,All | Weekday | AllDST
base,43,Weekday,NA,Direct Duration Model,7.198405374966738,All | Weekday | AllDST
base,44,Weekday,NA,Direct Duration Model,7.185303603936922,All | Weekday | AllDST
base,45,Weekday,NA,Direct Duration Model,7.172681439382927,All | Weekday | AllDST
base,46,Weekday,NA,Direct Duration Model,7.160538881304752,All | Weekday | AllDST
base,47,Weekday,NA,Direct Duration Model,7.1488759297023945,All | Weekday | AllDST
base,48,Weekday,NA,Direct Duration Model,7.1376925845758565,All | Weekday | AllDST
base,49,Weekday,NA,Direct Duration Model,7.126988845925139,All | Weekday | AllDST
base,50,Weekday,NA,Direct Duration Model,7.116764713750241,All | Weekday | AllDST
base,51,Weekday,NA,Direct Duration Model,7.107020188051161,All | Weekday | AllDST
base,52,Weekday,NA,Direct Duration Model,7.097755268827901,All | Weekday | AllDST
base,53,Weekday,NA,Direct Duration Model,7.088969956080461,All | Weekday | AllDST
base,54,Weekday,NA,Direct Duration Model,7.080664249808839,All | Weekday | AllDST
base,55,Weekday,NA,Direct Duration Model,7.072838150013037,All | Weekday | AllDST
base,56,Weekday,NA,Direct Duration Model,7.065491656693054,All | Weekday | AllDST
base,57,Weekday,NA,Direct Duration Model,7.058624769848891,All | Weekday | AllDST
base,58,Weekday,NA,Direct Duration Model,7.0522374894805475,All | Weekday | AllDST
base,59,Weekday,NA,Direct Duration Model,7.046329815588022,All | Weekday | AllDST
base,60,Weekday,NA,Direct Duration Model,7.040901748171317,All | Weekday | AllDST
base,61,Weekday,NA,Direct Duration Model,7.035953287230431,All | Weekday | AllDST
base,62,Weekday,NA,Direct Duration Model,7.031484432765364,All | Weekday | AllDST
base,63,Weekday,NA,Direct Duration Model,7.027495184776116,All | Weekday | AllDST
base,64,Weekday,NA,Direct Duration Model,7.023985543262689,All | Weekday | AllDST
base,65,Weekday,NA,Direct Duration Model,7.02095550822508,All | Weekday | AllDST
base,66,Weekday,NA,Direct Duration Model,7.018405079663291,All | Weekday | AllDST
base,67,Weekday,NA,Direct Duration Model,7.01633425757732,All | Weekday | AllDST
base,68,Weekday,NA,Direct Duration Model,7.0147430419671695,All | Weekday | AllDST
base,69,Weekday,NA,Direct Duration Model,7.013631432832838,All | Weekday | AllDST
base,70,Weekday,NA,Direct Duration Model,7.012999430174325,All | Weekday | AllDST
base,71,Weekday,NA,Direct Duration Model,7.012847033991633,All | Weekday | AllDST
base,72,Weekday,NA,Direct Duration Model,7.01317424428476,All | Weekday | AllDST
base,73,Weekday,NA,Direct Duration Model,7.013981061053706,All | Weekday | AllDST
base,74,Weekday,NA,Direct Duration Model,7.01526748429847,All | Weekday | AllDST
base,75,Weekday,NA,Direct Duration Model,7.017033514019055,All | Weekday | AllDST
base,76,Weekday,NA,Direct Duration Model,7.01927915021546,All | Weekday | AllDST
base,77,Weekday,NA,Direct Duration Model,7.022004392887683,All | Weekday | AllDST
base,78,Weekday,NA,Direct Duration Model,7.025209242035725,All | Weekday | AllDST
base,79,Weekday,NA,Direct Duration Model,7.028893697659587,All | Weekday | AllDST
base,80,Weekday,NA,Direct Duration Model,7.033057759759268,All | Weekday | AllDST
base,81,Weekday,NA,Direct Duration Model,7.037701428334769,All | Weekday | AllDST
base,82,Weekday,NA,Direct Duration Model,7.0428247033860885,All | Weekday | AllDST
base,83,Weekday,NA,Direct Duration Model,7.048427584913227,All | Weekday | AllDST
base,84,Weekday,NA,Direct Duration Model,7.0545100729161865,All | Weekday | AllDST
base,85,Weekday,NA,Direct Duration Model,7.061072167394965,All | Weekday | AllDST
base,18,Weekday,NA,Duration Model Adjusted for Midpoint,7.79052680739718,All | Weekday | AllDST
base,19,Weekday,NA,Duration Model Adjusted for Midpoint,7.762967850450862,All | Weekday | AllDST
base,20,Weekday,NA,Duration Model Adjusted for Midpoint,7.735968756654571,All | Weekday | AllDST
base,21,Weekday,NA,Duration Model Adjusted for Midpoint,7.709529526008306,All | Weekday | AllDST
base,22,Weekday,NA,Duration Model Adjusted for Midpoint,7.683650158512068,All | Weekday | AllDST
base,23,Weekday,NA,Duration Model Adjusted for Midpoint,7.658330654165857,All | Weekday | AllDST
base,24,Weekday,NA,Duration Model Adjusted for Midpoint,7.633571012969672,All | Weekday | AllDST
base,25,Weekday,NA,Duration Model Adjusted for Midpoint,7.609371234923514,All | Weekday | AllDST
base,26,Weekday,NA,Duration Model Adjusted for Midpoint,7.585731320027382,All | Weekday | AllDST
base,27,Weekday,NA,Duration Model Adjusted for Midpoint,7.562651268281278,All | Weekday | AllDST
base,28,Weekday,NA,Duration Model Adjusted for Midpoint,7.5401310796852,All | Weekday | AllDST
base,29,Weekday,NA,Duration Model Adjusted for Midpoint,7.51817075423915,All | Weekday | AllDST
base,30,Weekday,NA,Duration Model Adjusted for Midpoint,7.4967702919431245,All | Weekday | AllDST
base,31,Weekday,NA,Duration Model Adjusted for Midpoint,7.475929692797127,All | Weekday | AllDST
base,32,Weekday,NA,Duration Model Adjusted for Midpoint,7.455648956801156,All | Weekday | AllDST
base,33,Weekday,NA,Duration Model Adjusted for Midpoint,7.435928083955212,All | Weekday | AllDST
base,34,Weekday,NA,Duration Model Adjusted for Midpoint,7.416767074259295,All | Weekday | AllDST
base,35,Weekday,NA,Duration Model Adjusted for Midpoint,7.398165927713403,All | Weekday | AllDST
base,36,Weekday,NA,Duration Model Adjusted for Midpoint,7.380124644317538,All | Weekday | AllDST
base,37,Weekday,NA,Duration Model Adjusted for Midpoint,7.362643224071701,All | Weekday | AllDST
base,38,Weekday,NA,Duration Model Adjusted for Midpoint,7.345721666975891,All | Weekday | AllDST
base,39,Weekday,NA,Duration Model Adjusted for Midpoint,7.329359973030106,All | Weekday | AllDST
base,40,Weekday,NA,Duration Model Adjusted for Midpoint,7.313558142234348,All | Weekday | AllDST
base,41,Weekday,NA,Duration Model Adjusted for Midpoint,7.298316174588618,All | Weekday | AllDST
base,42,Weekday,NA,Duration Model Adjusted for Midpoint,7.283634070092914,All | Weekday | AllDST
base,43,Weekday,NA,Duration Model Adjusted for Midpoint,7.269511828747237,All | Weekday | AllDST
base,44,Weekday,NA,Duration Model Adjusted for Midpoint,7.255949450551586,All | Weekday | AllDST
base,45,Weekday,NA,Duration Model Adjusted for Midpoint,7.2429469355059615,All | Weekday | AllDST
base,46,Weekday,NA,Duration Model Adjusted for Midpoint,7.230504283610364,All | Weekday | AllDST
base,47,Weekday,NA,Duration Model Adjusted for Midpoint,7.218621494864793,All | Weekday | AllDST
base,48,Weekday,NA,Duration Model Adjusted for Midpoint,7.207298569269249,All | Weekday | AllDST
base,49,Weekday,NA,Duration Model Adjusted for Midpoint,7.196535506823732,All | Weekday | AllDST
base,50,Weekday,NA,Duration Model Adjusted for Midpoint,7.186332307528241,All | Weekday | AllDST
base,51,Weekday,NA,Duration Model Adjusted for Midpoint,7.176688971382778,All | Weekday | AllDST
base,52,Weekday,NA,Duration Model Adjusted for Midpoint,7.167605498387341,All | Weekday | AllDST
base,53,Weekday,NA,Duration Model Adjusted for Midpoint,7.159081888541929,All | Weekday | AllDST
base,54,Weekday,NA,Duration Model Adjusted for Midpoint,7.151118141846546,All | Weekday | AllDST
base,55,Weekday,NA,Duration Model Adjusted for Midpoint,7.1437142583011894,All | Weekday | AllDST
base,56,Weekday,NA,Duration Model Adjusted for Midpoint,7.1368702379058595,All | Weekday | AllDST
base,57,Weekday,NA,Duration Model Adjusted for Midpoint,7.130586080660556,All | Weekday | AllDST
base,58,Weekday,NA,Duration Model Adjusted for Midpoint,7.124861786565278,All | Weekday | AllDST
base,59,Weekday,NA,Duration Model Adjusted for Midpoint,7.119697355620028,All | Weekday | AllDST
base,60,Weekday,NA,Duration Model Adjusted for Midpoint,7.115092787824804,All | Weekday | AllDST
base,61,Weekday,NA,Duration Model Adjusted for Midpoint,7.1110480831796075,All | Weekday | AllDST
base,62,Weekday,NA,Duration Model Adjusted for Midpoint,7.107563241684437,All | Weekday | AllDST
base,63,Weekday,NA,Duration Model Adjusted for Midpoint,7.104638263339293,All | Weekday | AllDST
base,64,Weekday,NA,Duration Model Adjusted for Midpoint,7.102273148144176,All | Weekday | AllDST
base,65,Weekday,NA,Duration Model Adjusted for Midpoint,7.100467896099087,All | Weekday | AllDST
base,66,Weekday,NA,Duration Model Adjusted for Midpoint,7.099222507204024,All | Weekday | AllDST
base,67,Weekday,NA,Duration Model Adjusted for Midpoint,7.098536981458986,All | Weekday | AllDST
base,68,Weekday,NA,Duration Model Adjusted for Midpoint,7.098411318863976,All | Weekday | AllDST
base,69,Weekday,NA,Duration Model Adjusted for Midpoint,7.098845519418993,All | Weekday | AllDST
base,70,Weekday,NA,Duration Model Adjusted for Midpoint,7.099839583124036,All | Weekday | AllDST
base,71,Weekday,NA,Duration Model Adjusted for Midpoint,7.101393509979107,All | Weekday | AllDST
base,72,Weekday,NA,Duration Model Adjusted for Midpoint,7.103507299984202,All | Weekday | AllDST
base,73,Weekday,NA,Duration Model Adjusted for Midpoint,7.106180953139326,All | Weekday | AllDST
base,74,Weekday,NA,Duration Model Adjusted for Midpoint,7.109414469444476,All | Weekday | AllDST
base,75,Weekday,NA,Duration Model Adjusted for Midpoint,7.113207848899654,All | Weekday | AllDST
base,76,Weekday,NA,Duration Model Adjusted for Midpoint,7.117561091504856,All | Weekday | AllDST
base,77,Weekday,NA,Duration Model Adjusted for Midpoint,7.122474197260087,All | Weekday | AllDST
base,78,Weekday,NA,Duration Model Adjusted for Midpoint,7.1279471661653435,All | Weekday | AllDST
base,79,Weekday,NA,Duration Model Adjusted for Midpoint,7.133979998220627,All | Weekday | AllDST
base,80,Weekday,NA,Duration Model Adjusted for Midpoint,7.140572693425938,All | Weekday | AllDST
base,81,Weekday,NA,Duration Model Adjusted for Midpoint,7.147725251781274,All | Weekday | AllDST
base,82,Weekday,NA,Duration Model Adjusted for Midpoint,7.155437673286638,All | Weekday | AllDST
base,83,Weekday,NA,Duration Model Adjusted for Midpoint,7.163709957942029,All | Weekday | AllDST
base,84,Weekday,NA,Duration Model Adjusted for Midpoint,7.172542105747446,All | Weekday | AllDST
base,85,Weekday,NA,Duration Model Adjusted for Midpoint,7.181934116702889,All | Weekday | AllDST
base,18,Weekend,NA,Derived from Onset+Offset,7.884666072513003,All | Weekend | AllDST
base,19,Weekend,NA,Derived from Onset+Offset,7.8647272085541156,All | Weekend | AllDST
base,20,Weekend,NA,Derived from Onset+Offset,7.845124810995543,All | Weekend | AllDST
base,21,Weekend,NA,Derived from Onset+Offset,7.825858879837286,All | Weekend | AllDST
base,22,Weekend,NA,Derived from Onset+Offset,7.806929415079343,All | Weekend | AllDST
base,23,Weekend,NA,Derived from Onset+Offset,7.788336416721712,All | Weekend | AllDST
base,24,Weekend,NA,Derived from Onset+Offset,7.770079884764397,All | Weekend | AllDST
base,25,Weekend,NA,Derived from Onset+Offset,7.752159819207396,All | Weekend | AllDST
base,26,Weekend,NA,Derived from Onset+Offset,7.73457622005071,All | Weekend | AllDST
base,27,Weekend,NA,Derived from Onset+Offset,7.717329087294336,All | Weekend | AllDST
base,28,Weekend,NA,Derived from Onset+Offset,7.700418420938278,All | Weekend | AllDST
base,29,Weekend,NA,Derived from Onset+Offset,7.683844220982532,All | Weekend | AllDST
base,30,Weekend,NA,Derived from Onset+Offset,7.667606487427102,All | Weekend | AllDST
base,31,Weekend,NA,Derived from Onset+Offset,7.651705220271985,All | Weekend | AllDST
base,32,Weekend,NA,Derived from Onset+Offset,7.636140419517183,All | Weekend | AllDST
base,33,Weekend,NA,Derived from Onset+Offset,7.620912085162695,All | Weekend | AllDST
base,34,Weekend,NA,Derived from Onset+Offset,7.606020217208521,All | Weekend | AllDST
base,35,Weekend,NA,Derived from Onset+Offset,7.5914648156546605,All | Weekend | AllDST
base,36,Weekend,NA,Derived from Onset+Offset,7.577245880501114,All | Weekend | AllDST
base,37,Weekend,NA,Derived from Onset+Offset,7.563363411747883,All | Weekend | AllDST
base,38,Weekend,NA,Derived from Onset+Offset,7.549817409394964,All | Weekend | AllDST
base,39,Weekend,NA,Derived from Onset+Offset,7.536607873442361,All | Weekend | AllDST
base,40,Weekend,NA,Derived from Onset+Offset,7.523734803890071,All | Weekend | AllDST
base,41,Weekend,NA,Derived from Onset+Offset,7.5111982007380975,All | Weekend | AllDST
base,42,Weekend,NA,Derived from Onset+Offset,7.498998063986436,All | Weekend | AllDST
base,43,Weekend,NA,Derived from Onset+Offset,7.487134393635088,All | Weekend | AllDST
base,44,Weekend,NA,Derived from Onset+Offset,7.475607189684056,All | Weekend | AllDST
base,45,Weekend,NA,Derived from Onset+Offset,7.464416452133337,All | Weekend | AllDST
base,46,Weekend,NA,Derived from Onset+Offset,7.4535621809829316,All | Weekend | AllDST
base,47,Weekend,NA,Derived from Onset+Offset,7.443044376232841,All | Weekend | AllDST
base,48,Weekend,NA,Derived from Onset+Offset,7.432863037883067,All | Weekend | AllDST
base,49,Weekend,NA,Derived from Onset+Offset,7.423018165933604,All | Weekend | AllDST
base,50,Weekend,NA,Derived from Onset+Offset,7.413509760384455,All | Weekend | AllDST
base,51,Weekend,NA,Derived from Onset+Offset,7.404337821235621,All | Weekend | AllDST
base,52,Weekend,NA,Derived from Onset+Offset,7.395502348487102,All | Weekend | AllDST
base,53,Weekend,NA,Derived from Onset+Offset,7.387003342138895,All | Weekend | AllDST
base,54,Weekend,NA,Derived from Onset+Offset,7.378840802191003,All | Weekend | AllDST
base,55,Weekend,NA,Derived from Onset+Offset,7.371014728643425,All | Weekend | AllDST
base,56,Weekend,NA,Derived from Onset+Offset,7.3635251214961635,All | Weekend | AllDST
base,57,Weekend,NA,Derived from Onset+Offset,7.356371980749214,All | Weekend | AllDST
base,58,Weekend,NA,Derived from Onset+Offset,7.349555306402578,All | Weekend | AllDST
base,59,Weekend,NA,Derived from Onset+Offset,7.343075098456257,All | Weekend | AllDST
base,60,Weekend,NA,Derived from Onset+Offset,7.336931356910251,All | Weekend | AllDST
base,61,Weekend,NA,Derived from Onset+Offset,7.331124081764558,All | Weekend | AllDST
base,62,Weekend,NA,Derived from Onset+Offset,7.325653273019177,All | Weekend | AllDST
base,63,Weekend,NA,Derived from Onset+Offset,7.320518930674114,All | Weekend | AllDST
base,64,Weekend,NA,Derived from Onset+Offset,7.315721054729364,All | Weekend | AllDST
base,65,Weekend,NA,Derived from Onset+Offset,7.311259645184927,All | Weekend | AllDST
base,66,Weekend,NA,Derived from Onset+Offset,7.307134702040805,All | Weekend | AllDST
base,67,Weekend,NA,Derived from Onset+Offset,7.303346225296997,All | Weekend | AllDST
base,68,Weekend,NA,Derived from Onset+Offset,7.299894214953503,All | Weekend | AllDST
base,69,Weekend,NA,Derived from Onset+Offset,7.296778671010323,All | Weekend | AllDST
base,70,Weekend,NA,Derived from Onset+Offset,7.293999593467457,All | Weekend | AllDST
base,71,Weekend,NA,Derived from Onset+Offset,7.291556982324906,All | Weekend | AllDST
base,72,Weekend,NA,Derived from Onset+Offset,7.2894508375826685,All | Weekend | AllDST
base,73,Weekend,NA,Derived from Onset+Offset,7.287681159240745,All | Weekend | AllDST
base,74,Weekend,NA,Derived from Onset+Offset,7.286247947299136,All | Weekend | AllDST
base,75,Weekend,NA,Derived from Onset+Offset,7.28515120175784,All | Weekend | AllDST
base,76,Weekend,NA,Derived from Onset+Offset,7.2843909226168595,All | Weekend | AllDST
base,77,Weekend,NA,Derived from Onset+Offset,7.283967109876192,All | Weekend | AllDST
base,78,Weekend,NA,Derived from Onset+Offset,7.28387976353584,All | Weekend | AllDST
base,79,Weekend,NA,Derived from Onset+Offset,7.284128883595803,All | Weekend | AllDST
base,80,Weekend,NA,Derived from Onset+Offset,7.284714470056077,All | Weekend | AllDST
base,81,Weekend,NA,Derived from Onset+Offset,7.285636522916667,All | Weekend | AllDST
base,82,Weekend,NA,Derived from Onset+Offset,7.286895042177571,All | Weekend | AllDST
base,83,Weekend,NA,Derived from Onset+Offset,7.2884900278387885,All | Weekend | AllDST
base,84,Weekend,NA,Derived from Onset+Offset,7.290421479900321,All | Weekend | AllDST
base,85,Weekend,NA,Derived from Onset+Offset,7.292689398362166,All | Weekend | AllDST
base,18,Weekend,NA,Direct Duration Model,7.936259729832967,All | Weekend | AllDST
base,19,Weekend,NA,Direct Duration Model,7.916805655629352,All | Weekend | AllDST
base,20,Weekend,NA,Direct Duration Model,7.897665736309042,All | Weekend | AllDST
base,21,Weekend,NA,Direct Duration Model,7.87883997187204,All | Weekend | AllDST
base,22,Weekend,NA,Direct Duration Model,7.860328362318344,All | Weekend | AllDST
base,23,Weekend,NA,Direct Duration Model,7.842130907647956,All | Weekend | AllDST
base,24,Weekend,NA,Direct Duration Model,7.824247607860872,All | Weekend | AllDST
base,25,Weekend,NA,Direct Duration Model,7.806678462957097,All | Weekend | AllDST
base,26,Weekend,NA,Direct Duration Model,7.78942347293663,All | Weekend | AllDST
base,27,Weekend,NA,Direct Duration Model,7.772482637799468,All | Weekend | AllDST
base,28,Weekend,NA,Direct Duration Model,7.755855957545612,All | Weekend | AllDST
base,29,Weekend,NA,Direct Duration Model,7.739543432175063,All | Weekend | AllDST
base,30,Weekend,NA,Direct Duration Model,7.7235450616878225,All | Weekend | AllDST
base,31,Weekend,NA,Direct Duration Model,7.707860846083888,All | Weekend | AllDST
base,32,Weekend,NA,Direct Duration Model,7.692490785363258,All | Weekend | AllDST
base,33,Weekend,NA,Direct Duration Model,7.677434879525937,All | Weekend | AllDST
base,34,Weekend,NA,Direct Duration Model,7.662693128571923,All | Weekend | AllDST
base,35,Weekend,NA,Direct Duration Model,7.648265532501215,All | Weekend | AllDST
base,36,Weekend,NA,Direct Duration Model,7.634152091313813,All | Weekend | AllDST
base,37,Weekend,NA,Direct Duration Model,7.62035280500972,All | Weekend | AllDST
base,38,Weekend,NA,Direct Duration Model,7.606867673588932,All | Weekend | AllDST
base,39,Weekend,NA,Direct Duration Model,7.593696697051451,All | Weekend | AllDST
base,40,Weekend,NA,Direct Duration Model,7.580839875397276,All | Weekend | AllDST
base,41,Weekend,NA,Direct Duration Model,7.568297208626408,All | Weekend | AllDST
base,42,Weekend,NA,Direct Duration Model,7.556068696738848,All | Weekend | AllDST
base,43,Weekend,NA,Direct Duration Model,7.544154339734594,All | Weekend | AllDST
base,44,Weekend,NA,Direct Duration Model,7.532554137613646,All | Weekend | AllDST
base,45,Weekend,NA,Direct Duration Model,7.521268090376005,All | Weekend | AllDST
base,46,Weekend,NA,Direct Duration Model,7.510296198021671,All | Weekend | AllDST
base,47,Weekend,NA,Direct Duration Model,7.499638460550644,All | Weekend | AllDST
base,48,Weekend,NA,Direct Duration Model,7.489294877962923,All | Weekend | AllDST
base,49,Weekend,NA,Direct Duration Model,7.479265450258509,All | Weekend | AllDST
base,50,Weekend,NA,Direct Duration Model,7.469550177437403,All | Weekend | AllDST
base,51,Weekend,NA,Direct Duration Model,7.460149059499602,All | Weekend | AllDST
base,52,Weekend,NA,Direct Duration Model,7.451062096445108,All | Weekend | AllDST
base,53,Weekend,NA,Direct Duration Model,7.442289288273922,All | Weekend | AllDST
base,54,Weekend,NA,Direct Duration Model,7.433830634986042,All | Weekend | AllDST
base,55,Weekend,NA,Direct Duration Model,7.425686136581468,All | Weekend | AllDST
base,56,Weekend,NA,Direct Duration Model,7.417855793060203,All | Weekend | AllDST
base,57,Weekend,NA,Direct Duration Model,7.410339604422243,All | Weekend | AllDST
base,58,Weekend,NA,Direct Duration Model,7.403137570667589,All | Weekend | AllDST
base,59,Weekend,NA,Direct Duration Model,7.396249691796243,All | Weekend | AllDST
