batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear
base,derived_duration_midpoint_age,42,NA,NA,-27.87721734840791,99.5476280251633,7.424845373571216,23.835205338377698
base,derived_duration_midpoint_age,43,NA,NA,-29.08684858412048,101.09314842970068,10.17999701382115,0.00314992279009374
base,derived_duration_midpoint_age,44,NA,NA,-30.29647981983316,102.63866883423805,12.935148654071211,0.17109450720244723
base,derived_duration_midpoint_age,45,NA,NA,-31.506111055545716,104.18418923877545,15.690300294321162,0.3390390916148647
base,derived_duration_midpoint_age,46,NA,NA,-32.7157422912584,105.7297096433128,18.445451934571196,0.5069836760271969
base,derived_duration_midpoint_age,47,NA,NA,-33.925373526970965,107.27523004785016,21.200603574821116,0.674928260439593
base,derived_duration_midpoint_age,48,NA,NA,-35.135004762683565,108.82075045238751,23.955755215071065,0.8428728448519678
base,derived_duration_midpoint_age,49,NA,NA,-36.34463599839621,110.3662708569249,2.710906855321099,13.010817429264344
base,derived_duration_midpoint_age,50,NA,NA,-37.55426723410881,111.91179126146228,5.4660584955711045,13.17876201367674
base,derived_duration_midpoint_age,51,NA,NA,-38.76389846982137,113.45731166599964,8.221210135821025,13.346706598089142
base,derived_duration_midpoint_age,52,NA,NA,-39.97352970553403,115.00283207053702,10.97636177607106,13.514651182501504
base,derived_duration_midpoint_age,53,NA,NA,-41.183160941246555,116.54835247507438,13.731513416320922,13.682595766913906
base,derived_duration_midpoint_age,54,NA,NA,-42.392792176959205,118.09387287961177,16.486665056570985,13.850540351326288
base,derived_duration_midpoint_age,55,NA,NA,-43.60242341267186,119.63939328414916,19.24181669682102,14.018484935738648
base,derived_duration_midpoint_age,56,NA,NA,-44.81205464838444,121.18491368868654,21.996968337070967,14.186429520151044
base,derived_duration_midpoint_age,57,NA,NA,-46.021685884097046,122.73043409322388,0.7521199773209162,2.354374104563412
base,derived_duration_midpoint_age,58,NA,NA,-47.23131711980961,124.27595449776126,3.507271617570865,2.5223186889758225
base,derived_duration_midpoint_age,59,NA,NA,-48.440948355522266,125.82147490229865,6.262423257820899,2.690263273388183
base,derived_duration_midpoint_age,60,NA,NA,-49.65057959123483,127.366995306836,9.017574898070848,2.8582078578005934
base,derived_duration_midpoint_age,61,NA,NA,-50.86021082694746,128.91251571137337,11.772726538320825,3.026152442212954
base,derived_duration_midpoint_age,62,NA,NA,-52.069842062660015,130.45803611591074,14.527878178570743,3.194097026625357
base,derived_duration_midpoint_age,63,NA,NA,-53.27947329837268,132.00355652044811,17.283029818820808,3.362041611037725
base,derived_duration_midpoint_age,64,NA,NA,-54.48910453408533,133.54907692498548,20.038181459070813,3.5299861954500784
base,derived_duration_midpoint_age,65,NA,NA,-55.69873576979795,135.09459732952286,22.79333309932082,3.69793077986246
base,derived_duration_midpoint_age,66,NA,NA,-56.908367005510506,136.64011773406023,1.548484739570739,15.865875364274864
base,derived_duration_midpoint_age,67,NA,NA,-58.11799824122317,138.1856381385976,4.303636379820773,16.033819948687217
base,derived_duration_midpoint_age,68,NA,NA,-59.32762947693574,139.73115854313497,7.058788020070722,16.20176453309962
base,derived_duration_midpoint_age,69,NA,NA,-60.53726071264834,141.2766789476723,9.813939660320642,16.36970911751198
base,derived_duration_midpoint_age,70,NA,NA,-61.74689194836092,142.82219935220968,12.56909130057059,16.537653701924377
base,derived_duration_midpoint_age,71,NA,NA,-62.9565231840735,144.36771975674708,15.324242940820568,16.705598286336787
base,derived_duration_midpoint_age,72,NA,NA,-64.16615441978624,145.91324016128445,18.079394581070687,16.873542870749105
base,derived_duration_midpoint_age,73,NA,NA,-65.37578565549876,147.4587605658218,20.83454622132055,17.041487455161516
base,derived_duration_midpoint_age,74,NA,NA,-66.58541689121141,149.0042809703592,23.589697861570585,17.209432039573883
base,derived_duration_midpoint_age,75,NA,NA,-67.79504812692399,150.5498013748966,2.3448495018205904,5.377376623986308
base,derived_duration_midpoint_age,76,NA,NA,-69.00467936263664,152.09532177943393,5.1000011420705675,5.545321208398647
base,derived_duration_midpoint_age,77,NA,NA,-70.21431059834926,153.64084218397133,7.8551527823206015,5.713265792811043
base,derived_duration_midpoint_age,78,NA,NA,-71.42394183406181,155.18636258850867,10.610304422570492,5.881210377223439
base,derived_duration_midpoint_age,79,NA,NA,-72.6335730697744,156.73188299304607,13.36545606282047,6.0491549616358355
base,derived_duration_midpoint_age,80,NA,NA,-73.84320430548713,158.27740339758344,16.12060770307056,6.217099546048146
base,derived_duration_midpoint_age,81,NA,NA,-75.05283554119958,159.8229238021208,18.875759343320397,6.385044130460614
base,derived_duration_midpoint_age,82,NA,NA,-76.2624667769123,161.36844420665815,21.63091098357046,6.5529887148729244
base,derived_duration_midpoint_age,83,NA,NA,-77.47209801262487,162.91396461119552,0.3860626238204077,18.720933299285335
base,derived_duration_midpoint_age,84,NA,NA,-78.68172924833745,164.45948501573292,3.1412142640703564,18.88887788369773
base,derived_duration_midpoint_age,85,NA,NA,-79.89136048405007,166.0050054202703,5.896365904320362,19.056822468110113
dst,derived_duration_midpoint_age,18,NA,NA,-1.8464083504470183,62.32734975014052,16.173758100587534,6.240470699846749
dst,derived_duration_midpoint_age,19,NA,NA,-3.200965540535125,63.86231206950356,19.06327761003868,6.330673264484216
dst,derived_duration_midpoint_age,20,NA,NA,-4.555522730623226,65.3972743888666,21.95279711948983,6.420875829121689
dst,derived_duration_midpoint_age,21,NA,NA,-5.910079920711288,66.93223670822964,0.842316628940921,18.51107839375917
dst,derived_duration_midpoint_age,22,NA,NA,-7.264637110799409,68.46719902759268,3.7318361383920977,18.60128095839664
dst,derived_duration_midpoint_age,23,NA,NA,-8.619194300887472,70.00216134695575,6.621355647843217,18.691483523034137
dst,derived_duration_midpoint_age,24,NA,NA,-9.9737514909756,71.53712366631878,9.51087515729438,18.781686087671588
dst,derived_duration_midpoint_age,25,NA,NA,-11.3283086810637,73.07208598568182,12.400394666745528,18.871888652309064
dst,derived_duration_midpoint_age,26,NA,NA,-12.682865871151776,74.60704830504487,15.289914176196646,18.962091216946547
dst,derived_duration_midpoint_age,27,NA,NA,-14.03742306123987,76.14201062440792,18.17943368564778,19.05229378158402
dst,derived_duration_midpoint_age,28,NA,NA,-15.391980251327997,77.67697294377095,21.068953195098945,19.14249634622147
dst,derived_duration_midpoint_age,29,NA,NA,-16.74653744141609,79.21193526313401,23.958472704550104,19.23269891085896
dst,derived_duration_midpoint_age,30,NA,NA,-18.101094631504175,80.74689758249706,2.8479922140012377,7.322901475496444
dst,derived_duration_midpoint_age,31,NA,NA,-19.45565182159228,82.28185990186009,5.737511723452371,7.413104040133906
dst,derived_duration_midpoint_age,32,NA,NA,-20.810209011680353,83.81682222122313,8.62703123290349,7.503306604771392
dst,derived_duration_midpoint_age,33,NA,NA,-22.16476620176844,85.35178454058618,11.516550742354625,7.593509169408872
dst,derived_duration_midpoint_age,34,NA,NA,-23.51932339185657,86.88674685994923,14.4060702518058,7.68371173404633
dst,derived_duration_midpoint_age,35,NA,NA,-24.873880581944668,88.42170917931227,17.295589761256934,7.773914298683799
dst,derived_duration_midpoint_age,36,NA,NA,-26.228437772032756,89.95667149867532,20.185109270708068,7.864116863321279
dst,derived_duration_midpoint_age,37,NA,NA,-27.582994962120804,91.49163381803837,23.074628780159173,7.954319427958783
dst,derived_duration_midpoint_age,38,NA,NA,-28.937552152208976,93.0265961374014,1.964148289610378,20.044521992596213
dst,derived_duration_midpoint_age,39,NA,NA,-30.29210934229702,94.56155845676444,4.853667799061469,20.134724557233714
dst,derived_duration_midpoint_age,40,NA,NA,-31.64666653238512,96.0965207761275,7.743187308512631,20.224927121871197
dst,derived_duration_midpoint_age,41,NA,NA,-33.00122372247324,97.63148309549054,10.632706817963763,20.31512968650864
dst,derived_duration_midpoint_age,42,NA,NA,-34.35578091256134,99.16644541485358,13.522226327414929,20.40533225114612
dst,derived_duration_midpoint_age,43,NA,NA,-35.71033810264939,100.70140773421664,16.411745836866032,20.49553481578363
dst,derived_duration_midpoint_age,44,NA,NA,-37.06489529273756,102.23637005357968,19.301265346317223,20.58573738042105
dst,derived_duration_midpoint_age,45,NA,NA,-38.419452482825605,103.77133237294272,22.190784855768328,20.67593994505856
dst,derived_duration_midpoint_age,46,NA,NA,-39.77400967291378,105.30629469230576,1.080304365219547,8.766142509695996
dst,derived_duration_midpoint_age,47,NA,NA,-41.12856686300184,106.84125701166882,3.969823874670652,8.856345074333483
dst,derived_duration_midpoint_age,48,NA,NA,-42.48312405308991,108.37621933103186,6.8593433841217575,8.94654763897097
dst,derived_duration_midpoint_age,49,NA,NA,-43.837681243178054,109.9111816503949,9.748862893572948,9.03675020360842
dst,derived_duration_midpoint_age,50,NA,NA,-45.19223843326614,111.44614396975796,12.638382403024082,9.1269527682459
dst,derived_duration_midpoint_age,51,NA,NA,-46.546795623354186,112.981106289121,15.527901912475189,9.217155332883408
dst,derived_duration_midpoint_age,52,NA,NA,-47.901352813442344,114.51606860848403,18.417421421926377,9.307357897520845
dst,derived_duration_midpoint_age,53,NA,NA,-49.255910003530346,116.05103092784708,21.306940931377422,9.397560462158369
dst,derived_duration_midpoint_age,54,NA,NA,-50.61046719361849,117.58599324721013,0.19646044082861636,21.487763026795815
dst,derived_duration_midpoint_age,55,NA,NA,-51.965024383706634,119.1209555665732,3.0859799502798353,21.577965591433284
dst,derived_duration_midpoint_age,56,NA,NA,-53.31958157379469,120.65591788593622,5.975499459730912,21.668168156070763
dst,derived_duration_midpoint_age,57,NA,NA,-54.674138763882794,122.19088020529924,8.865018969182017,21.758370720708218
dst,derived_duration_midpoint_age,58,NA,NA,-56.02869595397084,123.72584252466233,11.754538478633153,21.848573285345736
dst,derived_duration_midpoint_age,59,NA,NA,-57.383253144059,125.26080484402536,14.644057988084342,21.938775849983173
dst,derived_duration_midpoint_age,60,NA,NA,-58.73781033414703,126.7957671633884,17.53357749753542,22.02897841462068
dst,derived_duration_midpoint_age,61,NA,NA,-60.09236752423516,128.33072948275145,20.42309700698661,22.119180979258147
dst,derived_duration_midpoint_age,62,NA,NA,-61.44692471432322,129.86569180211447,23.31261651643769,22.209383543895623
dst,derived_duration_midpoint_age,63,NA,NA,-62.80148190441136,131.40065412147754,2.2021360258889047,10.299586108533092
dst,derived_duration_midpoint_age,64,NA,NA,-64.15603909449949,132.9356164408406,5.091655535340067,10.389788673170544
dst,derived_duration_midpoint_age,65,NA,NA,-65.5105962845876,134.47057876020364,7.981175044791257,10.479991237808022
dst,derived_duration_midpoint_age,66,NA,NA,-66.86515347467565,136.00554107956668,10.870694554242334,10.570193802445516
dst,derived_duration_midpoint_age,67,NA,NA,-68.2197106647638,137.54050339892973,13.760214063693525,10.660396367082967
dst,derived_duration_midpoint_age,68,NA,NA,-69.57426785485187,139.07546571829278,16.64973357314466,10.75059893172046
dst,derived_duration_midpoint_age,69,NA,NA,-70.92882504493994,140.61042803765585,19.539253082595792,10.840801496357956
dst,derived_duration_midpoint_age,70,NA,NA,-72.283382235028,142.1453903570189,22.428772592046897,10.931004060995448
dst,derived_duration_midpoint_age,71,NA,NA,-73.63793942511609,143.68035267638191,1.3182921014980025,23.021206625632914
dst,derived_duration_midpoint_age,72,NA,NA,-74.99249661520432,145.215314995745,4.207811610949307,23.111409190270336
dst,derived_duration_midpoint_age,73,NA,NA,-76.34705380529232,146.750277315108,7.097331120400327,23.201611754907844
dst,derived_duration_midpoint_age,74,NA,NA,-77.70161099538046,148.28523963447108,9.986850629851546,23.29181431954531
dst,derived_duration_midpoint_age,75,NA,NA,-79.05616818546852,149.82020195383413,12.87637013930265,23.382016884182804
dst,derived_duration_midpoint_age,76,NA,NA,-80.41072537555665,151.35516427319718,15.76588964875384,23.47221944882027
dst,derived_duration_midpoint_age,77,NA,NA,-81.76528256564477,152.89012659256022,18.655409158204975,23.56242201345772
dst,derived_duration_midpoint_age,78,NA,NA,-83.11983975573281,154.42508891192327,21.54492866765608,23.652624578095228
dst,derived_duration_midpoint_age,79,NA,NA,-84.47439694582087,155.9600512312863,0.4344481771071571,11.742827142732708
dst,derived_duration_midpoint_age,80,NA,NA,-85.82895413590911,157.49501355064936,3.3239676865584897,11.83302970737013
dst,derived_duration_midpoint_age,81,NA,NA,-87.18351132599705,159.0299758700124,6.213487196009453,11.92323227200768
dst,derived_duration_midpoint_age,82,NA,NA,-88.53806851608525,160.56493818937545,9.1030067054607,12.013434836645104
dst,derived_duration_midpoint_age,83,NA,NA,-89.8926257061733,162.09990050873847,11.992526214911775,12.103637401282583
dst,derived_duration_midpoint_age,84,NA,NA,-91.24718289626138,163.63486282810152,14.88204572436291,12.193839965920075
dst,derived_duration_midpoint_age,85,NA,NA,-92.6017400863495,165.16982514746456,17.771565233814044,12.284042530557528
