"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_sex_main",NA,NA,"Male",NA,24.9742681645207,2.2992515191038,8.62118954989904,19.7379527569412,30.2105835721003
"emm_sex_main",NA,NA,"No matching concept",NA,24.0974176576172,1.99697439649073,93.4227343249385,20.1320587476569,28.0627765675775
"emm_sex_main",NA,NA,"PMI: Skip",NA,22.2420494957971,2.57612756375364,94.4932843828043,17.1274359134129,27.3566630781814
"emm_sex_main",NA,NA,"Sex At Birth: Sex At Birth None Of These",NA,23.812194355504,2.46099667234228,94.193107488771,18.9259583681412,28.6984303428668
"emm_month_main",NA,NA,NA,"01",24.0243625341207,3.59483909714965,94.344629513822,16.8870651317904,31.1616599364511
"emm_month_main",NA,NA,NA,"02",26.1402444823065,2.32292519457467,88.5053630755908,21.524286138793,30.75620282582
"emm_month_main",NA,NA,NA,"03",22.8124877283255,2.34327711046099,94.4130654404853,18.1601214551732,27.4648540014778
"emm_month_main",NA,NA,NA,"04",25.5511377752815,2.65121713180853,93.5313771099416,20.2867401447575,30.8155354058055
"emm_month_main",NA,NA,NA,"05",23.0553285020887,3.52483337634717,85.7701014320633,16.0479237075602,30.0627332966172
"emm_month_main",NA,NA,NA,"06",24.5462492258714,3.46361532488397,94.8724716767201,17.6699842084878,31.422514243255
"emm_month_main",NA,NA,NA,"07",19.3123003307205,2.85440151599273,91.8380800891367,13.6430793587914,24.9815213026495
"emm_month_main",NA,NA,NA,"08",23.1894896710928,2.74254487870516,3.4166547792558,15.0337885361574,31.3451908060281
"emm_month_main",NA,NA,NA,"09",25.7678826313832,2.55314170505844,94.871386584771,20.6991668712346,30.8365983915318
"emm_month_main",NA,NA,NA,"10",20.8868768919249,2.60405255162718,34.5850706999526,15.5981009999414,26.1756527839084
"emm_month_main",NA,NA,NA,"11",25.0102159762805,2.09419569768612,93.7125333583167,20.8519750336984,29.1684569188627
"emm_month_main",NA,NA,NA,"12",23.1233181049936,2.76596440635812,94.294560704598,17.6316545860541,28.614981623933
"emm_month_x_weekend",NA,"Weekday",NA,"01",25.225855655366,3.86170453374418,94.079959259072,17.5584357344196,32.8932755763125
"emm_month_x_weekend",NA,"Weekday",NA,"02",27.3417376035518,2.53674589437666,91.5339615744375,22.3031994908837,32.3802757162199
"emm_month_x_weekend",NA,"Weekday",NA,"03",24.0139808495707,2.57444770162599,93.7100351376459,18.9021483778372,29.1258133213043
"emm_month_x_weekend",NA,"Weekday",NA,"04",26.7526308965268,2.83214148375601,93.5823309335087,21.1290203788068,32.3762414142468
"emm_month_x_weekend",NA,"Weekday",NA,"05",24.2568216233339,3.68515672219023,86.3855372476302,16.9314389216486,31.5822043250193
"emm_month_x_weekend",NA,"Weekday",NA,"06",25.7477423471167,3.64282361872847,94.8712952154555,18.5156965578892,32.9797881363441
"emm_month_x_weekend",NA,"Weekday",NA,"07",20.5137934519657,3.04034478561966,92.3719492357531,14.4757302210925,26.551856682839
"emm_month_x_weekend",NA,"Weekday",NA,"08",24.390982792338,2.90891472550492,8.62250287279829,17.7663818140314,31.0155837706447
"emm_month_x_weekend",NA,"Weekday",NA,"09",26.9693757526285,2.84208071855658,94.9184118545827,21.3270695999755,32.6116819052814
"emm_month_x_weekend",NA,"Weekday",NA,"10",22.0883700131702,2.72549056174213,33.1243240650945,16.5441082941432,27.6326317321971
"emm_month_x_weekend",NA,"Weekday",NA,"11",26.2117090975258,2.32815401965069,93.4904765607402,21.5887762506909,30.8346419443608
"emm_month_x_weekend",NA,"Weekday",NA,"12",24.3248112262388,3.07978876527022,94.1961399065897,18.2099844307365,30.4396380217412
"emm_month_x_weekend",NA,"Weekend",NA,"01",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"02",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"03",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"04",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"05",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"06",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"07",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"08",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"09",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"10",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"11",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"12",NA,NA,NA,NA,NA
