"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_month_main",NA,NA,NA,"06",14.6531144741571,3.26525487092852,177.587060443616,8.20942036114629,21.0968085871678
"emm_month_main",NA,NA,NA,"07",10.8927947849194,2.62109407609549,177.077148872544,5.72019331695886,16.0653962528799
"emm_month_main",NA,NA,NA,"08",14.5561978706655,2.75831591478496,149.485881106718,9.10587431362397,20.0065214277071
"emm_month_main",NA,NA,NA,"09",11.2015390563503,2.43806659617025,176.867316364297,6.39009412838621,16.0129839843145
"emm_month_main",NA,NA,NA,"10",12.6895390465198,2.48052063177773,177.431285374242,7.79441964610585,17.5846584469337
"emm_month_main",NA,NA,NA,"11",12.8352651271972,2.00029642374185,177.575021063764,8.887853732145,16.7826765222493
"emm_month_main",NA,NA,NA,"12",8.16509579293028,2.63035603227775,177.110218038411,2.97422297429281,13.3559686115678
"emm_month_x_weekend",NA,"Weekday",NA,"01",11.7656848853243,3.0210872363563,175.742620437575,5.8034048864936,17.7279648841549
"emm_month_x_weekend",NA,"Weekday",NA,"02",12.3289084562191,2.34647457876704,173.558371248821,7.6976091396474,16.9602077727908
"emm_month_x_weekend",NA,"Weekday",NA,"03",12.0023550446805,2.47987050781238,94.0515678280795,7.0785492142526,16.9261608751085
"emm_month_x_weekend",NA,"Weekday",NA,"04",14.8119994705165,2.69507145936776,177.096372875953,9.49341121295708,20.130587728076
"emm_month_x_weekend",NA,"Weekday",NA,"05",12.1550981189756,3.34727094718446,177.642987553126,5.54956673989235,18.7606294980588
"emm_month_x_weekend",NA,"Weekday",NA,"06",14.5833649490459,3.43163016892683,176.874228063974,7.81115653099876,21.355573367093
"emm_month_x_weekend",NA,"Weekday",NA,"07",10.8230452598082,2.79186879564857,173.841232432103,5.31272247440598,16.3333680452104
"emm_month_x_weekend",NA,"Weekday",NA,"08",14.4864483455543,2.91206334410151,164.180311534797,8.7365255239209,20.2363711671878
"emm_month_x_weekend",NA,"Weekday",NA,"09",11.1317895312391,2.7173906890905,173.903831347473,5.76847801962688,16.4951010428514
"emm_month_x_weekend",NA,"Weekday",NA,"10",12.6197895214086,2.70017856503872,177.890463062362,7.29128628817737,17.9482927546398
"emm_month_x_weekend",NA,"Weekday",NA,"11",12.765515602086,2.21981515521807,177.024646770901,8.38480959615676,17.1462216080152
"emm_month_x_weekend",NA,"Weekday",NA,"12",8.09534626781908,2.94065499040835,175.127144557881,2.29166226996925,13.8990302656689
"emm_month_x_weekend",NA,"Weekend",NA,"01",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"02",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"03",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"04",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"05",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"06",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"07",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"08",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"09",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"10",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"11",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"12",NA,NA,NA,NA,NA
