"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_month_main",NA,NA,NA,"11",25.0174411011826,2.09419569768612,175.09156094302,20.8843254231255,29.1505567792397
"emm_month_main",NA,NA,NA,"12",23.1093464237251,2.76596440635812,174.848090068715,17.6503715793798,28.5683212680704
"emm_month_x_weekend",NA,"Weekday",NA,"01",25.2300000540687,3.86170453374418,175.449318261818,17.6086277592826,32.8513723488548
"emm_month_x_weekend",NA,"Weekday",NA,"02",27.3249196738311,2.53674589437666,174.602637759171,22.3182870303471,32.331552317315
"emm_month_x_weekend",NA,"Weekday",NA,"03",24.0164095593352,2.57444770162599,172.89233563012,18.9350161891017,29.0978029295688
"emm_month_x_weekend",NA,"Weekday",NA,"04",26.7545389029847,2.83214148375601,174.865552746707,21.1649592538296,32.3441185521399
"emm_month_x_weekend",NA,"Weekday",NA,"05",24.2584559563013,3.68515672219023,174.920612538008,16.985361742195,31.5315501704076
"emm_month_x_weekend",NA,"Weekday",NA,"06",25.7414089096156,3.64282361872847,174.858433390915,18.5518462912805,32.9309715279506
"emm_month_x_weekend",NA,"Weekday",NA,"07",20.5067587513057,3.04034478561966,174.680947943898,14.5062200837543,26.5072974188571
"emm_month_x_weekend",NA,"Weekday",NA,"08",24.3869144203607,2.90891472550492,174.560784925247,18.6457434885826,30.1280853521388
"emm_month_x_weekend",NA,"Weekday",NA,"09",26.9553961125461,2.84208071855658,174.720775821754,21.3461677738214,32.5646244512708
"emm_month_x_weekend",NA,"Weekday",NA,"10",22.07012015757,2.72549056174213,174.747746709054,16.6910039555631,27.4492363595769
"emm_month_x_weekend",NA,"Weekday",NA,"11",26.2078969604693,2.32815401965069,174.800303484903,21.6129866245016,30.802807296437
"emm_month_x_weekend",NA,"Weekday",NA,"12",24.2998022830118,3.07978876527022,174.702093981086,18.2214206277272,30.3781839382963
"emm_month_x_weekend",NA,"Weekend",NA,"01",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"02",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"03",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"04",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"05",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"06",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"07",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"08",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"09",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"10",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"11",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"12",NA,NA,NA,NA,NA
