"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_month_main",NA,NA,NA,"09",24.1886136890248,2.39247552621712,177.021317088794,19.4671695458492,28.9100578322005
"emm_month_main",NA,NA,NA,"10",23.9384011725137,0.611890025205056,177.068355476736,22.7308656044685,25.1459367405589
"emm_month_main",NA,NA,NA,"11",27.1827533311016,2.05885186202393,176.82857489457,23.119670183504,31.2458364786992
"emm_month_main",NA,NA,NA,"12",26.0544808602851,2.64145351062695,176.931605983702,20.8416715365666,31.2672901840035
"emm_month_x_weekend",NA,"Weekday",NA,"01",21.9644610530424,NA,175.869542859072,NA,NA
"emm_month_x_weekend",NA,"Weekday",NA,"02",20.9678661989793,2.37518310230212,176.953515110655,16.28053552474,25.6551968732186
"emm_month_x_weekend",NA,"Weekday",NA,"03",25.6933261183853,2.48675779516728,177.164272368941,20.7858473612451,30.6008048755256
"emm_month_x_weekend",NA,"Weekday",NA,"04",22.3802657401179,2.74295305057376,176.903929566282,16.9671450536319,27.793386426604
"emm_month_x_weekend",NA,"Weekday",NA,"05",22.3683947640055,3.32675036566289,177.049110166631,15.8032078322124,28.9335816957986
"emm_month_x_weekend",NA,"Weekday",NA,"06",24.6960127432371,3.51442951232878,177.011611422204,17.7604396442902,31.6315858421839
"emm_month_x_weekend",NA,"Weekday",NA,"07",23.6263433044865,2.82622295898439,177.117233967173,18.0489386643883,29.2037479445846
"emm_month_x_weekend",NA,"Weekday",NA,"08",24.8591661523928,2.06264887113067,177.148083619508,20.7886403055521,28.9296919992336
"emm_month_x_weekend",NA,"Weekday",NA,"09",24.3868986930582,2.67282132923009,177.114491999123,19.1122236629212,29.6615737231953
"emm_month_x_weekend",NA,"Weekday",NA,"10",24.1366861765471,1.05445072203568,177.205441766547,22.0557894116023,26.2175829414919
"emm_month_x_weekend",NA,"Weekday",NA,"11",27.381038335135,2.26495853128498,176.78595762188,22.9112023581375,31.8508743121325
"emm_month_x_weekend",NA,"Weekday",NA,"12",26.2527658643185,2.92766395732241,176.992143124232,20.4751445784559,32.030387150181
"emm_month_x_weekend",NA,"Weekend",NA,"01",21.5087485698397,NA,175.570792439794,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"02",20.5121537157767,2.36018723103078,177.014746775011,15.8544278985594,25.1698795329939
"emm_month_x_weekend",NA,"Weekend",NA,"03",25.2376136351827,2.46166606974947,177.1639668689,20.3796519506126,30.0955753197528
"emm_month_x_weekend",NA,"Weekend",NA,"04",21.9245532569153,2.76590572364328,177.110888457309,16.4661802116981,27.3829263021325
"emm_month_x_weekend",NA,"Weekend",NA,"05",21.9126822808029,3.34653109454824,177.061873358959,15.3084622776581,28.5169022839476
"emm_month_x_weekend",NA,"Weekend",NA,"06",24.2403002600344,3.46293469703344,177.028838197462,17.4063545066007,31.0742460134681
"emm_month_x_weekend",NA,"Weekend",NA,"07",23.1706308212838,2.84508380279554,176.931394955109,17.5559647156282,28.7852969269394
"emm_month_x_weekend",NA,"Weekend",NA,"08",24.4034536691902,1.65394745144137,176.99204205646,21.1394581498929,27.6674491884874
"emm_month_x_weekend",NA,"Weekend",NA,"09",23.9311862098556,2.53286639981429,176.991036192214,18.9326810299024,28.9296913898087
"emm_month_x_weekend",NA,"Weekend",NA,"10",23.6809736933444,1.32593267598773,176.998743785388,21.0643021772527,26.2976452094361
"emm_month_x_weekend",NA,"Weekend",NA,"11",26.9253258519324,2.31586767846657,177.047062407114,22.3550684663753,31.4955832374894
"emm_month_x_weekend",NA,"Weekend",NA,"12",25.7970533811158,2.74562265622995,176.964112821695,20.3786770136811,31.2154297485505
