"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_month_x_weekend",NA,"Weekday",NA,"05",22.4663659103031,3.63133084699935,86.5763940300967,15.2482046747897,29.6845271458165
"emm_month_x_weekend",NA,"Weekday",NA,"06",24.7598410338392,3.58869824146445,94.8744139279095,17.6352526092052,31.8844294584732
"emm_month_x_weekend",NA,"Weekday",NA,"07",23.6166480380241,2.97891743523139,92.434143931348,17.7006311033378,29.5326649727103
"emm_month_x_weekend",NA,"Weekday",NA,"08",24.8562589080521,2.817964104166,8.81726862598508,18.4613859461729,31.2511318699313
"emm_month_x_weekend",NA,"Weekday",NA,"09",24.6522446049061,2.82177531475118,94.920422368859,19.0502517542144,30.2542374555977
"emm_month_x_weekend",NA,"Weekday",NA,"10",24.1428662385022,2.63302970914848,33.6570858567561,18.7898972237034,29.495835253301
"emm_month_x_weekend",NA,"Weekday",NA,"11",27.5260584666943,2.29722399109552,93.5265529274699,22.964565345662,32.0875515877266
"emm_month_x_weekend",NA,"Weekday",NA,"12",26.5532301038985,3.05442473381963,94.2154848344748,20.4887790196023,32.6176811881948
"emm_month_x_weekend",NA,"Weekend",NA,"01",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"02",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"03",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"04",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"05",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"06",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"07",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"08",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"09",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"10",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"11",NA,NA,NA,NA,NA
"emm_month_x_weekend",NA,"Weekend",NA,"12",NA,NA,NA,NA,NA
