"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df"
"emm_month_main",NA,NA,NA,"09",7.33837778614286,0.0517052754235312,Inf
"emm_month_main",NA,NA,NA,"10",7.34563624249164,0.0515515047233004,Inf
"emm_month_main",NA,NA,NA,"11",7.33877986546479,0.0513502267710091,Inf
"emm_month_main",NA,NA,NA,"12",7.33138379040349,0.0510971617629673,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"01",7.29062012542279,0.051047265743347,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"02",7.2978939429282,0.0509618826446188,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"03",7.318565390594,0.0509348738947523,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"04",7.31879257161965,0.0513079295606127,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"05",7.3076447468546,0.0513727160156318,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"06",7.29359483818699,0.0514047384565435,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"07",7.29075267916925,0.051448843295843,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"08",7.30545851148252,0.0516364009991005,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"09",7.30182073962205,0.051766087177268,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"10",7.30907919597083,0.0516294997156345,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"11",7.30222281894398,0.0514104616217563,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"12",7.29482674388268,0.0511682425985748,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"01",7.41853173941288,0.0514441620301214,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"02",7.42580555691829,0.0513714027873311,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"03",7.44647700458409,0.051369775876942,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"04",7.44670418560974,0.0517018043691037,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"05",7.43555636084469,0.0517794131493581,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"06",7.42150645217709,0.0518338049422058,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"07",7.41866429315934,0.0518274039835533,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"08",7.43337012547261,0.0520773762344969,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"09",7.42973235361214,0.0521894345692339,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"10",7.43699080996092,0.0519949328340941,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"11",7.43013443293407,0.0518401657804193,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"12",7.42273835787277,0.0515633597014036,Inf
