"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df"
"emm_month_x_weekend",NA,"Weekend",NA,"02",7.56854936578889,0.0586210282810265,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"03",7.58836303507231,0.0586367993333001,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"04",7.59029222649104,0.0589703104982947,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"05",7.5806550113015,0.0590680375973717,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"06",7.57200288625082,0.0591021954230761,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"07",7.56693833529621,0.059095774780035,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"08",7.58320490223286,0.0593729974287124,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"09",7.57448590143123,0.0595282089431105,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"10",7.57881569719094,0.0593213035008658,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"11",7.57847442651418,0.0591826567066524,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"12",7.5584432271137,0.0588715984536504,Inf
