"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df"
"emm_month_main",NA,NA,NA,"07",7.31610615627781,0.0545288931182567,Inf
"emm_month_main",NA,NA,NA,"08",7.33118059477341,0.0547597663984948,Inf
"emm_month_main",NA,NA,NA,"09",7.32893589260992,0.0549141701132035,Inf
"emm_month_main",NA,NA,NA,"10",7.33147438659367,0.0547580888809113,Inf
"emm_month_main",NA,NA,NA,"11",7.32853391594001,0.0545839719096287,Inf
"emm_month_main",NA,NA,NA,"12",7.31964116093904,0.0542921973162134,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"01",7.27719758063906,0.0542204590246467,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"02",7.28540714105738,0.0541121910934611,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"03",7.3069307640295,0.0540959586988011,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"04",7.30697305282945,0.0544544498315179,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"05",7.29597245459344,0.0545331556807311,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"06",7.28228417890785,0.0545560119834829,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"07",7.27979157481156,0.0545993561726485,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"08",7.29486601330716,0.0548122353564043,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"09",7.29262131114368,0.0549713777269374,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"10",7.29515980512743,0.0548323550917531,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"11",7.29221933447376,0.054640559145162,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"12",7.28332657947279,0.054359584901182,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"01",7.40422912826866,0.0546066285025015,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"02",7.41243868868699,0.0545111963024211,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"03",7.4339623116591,0.0545196913289381,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"04",7.43400460045906,0.054838678153571,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"05",7.42300400222304,0.054929814723324,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"06",7.40931572653745,0.0549741210312617,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"07",7.40682312244117,0.0549688681920683,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"08",7.42189756093676,0.0552418299065787,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"09",7.41965285877328,0.0553827592217869,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"10",7.42219135275703,0.0551860695749808,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"11",7.41925088210336,0.0550577651647665,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"12",7.4103581271024,0.0547424837734382,Inf
