"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df"
"emm_month_main",NA,NA,NA,"03",-0.169873777877593,0.0773796802486256,Inf
"emm_month_main",NA,NA,NA,"04",-0.173179867775852,0.0777760226774954,Inf
"emm_month_main",NA,NA,NA,"05",-0.157004819196176,0.0779016929833654,Inf
"emm_month_main",NA,NA,NA,"06",-0.130736693626072,0.0778667961498931,Inf
"emm_month_main",NA,NA,NA,"07",-0.140743275989686,0.0778453982034069,Inf
"emm_month_main",NA,NA,NA,"08",-0.134777821268297,0.0780084719173888,Inf
"emm_month_main",NA,NA,NA,"09",-0.163509384821473,0.0781621435774789,Inf
"emm_month_main",NA,NA,NA,"10",-0.15409152744477,0.0779918919114878,Inf
"emm_month_main",NA,NA,NA,"11",-0.157779351301706,0.0777851579073161,Inf
"emm_month_main",NA,NA,NA,"12",-0.173921320874007,0.0775802999760311,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"01",-0.335359965462386,0.0775169227286426,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"02",-0.326022637130274,0.0773879454971789,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"03",-0.333498446210099,0.0774217563950006,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"04",-0.336804536108358,0.0778267766121833,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"05",-0.320629487528681,0.0779498412916849,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"06",-0.294361361958578,0.0779114857767412,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"07",-0.304367944322192,0.0779004024266637,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"08",-0.298402489600802,0.0780496578067424,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"09",-0.327134053153979,0.0782051048302966,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"10",-0.317716195777275,0.0780488442387772,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"11",-0.321404019634212,0.07782877494683,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"12",-0.337545989206513,0.0776290938132344,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"01",0.237223914660212,0.0777660561454322,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"02",0.246561242992325,0.0776421560816739,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"03",0.2390854339125,0.0776967025654534,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"04",0.235779344014241,0.0780692780442786,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"05",0.251954392593917,0.0782007677813511,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"06",0.278222518164021,0.0781746744419061,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"07",0.268215935800407,0.0781276830730808,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"08",0.274181390521796,0.0783243202222394,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"09",0.24544982696862,0.0784727398489092,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"10",0.254867684345323,0.0782685447761809,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"11",0.251179860488387,0.0780961326387404,Inf
"emm_month_x_weekend",NA,"Weekend",NA,"12",0.235037890916086,0.0778794893343809,Inf
