batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear
base,derived_duration_midpoint_age,78,Weekday,NA,-0.5905185683293195,7.528650293848474,8.119168862177794,3.4690658627595776
base,derived_duration_midpoint_age,78,Weekend,NA,-0.3696587565724347,8.012835768309106,8.38249452488154,3.821588505868335
base,derived_duration_midpoint_age,79,Weekday,NA,-0.5589263876561109,7.603076584641515,8.162002972297627,3.5220750984927025
base,derived_duration_midpoint_age,79,Weekend,NA,-0.3481335597394003,8.06222409731116,8.410357657050561,3.85704526878588
base,derived_duration_midpoint_age,80,Weekday,NA,-0.5259143549174959,7.679735732967534,8.20565008788503,3.576910689025018
base,derived_duration_midpoint_age,80,Weekend,NA,-0.32530640398121524,8.113259651426937,8.438566055408153,3.893976623722861
base,derived_duration_midpoint_age,81,Weekday,NA,-0.4914824701134741,7.758627738826532,8.250110208940006,3.633572634356529
base,derived_duration_midpoint_age,81,Weekend,NA,-0.30117728929787924,8.165942430656433,8.467119719954312,3.9323825706792768
base,derived_duration_midpoint_age,82,Weekday,NA,-0.4556307332440457,7.839752602218509,8.295383335462555,3.692060934487232
base,derived_duration_midpoint_age,82,Weekend,NA,-0.2757462156893923,8.220272434999647,8.496018650689038,3.972263109655126
base,derived_duration_midpoint_age,83,Weekday,NA,-0.4183591443092105,7.923110323143463,8.341469467452674,3.7523755894171265
base,derived_duration_midpoint_age,83,Weekend,NA,-0.2490131831557545,8.27624966445658,8.525262847612336,4.0136182406504135
base,derived_duration_midpoint_age,84,Weekday,NA,-0.3796677033089686,8.008700901601397,8.388368604910365,3.8145165991462138
base,derived_duration_midpoint_age,84,Weekend,NA,-0.22097819169696564,8.333874119027238,8.554852310724204,4.0564479636651365
base,derived_duration_midpoint_age,85,Weekday,NA,-0.3395564102433202,8.096524337592308,8.436080747835629,3.878483963674494
base,derived_duration_midpoint_age,85,Weekend,NA,-0.19164124131302615,8.393145798711613,8.58478704002464,4.100752278699294
dst,derived_duration_midpoint_age,18,Weekday,DST,0.12441134046698762,7.166231269867429,7.041819929400441,3.645321305167208
dst,derived_duration_midpoint_age,18,Weekday,NoDST,-0.12800469505364867,6.819078612055256,6.947083307108905,3.3455369585008037
dst,derived_duration_midpoint_age,18,Weekend,DST,0.7343212279694521,8.08231812691264,7.347996898943188,4.408319677441046
dst,derived_duration_midpoint_age,18,Weekend,NoDST,0.4547603351245787,7.687255263595864,7.232494928471285,4.071007799360221
dst,derived_duration_midpoint_age,19,Weekday,DST,0.07079897087584555,7.106655938774076,7.035856967898231,3.588727454824961
dst,derived_duration_midpoint_age,19,Weekday,NoDST,-0.18161706464479072,6.759503280961903,6.941120345606694,3.2889431081585565
dst,derived_duration_midpoint_age,19,Weekend,DST,0.6777228934747468,8.032857912822127,7.35513501934738,4.355290403148437
dst,derived_duration_midpoint_age,19,Weekend,NoDST,0.39816200062987345,7.637795049505352,7.239633048875479,4.017978525067613
dst,derived_duration_midpoint_age,20,Weekday,DST,0.01860664519167779,7.049313770279693,7.030707125088015,3.5339602077356855
dst,derived_duration_midpoint_age,20,Weekday,NoDST,-0.2338093903289585,6.70216111246752,6.935970502796478,3.234175861069281
dst,derived_duration_midpoint_age,20,Weekend,DST,0.6224266723868414,7.985045119595257,7.362618447208416,4.303735895991049
dst,derived_duration_midpoint_age,20,Weekend,NoDST,0.34286577954196806,7.589982256278482,7.2471164767365135,3.966424017910225
dst,derived_duration_midpoint_age,21,Weekday,DST,-0.03216563658551566,6.994204764384278,7.026370400969794,3.4810195638993813
dst,derived_duration_midpoint_age,21,Weekday,NoDST,-0.28458167210615193,6.647052106572105,6.931633778678258,3.181235217232977
dst,derived_duration_midpoint_age,21,Weekend,DST,0.568432564705736,7.93887974723203,7.370447182526294,4.2536561559688835
dst,derived_duration_midpoint_age,21,Weekend,NoDST,0.28887167186086266,7.543816883915254,7.254945212054392,3.916344277888059
dst,derived_duration_midpoint_age,22,Weekday,DST,-0.08151787445573472,6.941328921087831,7.022846795543566,3.429905523316048
dst,derived_duration_midpoint_age,22,Weekday,NoDST,-0.33393390997637096,6.594176263275658,6.928110173252029,3.1301211766496433
dst,derived_duration_midpoint_age,22,Weekend,DST,0.5157405704314306,7.894361795732443,7.378621225301012,4.205051183081936
dst,derived_duration_midpoint_age,22,Weekend,NoDST,0.23617967758655728,7.499298932415668,7.26311925482911,3.8677393050011126
dst,derived_duration_midpoint_age,23,Weekday,DST,-0.12945006841897944,6.890686240390353,7.020136308809332,3.3806180859856862
dst,derived_duration_midpoint_age,23,Weekday,NoDST,-0.3818661039396158,6.5435335825781795,6.925399686517795,3.080833739319282
dst,derived_duration_midpoint_age,23,Weekend,DST,0.4643506895639254,7.851491265096497,7.387140575532571,4.157920977330211
dst,derived_duration_midpoint_age,23,Weekend,NoDST,0.18478979671905207,7.456428401779722,7.27163860506067,3.820609099249387
dst,derived_duration_midpoint_age,24,Weekday,DST,-0.1759622184752499,6.8422767222918415,7.018238940767091,3.3331572519082955
dst,derived_duration_midpoint_age,24,Weekday,NoDST,-0.4283782539958862,6.495124064479668,6.923502318475554,3.033372905241891
dst,derived_duration_midpoint_age,24,Weekend,DST,0.41426292210322013,7.810268155324193,7.396005233220973,4.112265538713706
dst,derived_duration_midpoint_age,24,Weekend,NoDST,0.1347020292583468,7.415205292007418,7.280503262749071,3.774953660632882
dst,derived_duration_midpoint_age,25,Weekday,DST,-0.221054324624546,6.796100366792299,7.017154691416845,3.2875230210838766
dst,derived_duration_midpoint_age,25,Weekday,NoDST,-0.4734703601451823,6.448947708980126,6.922418069125308,2.987738674417471
dst,derived_duration_midpoint_age,25,Weekend,DST,0.3654772680493149,7.770692466415531,7.405215198366216,4.068084867232423
dst,derived_duration_midpoint_age,25,Weekend,NoDST,0.08591637520444154,7.375629603098755,7.289713227894313,3.730772989151598
dst,derived_duration_midpoint_age,26,Weekday,DST,-0.2647263868668678,6.7521571738917245,7.016883560758592,3.2437153935124283
dst,derived_duration_midpoint_age,26,Weekday,NoDST,-0.5171424223875041,6.4050045160795515,6.922146938467056,2.943931046846024
dst,derived_duration_midpoint_age,26,Weekend,DST,0.3179937274022096,7.73276419837051,7.4147704709683,4.02537896288636
dst,derived_duration_midpoint_age,26,Weekend,NoDST,0.03843283455733631,7.337701335053734,7.299268500496398,3.6880670848055352
dst,derived_duration_midpoint_age,27,Weekday,DST,-0.30697840520221514,6.710447143590118,7.017425548792333,3.201734369193951
dst,derived_duration_midpoint_age,27,Weekday,NoDST,-0.5593944407228515,6.363294485777945,6.922688926500796,2.9019500225275463
dst,derived_duration_midpoint_age,27,Weekend,DST,0.27181230016190444,7.69648335118913,7.424671051027225,3.984147825675517
dst,derived_duration_midpoint_age,27,Weekend,NoDST,-0.00774859268296886,7.301420487872354,7.309169080555323,3.6468359475946928
dst,derived_duration_midpoint_age,28,Weekday,DST,-0.3478103796305883,6.67097027588748,7.018780655518068,3.1615799481284457
dst,derived_duration_midpoint_age,28,Weekday,NoDST,-0.6002264151512247,6.3238176180753065,6.924044033226531,2.861795601462041
dst,derived_duration_midpoint_age,28,Weekend,DST,0.22693298632839937,7.661849924871392,7.434916938542993,3.944391455599896
dst,derived_duration_midpoint_age,28,Weekend,NoDST,-0.05262790651647402,7.266787061554616,7.31941496807109,3.607079577519071
dst,derived_duration_midpoint_age,29,Weekday,DST,-0.3872223101519871,6.63372657078381,7.020948880935797,3.1232521303159113
dst,derived_duration_midpoint_age,29,Weekday,NoDST,-0.6396383456726233,6.286573912971637,6.92621225864426,2.823467783649507
dst,derived_duration_midpoint_age,29,Weekend,DST,0.18335578590169416,7.628863919417295,7.445508133515601,3.9061098526594944
dst,derived_duration_midpoint_age,29,Weekend,NoDST,-0.09620510694317916,7.23380105610052,7.330006163043699,3.56879797457867
dst,derived_duration_midpoint_age,30,Weekday,DST,-0.4252141967664117,6.598716028279108,7.02393022504552,3.0867509157563484
dst,derived_duration_midpoint_age,30,Weekday,NoDST,-0.677630232287048,6.251563370466935,6.929193602753983,2.7869665690899437
dst,derived_duration_midpoint_age,30,Weekend,DST,0.14108069888178898,7.597525334826841,7.4564446359450525,3.869303016854315
dst,derived_duration_midpoint_age,30,Weekend,NoDST,-0.13848019396308436,7.202462471510065,7.340942665473149,3.5319911387734906
dst,derived_duration_midpoint_age,31,Weekday,DST,-0.4617860394738618,6.565938648373375,7.027724687847236,3.052076304449756
dst,derived_duration_midpoint_age,31,Weekday,NoDST,-0.714202074994498,6.2187859905612015,6.9329880655556995,2.752291957783352
dst,derived_duration_midpoint_age,31,Weekend,DST,0.10010772526868383,7.567834171100027,7.467726445831343,3.8339709481843554
dst,derived_duration_midpoint_age,31,Weekend,NoDST,-0.17945316757618948,7.172771307783251,7.352224475359441,3.496659070103531
dst,derived_duration_midpoint_age,32,Weekday,DST,-0.4969378382743376,6.535394431066609,7.032332269340947,3.019228296396136
dst,derived_duration_midpoint_age,32,Weekday,NoDST,-0.7493538737949739,6.188241773254436,6.93759564704941,2.719443949729731
dst,derived_duration_midpoint_age,32,Weekend,DST,0.06043686506237878,7.539790428236855,7.479353563174476,3.8001136466496166
dst,derived_duration_midpoint_age,32,Weekend,NoDST,-0.21912402778249457,7.144727564920079,7.363851592702574,3.4628017685687924
dst,derived_duration_midpoint_age,33,Weekday,DST,-0.5306695931678389,6.507083376358812,7.037752969526651,2.9882068915954867
dst,derived_duration_midpoint_age,33,Weekday,NoDST,-0.7830856286884752,6.159930718546639,6.9430163472351145,2.688422544929082
dst,derived_duration_midpoint_age,33,Weekend,DST,0.02206811826287373,7.513394106237325,7.491325987974451,3.7677311122500994
dst,derived_duration_midpoint_age,33,Weekend,NoDST,-0.25749277458199954,7.11833124292055,7.375824017502549,3.430419234169275
dst,derived_duration_midpoint_age,34,Weekday,DST,-0.5629813041543661,6.481005484249983,7.043986788404349,2.9590120900478087
dst,derived_duration_midpoint_age,34,Weekday,NoDST,-0.8153973396750024,6.13385282643781,6.9492501661128125,2.659227743381404
dst,derived_duration_midpoint_age,34,Weekend,DST,-0.01499851512983114,7.488645205101436,7.503643720231268,3.736823344985803
dst,derived_duration_midpoint_age,34,Weekend,NoDST,-0.2945594079747045,7.093582341784661,7.388141749759365,3.399511466904978
dst,derived_duration_midpoint_age,35,Weekday,DST,-0.593872971233919,6.457160754740122,7.051033725974041,2.931643891753102
dst,derived_duration_midpoint_age,35,Weekday,NoDST,-0.8462890067545553,6.110008096927949,6.9562971036825045,2.631859545086697
dst,derived_duration_midpoint_age,35,Weekend,DST,-0.05076303511573628,7.465543724829188,7.516306759944924,3.7073903448567256
dst,derived_duration_midpoint_age,35,Weekend,NoDST,-0.3303239279606096,7.070480861512412,7.400804789473022,3.3700784667759014
dst,derived_duration_midpoint_age,36,Weekday,DST,-0.6233445944064975,6.4355491878292295,7.058893782235727,2.9061022967113663
dst,derived_duration_midpoint_age,36,Weekday,NoDST,-0.8757606299271338,6.088396530017056,6.9641571599441905,2.6063179500449616
dst,derived_duration_midpoint_age,36,Weekend,DST,-0.0852254416948412,7.444089665420583,7.529315107115424,3.679432111862871
dst,derived_duration_midpoint_age,36,Weekend,NoDST,-0.36478633453971454,7.049026802103807,7.413813136643522,3.342120233782046
dst,derived_duration_midpoint_age,37,Weekday,DST,-0.6513961736721017,6.416170783517305,7.067566957189407,2.882387304922602
dst,derived_duration_midpoint_age,37,Weekday,NoDST,-0.903812209192738,6.069018125705132,6.97283033489787,2.582602958256197
dst,derived_duration_midpoint_age,37,Weekend,DST,-0.11838573486714617,7.424283026875619,7.542668761742765,3.652948646004236
dst,derived_duration_midpoint_age,37,Weekend,NoDST,-0.3979466277120195,7.029220163558843,7.427166791270863,3.315636767923412
dst,derived_duration_midpoint_age,38,Weekday,DST,-0.6780277090307316,6.399025541804349,7.07705325083508,2.8604989163868084
dst,derived_duration_midpoint_age,38,Weekday,NoDST,-0.930443744551368,6.051872883992176,6.982316628543543,2.5607145697204037
dst,derived_duration_midpoint_age,38,Weekend,DST,-0.15024391463265108,7.406123809194296,7.556367723826947,3.6279399472808223
dst,derived_duration_midpoint_age,38,Weekend,NoDST,-0.4298048074775243,7.01106094587752,7.440865753355045,3.290628069199998
dst,derived_duration_midpoint_age,39,Weekday,DST,-0.7032392004823871,6.384113462690361,7.087352663172748,2.840437131103987
dst,derived_duration_midpoint_age,39,Weekday,NoDST,-0.9556552360030234,6.036960804878188,6.992616040881211,2.540652784437582
dst,derived_duration_midpoint_age,39,Weekend,DST,-0.180799980991356,7.389612012376615,7.570411993367971,3.6044060156926294
dst,derived_duration_midpoint_age,39,Weekend,NoDST,-0.4603608738362294,6.994549149059839,7.454910022896069,3.2670941376118052
dst,derived_duration_midpoint_age,40,Weekday,DST,-0.7270306480270683,6.37143454617534,7.098465194202409,2.8222019490741364
dst,derived_duration_midpoint_age,40,Weekday,NoDST,-0.9794466835477046,6.024281888363167,7.003728571910872,2.5224176024077316
dst,derived_duration_midpoint_age,40,Weekend,DST,-0.21005393394326088,7.374747636422574,7.584801570365835,3.582346851239657
dst,derived_duration_midpoint_age,40,Weekend,NoDST,-0.4896148267881342,6.979684773105799,7.469299599893933,3.245034973158832
dst,derived_duration_midpoint_age,41,Weekday,DST,-0.7494020516647752,6.36098879225929,7.1103908439240655,2.8057933702972573
dst,derived_duration_midpoint_age,41,Weekday,NoDST,-1.0018180871854114,6.013836134447117,7.015654221632529,2.506009023630853
