batch,age_at_sleep,is_weekend_factor,dst_observes,series,estimate,facet_key
base,18,Weekday,NA,Derived from Onset+Offset,7.036922260644738,All | Weekday | AllDST
base,81,Weekday,NA,Direct Duration Model,8.086187295250365,All | Weekday | AllDST
base,82,Weekday,NA,Direct Duration Model,8.122112118339393,All | Weekday | AllDST
base,83,Weekday,NA,Direct Duration Model,8.158790087244343,All | Weekday | AllDST
base,84,Weekday,NA,Direct Duration Model,8.196221201965216,All | Weekday | AllDST
base,85,Weekday,NA,Direct Duration Model,8.234405462502014,All | Weekday | AllDST
base,18,Weekend,NA,Derived from Onset+Offset,7.3425437198220624,All | Weekend | AllDST
base,19,Weekend,NA,Derived from Onset+Offset,7.349690880676928,All | Weekend | AllDST
base,20,Weekend,NA,Derived from Onset+Offset,7.357183307720362,All | Weekend | AllDST
base,21,Weekend,NA,Derived from Onset+Offset,7.365021000952364,All | Weekend | AllDST
base,22,Weekend,NA,Derived from Onset+Offset,7.373203960372938,All | Weekend | AllDST
base,23,Weekend,NA,Derived from Onset+Offset,7.381732185982079,All | Weekend | AllDST
base,24,Weekend,NA,Derived from Onset+Offset,7.390605677779789,All | Weekend | AllDST
base,25,Weekend,NA,Derived from Onset+Offset,7.39982443576607,All | Weekend | AllDST
base,26,Weekend,NA,Derived from Onset+Offset,7.409388459940921,All | Weekend | AllDST
base,27,Weekend,NA,Derived from Onset+Offset,7.419297750304339,All | Weekend | AllDST
base,28,Weekend,NA,Derived from Onset+Offset,7.429552306856327,All | Weekend | AllDST
base,29,Weekend,NA,Derived from Onset+Offset,7.440152129596885,All | Weekend | AllDST
base,30,Weekend,NA,Derived from Onset+Offset,7.451097218526011,All | Weekend | AllDST
base,31,Weekend,NA,Derived from Onset+Offset,7.462387573643706,All | Weekend | AllDST
base,32,Weekend,NA,Derived from Onset+Offset,7.4740231949499725,All | Weekend | AllDST
base,33,Weekend,NA,Derived from Onset+Offset,7.486004082444805,All | Weekend | AllDST
base,34,Weekend,NA,Derived from Onset+Offset,7.49833023612821,All | Weekend | AllDST
base,35,Weekend,NA,Derived from Onset+Offset,7.511001656000182,All | Weekend | AllDST
base,36,Weekend,NA,Derived from Onset+Offset,7.5240183420607245,All | Weekend | AllDST
base,37,Weekend,NA,Derived from Onset+Offset,7.537380294309836,All | Weekend | AllDST
base,38,Weekend,NA,Derived from Onset+Offset,7.551087512747517,All | Weekend | AllDST
base,39,Weekend,NA,Derived from Onset+Offset,7.565139997373767,All | Weekend | AllDST
base,40,Weekend,NA,Derived from Onset+Offset,7.579537748188586,All | Weekend | AllDST
base,41,Weekend,NA,Derived from Onset+Offset,7.594280765191974,All | Weekend | AllDST
base,42,Weekend,NA,Derived from Onset+Offset,7.6093690483839325,All | Weekend | AllDST
base,43,Weekend,NA,Derived from Onset+Offset,7.624802597764458,All | Weekend | AllDST
base,44,Weekend,NA,Derived from Onset+Offset,7.640581413333555,All | Weekend | AllDST
base,45,Weekend,NA,Derived from Onset+Offset,7.65670549509122,All | Weekend | AllDST
base,46,Weekend,NA,Derived from Onset+Offset,7.673174843037456,All | Weekend | AllDST
base,47,Weekend,NA,Derived from Onset+Offset,7.68998945717226,All | Weekend | AllDST
base,48,Weekend,NA,Derived from Onset+Offset,7.7071493374956335,All | Weekend | AllDST
base,49,Weekend,NA,Derived from Onset+Offset,7.724654484007576,All | Weekend | AllDST
base,50,Weekend,NA,Derived from Onset+Offset,7.742504896708088,All | Weekend | AllDST
base,51,Weekend,NA,Derived from Onset+Offset,7.760700575597168,All | Weekend | AllDST
base,52,Weekend,NA,Derived from Onset+Offset,7.779241520674819,All | Weekend | AllDST
base,53,Weekend,NA,Derived from Onset+Offset,7.7981277319410385,All | Weekend | AllDST
base,54,Weekend,NA,Derived from Onset+Offset,7.8173592093958275,All | Weekend | AllDST
base,55,Weekend,NA,Derived from Onset+Offset,7.836935953039186,All | Weekend | AllDST
base,56,Weekend,NA,Derived from Onset+Offset,7.856857962871114,All | Weekend | AllDST
base,57,Weekend,NA,Derived from Onset+Offset,7.877125238891611,All | Weekend | AllDST
base,58,Weekend,NA,Derived from Onset+Offset,7.897737781100676,All | Weekend | AllDST
base,59,Weekend,NA,Derived from Onset+Offset,7.918695589498311,All | Weekend | AllDST
base,60,Weekend,NA,Derived from Onset+Offset,7.9399986640845155,All | Weekend | AllDST
base,61,Weekend,NA,Derived from Onset+Offset,7.96164700485929,All | Weekend | AllDST
base,62,Weekend,NA,Derived from Onset+Offset,7.983640611822633,All | Weekend | AllDST
base,63,Weekend,NA,Derived from Onset+Offset,8.005979484974546,All | Weekend | AllDST
base,64,Weekend,NA,Derived from Onset+Offset,8.028663624315026,All | Weekend | AllDST
base,65,Weekend,NA,Derived from Onset+Offset,8.051693029844078,All | Weekend | AllDST
base,66,Weekend,NA,Derived from Onset+Offset,8.075067701561698,All | Weekend | AllDST
base,67,Weekend,NA,Derived from Onset+Offset,8.098787639467886,All | Weekend | AllDST
base,68,Weekend,NA,Derived from Onset+Offset,8.122852843562645,All | Weekend | AllDST
base,69,Weekend,NA,Derived from Onset+Offset,8.147263313845974,All | Weekend | AllDST
base,70,Weekend,NA,Derived from Onset+Offset,8.172019050317871,All | Weekend | AllDST
base,71,Weekend,NA,Derived from Onset+Offset,8.197120052978338,All | Weekend | AllDST
base,72,Weekend,NA,Derived from Onset+Offset,8.222566321827372,All | Weekend | AllDST
base,73,Weekend,NA,Derived from Onset+Offset,8.248357856864976,All | Weekend | AllDST
base,74,Weekend,NA,Derived from Onset+Offset,8.27449465809115,All | Weekend | AllDST
base,75,Weekend,NA,Derived from Onset+Offset,8.300976725505894,All | Weekend | AllDST
base,76,Weekend,NA,Derived from Onset+Offset,8.327804059109207,All | Weekend | AllDST
base,77,Weekend,NA,Derived from Onset+Offset,8.35497665890109,All | Weekend | AllDST
base,78,Weekend,NA,Derived from Onset+Offset,8.38249452488154,All | Weekend | AllDST
base,79,Weekend,NA,Derived from Onset+Offset,8.410357657050561,All | Weekend | AllDST
base,80,Weekend,NA,Derived from Onset+Offset,8.438566055408153,All | Weekend | AllDST
base,81,Weekend,NA,Derived from Onset+Offset,8.467119719954312,All | Weekend | AllDST
base,82,Weekend,NA,Derived from Onset+Offset,8.496018650689038,All | Weekend | AllDST
base,83,Weekend,NA,Derived from Onset+Offset,8.525262847612336,All | Weekend | AllDST
base,84,Weekend,NA,Derived from Onset+Offset,8.554852310724204,All | Weekend | AllDST
base,85,Weekend,NA,Derived from Onset+Offset,8.58478704002464,All | Weekend | AllDST
base,18,Weekend,NA,Direct Duration Model,7.680621409174566,All | Weekend | AllDST
base,19,Weekend,NA,Direct Duration Model,7.6815605648039265,All | Weekend | AllDST
base,20,Weekend,NA,Direct Duration Model,7.682795798482864,All | Weekend | AllDST
base,21,Weekend,NA,Direct Duration Model,7.68432711021138,All | Weekend | AllDST
base,22,Weekend,NA,Direct Duration Model,7.686154499989473,All | Weekend | AllDST
base,23,Weekend,NA,Direct Duration Model,7.688277967817142,All | Weekend | AllDST
base,24,Weekend,NA,Direct Duration Model,7.6906975136943885,All | Weekend | AllDST
base,25,Weekend,NA,Direct Duration Model,7.693413137621212,All | Weekend | AllDST
base,26,Weekend,NA,Direct Duration Model,7.696424839597613,All | Weekend | AllDST
base,27,Weekend,NA,Direct Duration Model,7.699732619623592,All | Weekend | AllDST
base,28,Weekend,NA,Direct Duration Model,7.703336477699146,All | Weekend | AllDST
base,29,Weekend,NA,Direct Duration Model,7.707236413824278,All | Weekend | AllDST
base,30,Weekend,NA,Direct Duration Model,7.711432427998988,All | Weekend | AllDST
base,31,Weekend,NA,Direct Duration Model,7.715924520223274,All | Weekend | AllDST
base,32,Weekend,NA,Direct Duration Model,7.7207126904971375,All | Weekend | AllDST
base,33,Weekend,NA,Direct Duration Model,7.725796938820579,All | Weekend | AllDST
base,34,Weekend,NA,Direct Duration Model,7.731177265193596,All | Weekend | AllDST
base,35,Weekend,NA,Direct Duration Model,7.736853669616191,All | Weekend | AllDST
base,36,Weekend,NA,Direct Duration Model,7.742826152088363,All | Weekend | AllDST
base,37,Weekend,NA,Direct Duration Model,7.749094712610112,All | Weekend | AllDST
base,38,Weekend,NA,Direct Duration Model,7.755659351181438,All | Weekend | AllDST
base,39,Weekend,NA,Direct Duration Model,7.762520067802341,All | Weekend | AllDST
base,40,Weekend,NA,Direct Duration Model,7.769676862472822,All | Weekend | AllDST
base,41,Weekend,NA,Direct Duration Model,7.7771297351928785,All | Weekend | AllDST
base,42,Weekend,NA,Direct Duration Model,7.784878685962513,All | Weekend | AllDST
base,43,Weekend,NA,Direct Duration Model,7.792923714781725,All | Weekend | AllDST
base,44,Weekend,NA,Direct Duration Model,7.801264821650514,All | Weekend | AllDST
base,45,Weekend,NA,Direct Duration Model,7.80990200656888,All | Weekend | AllDST
base,46,Weekend,NA,Direct Duration Model,7.818835269536823,All | Weekend | AllDST
base,47,Weekend,NA,Direct Duration Model,7.828064610554343,All | Weekend | AllDST
base,48,Weekend,NA,Direct Duration Model,7.837590029621441,All | Weekend | AllDST
base,49,Weekend,NA,Direct Duration Model,7.8474115267381155,All | Weekend | AllDST
base,50,Weekend,NA,Direct Duration Model,7.857529101904365,All | Weekend | AllDST
base,51,Weekend,NA,Direct Duration Model,7.867942755120194,All | Weekend | AllDST
base,52,Weekend,NA,Direct Duration Model,7.878652486385602,All | Weekend | AllDST
base,53,Weekend,NA,Direct Duration Model,7.889658295700583,All | Weekend | AllDST
base,54,Weekend,NA,Direct Duration Model,7.900960183065143,All | Weekend | AllDST
base,55,Weekend,NA,Direct Duration Model,7.912558148479281,All | Weekend | AllDST
base,56,Weekend,NA,Direct Duration Model,7.924452191942994,All | Weekend | AllDST
base,57,Weekend,NA,Direct Duration Model,7.936642313456286,All | Weekend | AllDST
base,58,Weekend,NA,Direct Duration Model,7.949128513019152,All | Weekend | AllDST
base,59,Weekend,NA,Direct Duration Model,7.961910790631599,All | Weekend | AllDST
base,60,Weekend,NA,Direct Duration Model,7.974989146293622,All | Weekend | AllDST
base,61,Weekend,NA,Direct Duration Model,7.9883635800052195,All | Weekend | AllDST
base,62,Weekend,NA,Direct Duration Model,8.002034091766397,All | Weekend | AllDST
base,63,Weekend,NA,Direct Duration Model,8.01600068157715,All | Weekend | AllDST
base,64,Weekend,NA,Direct Duration Model,8.030263349437481,All | Weekend | AllDST
base,65,Weekend,NA,Direct Duration Model,8.04482209534739,All | Weekend | AllDST
base,66,Weekend,NA,Direct Duration Model,8.059676919306874,All | Weekend | AllDST
base,67,Weekend,NA,Direct Duration Model,8.074827821315937,All | Weekend | AllDST
base,68,Weekend,NA,Direct Duration Model,8.090274801374576,All | Weekend | AllDST
base,69,Weekend,NA,Direct Duration Model,8.106017859482794,All | Weekend | AllDST
base,70,Weekend,NA,Direct Duration Model,8.122056995640587,All | Weekend | AllDST
base,71,Weekend,NA,Direct Duration Model,8.138392209847957,All | Weekend | AllDST
base,72,Weekend,NA,Direct Duration Model,8.155023502104905,All | Weekend | AllDST
base,73,Weekend,NA,Direct Duration Model,8.17195087241143,All | Weekend | AllDST
base,74,Weekend,NA,Direct Duration Model,8.189174320767531,All | Weekend | AllDST
base,75,Weekend,NA,Direct Duration Model,8.206693847173211,All | Weekend | AllDST
base,76,Weekend,NA,Direct Duration Model,8.224509451628466,All | Weekend | AllDST
base,77,Weekend,NA,Direct Duration Model,8.2426211341333,All | Weekend | AllDST
base,78,Weekend,NA,Direct Duration Model,8.261028894687712,All | Weekend | AllDST
base,79,Weekend,NA,Direct Duration Model,8.279732733291699,All | Weekend | AllDST
base,80,Weekend,NA,Direct Duration Model,8.298732649945263,All | Weekend | AllDST
base,81,Weekend,NA,Direct Duration Model,8.318028644648404,All | Weekend | AllDST
base,82,Weekend,NA,Direct Duration Model,8.337620717401125,All | Weekend | AllDST
base,83,Weekend,NA,Direct Duration Model,8.35750886820342,All | Weekend | AllDST
base,84,Weekend,NA,Direct Duration Model,8.37769309705529,All | Weekend | AllDST
base,85,Weekend,NA,Direct Duration Model,8.3981734039567435,All | Weekend | AllDST
dst,18,Weekday,DST,Derived from Onset+Offset,7.041819929400441,All | Weekday | DST
dst,19,Weekday,DST,Derived from Onset+Offset,7.035856967898231,All | Weekday | DST
dst,20,Weekday,DST,Derived from Onset+Offset,7.030707125088015,All | Weekday | DST
dst,21,Weekday,DST,Derived from Onset+Offset,7.026370400969794,All | Weekday | DST
dst,22,Weekday,DST,Derived from Onset+Offset,7.022846795543566,All | Weekday | DST
dst,23,Weekday,DST,Derived from Onset+Offset,7.020136308809332,All | Weekday | DST
dst,24,Weekday,DST,Derived from Onset+Offset,7.018238940767091,All | Weekday | DST
dst,25,Weekday,DST,Derived from Onset+Offset,7.017154691416845,All | Weekday | DST
dst,26,Weekday,DST,Derived from Onset+Offset,7.016883560758592,All | Weekday | DST
dst,27,Weekday,DST,Derived from Onset+Offset,7.017425548792333,All | Weekday | DST
dst,28,Weekday,DST,Derived from Onset+Offset,7.018780655518068,All | Weekday | DST
dst,29,Weekday,DST,Derived from Onset+Offset,7.020948880935797,All | Weekday | DST
dst,30,Weekday,DST,Derived from Onset+Offset,7.02393022504552,All | Weekday | DST
dst,31,Weekday,DST,Derived from Onset+Offset,7.027724687847236,All | Weekday | DST
dst,32,Weekday,DST,Derived from Onset+Offset,7.032332269340947,All | Weekday | DST
dst,33,Weekday,DST,Derived from Onset+Offset,7.037752969526651,All | Weekday | DST
dst,34,Weekday,DST,Derived from Onset+Offset,7.043986788404349,All | Weekday | DST
dst,35,Weekday,DST,Derived from Onset+Offset,7.051033725974041,All | Weekday | DST
dst,36,Weekday,DST,Derived from Onset+Offset,7.058893782235727,All | Weekday | DST
dst,37,Weekday,DST,Derived from Onset+Offset,7.067566957189407,All | Weekday | DST
dst,38,Weekday,DST,Derived from Onset+Offset,7.07705325083508,All | Weekday | DST
dst,39,Weekday,DST,Derived from Onset+Offset,7.087352663172748,All | Weekday | DST
dst,40,Weekday,DST,Derived from Onset+Offset,7.098465194202409,All | Weekday | DST
dst,41,Weekday,DST,Derived from Onset+Offset,7.1103908439240655,All | Weekday | DST
dst,42,Weekday,DST,Derived from Onset+Offset,7.123129612337714,All | Weekday | DST
dst,43,Weekday,DST,Derived from Onset+Offset,7.136681499443356,All | Weekday | DST
dst,44,Weekday,DST,Derived from Onset+Offset,7.151046505240993,All | Weekday | DST
dst,45,Weekday,DST,Derived from Onset+Offset,7.166224629730624,All | Weekday | DST
dst,46,Weekday,DST,Derived from Onset+Offset,7.1822158729122485,All | Weekday | DST
dst,47,Weekday,DST,Derived from Onset+Offset,7.199020234785866,All | Weekday | DST
dst,48,Weekday,DST,Derived from Onset+Offset,7.216637715351479,All | Weekday | DST
dst,49,Weekday,DST,Derived from Onset+Offset,7.235068314609085,All | Weekday | DST
dst,50,Weekday,DST,Derived from Onset+Offset,7.254312032558684,All | Weekday | DST
dst,51,Weekday,DST,Derived from Onset+Offset,7.274368869200278,All | Weekday | DST
dst,52,Weekday,DST,Derived from Onset+Offset,7.2952388245338655,All | Weekday | DST
dst,53,Weekday,DST,Derived from Onset+Offset,7.316921898559446,All | Weekday | DST
dst,54,Weekday,DST,Derived from Onset+Offset,7.339418091277022,All | Weekday | DST
dst,55,Weekday,DST,Derived from Onset+Offset,7.362727402686591,All | Weekday | DST
dst,56,Weekday,DST,Derived from Onset+Offset,7.386849832788154,All | Weekday | DST
dst,57,Weekday,DST,Derived from Onset+Offset,7.41178538158171,All | Weekday | DST
dst,58,Weekday,DST,Derived from Onset+Offset,7.437534049067261,All | Weekday | DST
dst,59,Weekday,DST,Derived from Onset+Offset,7.464095835244805,All | Weekday | DST
dst,60,Weekday,DST,Derived from Onset+Offset,7.491470740114344,All | Weekday | DST
dst,61,Weekday,DST,Derived from Onset+Offset,7.519658763675877,All | Weekday | DST
dst,62,Weekday,DST,Derived from Onset+Offset,7.548659905929402,All | Weekday | DST
dst,63,Weekday,DST,Derived from Onset+Offset,7.578474166874923,All | Weekday | DST
dst,64,Weekday,DST,Derived from Onset+Offset,7.609101546512436,All | Weekday | DST
dst,65,Weekday,DST,Derived from Onset+Offset,7.640542044841944,All | Weekday | DST
dst,66,Weekday,DST,Derived from Onset+Offset,7.672795661863446,All | Weekday | DST
dst,67,Weekday,DST,Derived from Onset+Offset,7.70586239757694,All | Weekday | DST
dst,68,Weekday,DST,Derived from Onset+Offset,7.739742251982429,All | Weekday | DST
dst,69,Weekday,DST,Derived from Onset+Offset,7.774435225079912,All | Weekday | DST
dst,70,Weekday,DST,Derived from Onset+Offset,7.809941316869389,All | Weekday | DST
